t,x_ref,y_ref,x,y,psi,delta,v,delta_dot
15.1, 61.7498, 130.862, 63.9352, 128.108, 2.21922, 0.0311383, 10.4064, 0.000661075
15.15, 61.4176, 131.263, 63.6226, 128.521, 2.22567, 0.0311669, 10.3523, 0.00057048
15.2, 61.0847, 131.659, 63.3089, 128.929, 2.2321, 0.0311793, 10.2987, 0.000248268
15.25, 60.7509, 132.051, 62.9943, 129.334, 2.23849, 0.0311864, 10.2456, 0.000142165
15.3, 60.4163, 132.439, 62.6788, 129.734, 2.24485, 0.0311918, 10.1932, 0.000107424
15.35, 60.081, 132.823, 62.3623, 130.13, 2.25118, 0.0311798, 10.1412, -0.000238418
15.4, 59.745, 133.203, 62.0449, 130.522, 2.25747, 0.0311586, 10.0898, -0.000424376
15.45, 59.4084, 133.578, 61.7267, 130.91, 2.26372, 0.0311327, 10.0389, -0.000519133
15.5, 59.0713, 133.95, 61.4077, 131.295, 2.26993, 0.0310646, 9.98849, -0.00136058
15.55, 58.7331, 134.318, 61.0879, 131.675, 2.27612, 0.0311429, 9.9386, 0.001566
15.6, 58.3947, 134.682, 60.7673, 132.051, 2.28227, 0.0311143, 9.88922, -0.000571992
15.65, 58.0556, 135.042, 60.446, 132.424, 2.2884, 0.0311271, 9.84032, 0.000255679
15.7, 57.7158, 135.397, 60.1241, 132.793, 2.29451, 0.0311928, 9.7919, 0.0013136
15.75, 57.3757, 135.75, 59.8015, 133.158, 2.3006, 0.0312137, 9.74396, 0.000417656
15.8, 57.0351, 136.098, 59.4782, 133.519, 2.30665, 0.0311926, 9.69649, -0.000420823
15.85, 56.6943, 136.443, 59.1544, 133.877, 2.31266, 0.0311185, 9.64948, -0.00148278
15.9, 56.3528, 136.784, 58.83, 134.231, 2.31864, 0.0311386, 9.60292, 0.000402042
15.95, 56.0108, 137.121, 58.505, 134.581, 2.3246, 0.0311991, 9.55681, 0.00121086
16, 55.6686, 137.454, 58.1795, 134.928, 2.33055, 0.0312221, 9.51115, 0.000460084
16.05, 55.3262, 137.784, 57.8536, 135.271, 2.33645, 0.0311739, 9.46592, -0.000965752
16.1, 54.9833, 138.11, 57.5271, 135.611, 2.34233, 0.0311856, 9.42111, 0.000234152
16.15, 54.6402, 138.433, 57.2002, 135.947, 2.34817, 0.0311702, 9.37674, -0.000306916
16.2, 54.297, 138.753, 56.8729, 136.279, 2.35398, 0.0310959, 9.33277, -0.00148697
16.25, 53.953, 139.068, 56.5452, 136.609, 2.35978, 0.0312079, 9.28922, 0.00224047
16.3, 53.6094, 139.38, 56.2172, 136.934, 2.36554, 0.0311549, 9.24608, -0.00105892
16.35, 53.2652, 139.689, 55.8887, 137.257, 2.37129, 0.0311872, 9.20333, 0.000645216
16.4, 52.921, 139.994, 55.56, 137.576, 2.377, 0.0311839, 9.16098, -6.63984e-05
16.45, 52.5769, 140.297, 55.231, 137.891, 2.38268, 0.031108, 9.11902, -0.00151718
16.5, 52.2323, 140.595, 54.9016, 138.204, 2.38833, 0.0311242, 9.07744, 0.000323728
16.55, 51.8877, 140.891, 54.5721, 138.513, 2.39395, 0.0311076, 9.03624, -0.000332181
16.6, 51.5428, 141.182, 54.2422, 138.818, 2.39957, 0.0311902, 8.99542, 0.00165093
16.65, 51.1982, 141.472, 53.9122, 139.121, 2.40514, 0.0311242, 8.95496, -0.00131904
16.7, 50.8535, 141.757, 53.582, 139.42, 2.41068, 0.0310677, 8.91486, -0.00113091
16.75, 50.5083, 142.039, 53.2516, 139.717, 2.41622, 0.0311945, 8.87512, 0.00253609
16.8, 50.1633, 142.318, 52.921, 140.01, 2.42174, 0.0312398, 8.83574, 0.000906454
16.85, 49.8185, 142.595, 52.5903, 140.3, 2.42724, 0.0312071, 8.79671, -0.000653143
16.9, 49.4739, 142.868, 52.2594, 140.587, 2.43268, 0.0310917, 8.75801, -0.00230761
16.95, 49.1291, 143.138, 51.9285, 140.87, 2.4381, 0.0310494, 8.71966, -0.000846158
17, 48.7841, 143.404, 51.5975, 141.151, 2.4435, 0.0311119, 8.68165, 0.00124997
17.05, 48.4392, 143.668, 51.2664, 141.429, 2.4489, 0.0312116, 8.64396, 0.00199348
17.1, 48.2774, 143.791, 50.9352, 141.704, 2.4543, 0.0313496, 8.6066, 0.00275976
17.15, 48.2774, 143.791, 50.604, 141.976, 2.45975, 0.031774, 8.56957, 0.0084886
17.2, 48.2774, 143.791, 50.2728, 142.245, 2.46528, 0.0324148, 8.53285, 0.012815
17.25, 48.2774, 143.791, 49.9415, 142.51, 2.47095, 0.033327, 8.49644, 0.0182452
17.3, 48.2774, 143.791, 49.6101, 142.773, 2.47682, 0.0346785, 8.46035, 0.027029
17.35, 48.2774, 143.791, 49.2785, 143.033, 2.48303, 0.0368614, 8.42456, 0.043659
17.4, 48.2774, 143.791, 48.9468, 143.29, 2.4899, 0.0409417, 8.38907, 0.0816046
17.45, 48.2774, 143.791, 48.6147, 143.543, 2.49842, 0.0509523, 8.35388, 0.200212
17.5, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 8.31899, 0.5
17.55, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
17.6, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
17.65, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
17.7, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
17.75, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
17.8, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
17.85, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
17.9, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
17.95, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.05, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.1, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.15, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.2, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.25, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.3, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.35, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.4, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.45, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.5, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.55, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.6, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.65, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.7, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.75, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.8, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.85, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.9, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
18.95, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19.05, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19.1, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19.15, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19.2, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19.25, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19.3, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19.35, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19.4, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19.45, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19.5, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19.55, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19.6, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19.65, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19.7, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19.75, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19.8, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19.85, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
19.9, 48.2774, 143.791, 48.2819, 143.793, 2.51109, 0.0759523, 0, 0
