t,x_ref,y_ref,x,y,psi,delta,v,delta_dot
2.15, 10.6428, 1.44185, 7.05912, 0.614028, 0.179785, 0.0636161, 6.45, -0.000359596
2.2, 10.9533, 1.52891, 7.3838, 0.673037, 0.188191, 0.0635942, 6.6, -0.000436509
2.25, 11.2704, 1.6206, 7.71534, 0.736178, 0.196785, 0.063573, 6.75, -0.000424937
2.3, 11.5938, 1.71706, 8.05368, 0.803631, 0.205566, 0.0635455, 6.9, -0.00055007
2.35, 11.9235, 1.81847, 8.39876, 0.875584, 0.214533, 0.0635139, 7.05, -0.000631534
2.4, 12.2595, 1.92504, 8.75051, 0.952224, 0.223687, 0.0634816, 7.2, -0.00064521
2.45, 12.6017, 2.0369, 9.10885, 1.03375, 0.233025, 0.0634417, 7.35, -0.000798256
2.5, 12.95, 2.15427, 9.47372, 1.12034, 0.242548, 0.0634001, 7.5, -0.000832083
2.55, 13.3042, 2.27734, 9.84502, 1.21221, 0.252256, 0.0633631, 7.65, -0.000739791
2.6, 13.6643, 2.4063, 10.2227, 1.30955, 0.262148, 0.0633277, 7.8, -0.000707918
2.65, 14.0302, 2.54132, 10.6066, 1.41256, 0.272225, 0.0632897, 7.95, -0.000760618
2.7, 14.4018, 2.68259, 10.9967, 1.52146, 0.282485, 0.0632509, 8.1, -0.000775659
2.75, 14.7789, 2.83032, 11.3928, 1.63644, 0.292929, 0.0632112, 8.25, -0.000794583
2.8, 15.1614, 2.98469, 11.7949, 1.75772, 0.303556, 0.0631719, 8.4, -0.00078612
2.85, 15.5492, 3.14594, 12.2029, 1.8855, 0.314367, 0.0631391, 8.55, -0.000654868
2.9, 15.9422, 3.31422, 12.6166, 2.02001, 0.325362, 0.063105, 8.7, -0.000683073
2.95, 16.3402, 3.48977, 13.0359, 2.16146, 0.336541, 0.0630732, 8.85, -0.000635439
3, 16.7431, 3.67274, 13.4606, 2.31006, 0.347902, 0.0630356, 9, -0.000752087
3.05, 17.1507, 3.86339, 13.8907, 2.46603, 0.359448, 0.063007, 9.15, -0.000572649
3.1, 17.5629, 4.06193, 14.326, 2.6296, 0.371178, 0.0629857, 9.3, -0.000426218
3.15, 17.9795, 4.26851, 14.7663, 2.80098, 0.383094, 0.0629599, 9.45, -0.00051468
3.2, 18.4003, 4.48341, 15.2115, 2.9804, 0.395195, 0.0629446, 9.6, -0.000307299
3.25, 18.8251, 4.70676, 15.6614, 3.16808, 0.407482, 0.0629256, 9.75, -0.000379406
3.3, 19.2539, 4.9388, 16.1159, 3.36425, 0.419954, 0.0629069, 9.9, -0.000374575
3.35, 19.6863, 5.17975, 16.5748, 3.56913, 0.432611, 0.0628896, 10.05, -0.000345576
3.4, 20.1221, 5.4298, 17.0378, 3.78294, 0.445455, 0.0628769, 10.2, -0.000254557
3.45, 20.5613, 5.68916, 17.5048, 4.00592, 0.458485, 0.0628642, 10.35, -0.000253854
3.5, 21.0034, 5.95803, 17.9755, 4.23828, 0.471701, 0.0628524, 10.5, -0.000236116
3.55, 21.4484, 6.23663, 18.4499, 4.48025, 0.485105, 0.0628456, 10.65, -0.000135478
3.6, 21.896, 6.52514, 18.9276, 4.73205, 0.498696, 0.0628357, 10.8, -0.000198027
3.65, 22.3459, 6.82378, 19.4084, 4.99391, 0.512473, 0.0628293, 10.95, -0.000128306
3.7, 22.7979, 7.13275, 19.8921, 5.26604, 0.526439, 0.0628259, 11.1, -6.68981e-05
3.75, 23.2517, 7.45222, 20.3785, 5.54868, 0.540592, 0.0628189, 11.25, -0.000140147
3.8, 23.7071, 7.78242, 20.8672, 5.84202, 0.554934, 0.0628199, 11.4, 1.88276e-05
3.85, 24.1638, 8.12348, 21.358, 6.1463, 0.569461, 0.0628054, 11.55, -0.000288446
3.9, 24.6215, 8.47567, 21.8507, 6.46172, 0.584176, 0.0628035, 11.7, -3.79894e-05
3.95, 25.0799, 8.83912, 22.3449, 6.78849, 0.599079, 0.0627979, 11.85, -0.000112978
4, 25.5387, 9.21402, 22.8405, 7.12682, 0.614169, 0.0627936, 12, -8.64641e-05
4.05, 25.9976, 9.60056, 23.3369, 7.47691, 0.629448, 0.0627912, 12.15, -4.65607e-05
4.1, 26.4563, 9.99889, 23.8341, 7.83896, 0.644913, 0.0627845, 12.3, -0.000134014
4.15, 26.9144, 10.4092, 24.3315, 8.21316, 0.660564, 0.0627733, 12.45, -0.000225858
4.2, 27.3717, 10.8316, 24.829, 8.59971, 0.676399, 0.0627554, 12.6, -0.000357677
4.25, 27.8276, 11.2663, 25.3262, 8.99877, 0.692428, 0.0627743, 12.75, 0.000379186
4.3, 28.282, 11.7134, 25.8226, 9.41055, 0.708641, 0.0627592, 12.9, -0.000301967
4.35, 28.7344, 12.1732, 26.318, 9.8352, 0.725045, 0.0627667, 13.05, 0.000149015
4.4, 29.1845, 12.6456, 26.812, 10.2729, 0.741636, 0.0627645, 13.2, -4.27164e-05
4.45, 29.6319, 13.1308, 27.3042, 10.7238, 0.758411, 0.0627445, 13.35, -0.000401255
4.5, 30.0761, 13.629, 27.7942, 11.188, 0.775375, 0.0627466, 13.5, 4.1841e-05
4.55, 30.5168, 14.1403, 28.2816, 11.6658, 0.792523, 0.0627314, 13.65, -0.000303933
4.6, 30.9536, 14.6648, 28.766, 12.1571, 0.80986, 0.0627344, 13.8, 5.94241e-05
4.65, 31.386, 15.2024, 29.2419, 12.6569, 0.827196, 0.0627169, 13.8023, -0.000349987
4.7, 31.8091, 15.7476, 29.7091, 13.1649, 0.844528, 0.0627034, 13.8025, -0.000268275
4.75, 32.2228, 16.3, 30.1674, 13.6809, 0.861853, 0.0626739, 13.8032, -0.000589815
4.8, 32.6269, 16.8595, 30.6168, 14.2048, 0.879166, 0.062627, 13.8042, -0.000939592
4.85, 33.0213, 17.4259, 31.057, 14.7364, 0.896464, 0.0625708, 13.8053, -0.00112299
4.9, 33.406, 17.999, 31.4881, 15.2756, 0.91375, 0.062519, 13.8063, -0.0010369
4.95, 33.7807, 18.5788, 31.9097, 15.8223, 0.931025, 0.0624772, 13.807, -0.000836134
5, 34.1454, 19.165, 32.3219, 16.3761, 0.948287, 0.062426, 13.8081, -0.00102403
5.05, 34.4998, 19.7574, 32.7244, 16.937, 0.965547, 0.0624173, 13.808, -0.000173315
5.1, 34.844, 20.3559, 33.1173, 17.5048, 0.982799, 0.0623896, 13.8086, -0.00055321
5.15, 35.1779, 20.9602, 33.5003, 18.0793, 1.00005, 0.0623656, 13.8091, -0.000481084
5.2, 35.5013, 21.5702, 33.8733, 18.6603, 1.01729, 0.0623558, 13.8092, -0.000195505
5.25, 35.8141, 22.1858, 34.2363, 19.2477, 1.03453, 0.0623459, 13.8093, -0.000197601
5.3, 36.1163, 22.8066, 34.589, 19.8412, 1.05177, 0.0623318, 13.8096, -0.000282409
5.35, 36.4077, 23.4326, 34.9315, 20.4408, 1.069, 0.062323, 13.8098, -0.000176462
5.4, 36.6882, 24.0635, 35.2637, 21.0461, 1.08624, 0.0623394, 13.8093, 0.000328626
5.45, 36.9579, 24.6991, 35.5853, 21.6571, 1.10348, 0.0623408, 13.8094, 2.67258e-05
5.5, 37.2165, 25.3393, 35.8963, 22.2736, 1.12072, 0.062338, 13.8094, -5.41059e-05
5.55, 37.464, 25.9839, 36.1967, 22.8953, 1.13797, 0.0623536, 13.809, 0.000310591
5.6, 37.7003, 26.6327, 36.4863, 23.522, 1.15521, 0.0623591, 13.809, 0.000111173
5.65, 37.9255, 27.2854, 36.7651, 24.1537, 1.17246, 0.0623535, 13.8092, -0.000112115
5.7, 38.1393, 27.9419, 37.0329, 24.7901, 1.1897, 0.0623583, 13.809, 9.44066e-05
5.75, 38.3417, 28.602, 37.2897, 25.431, 1.20694, 0.0623592, 13.809, 1.82265e-05
5.8, 38.5327, 29.2655, 37.5354, 26.0763, 1.22419, 0.0623699, 13.8088, 0.000215545
5.85, 38.7123, 29.9322, 37.77, 26.7257, 1.24144, 0.0623553, 13.8092, -0.000291885
5.9, 38.8803, 30.6019, 37.9933, 27.379, 1.25868, 0.0623637, 13.8089, 0.000167056
5.95, 39.0367, 31.2744, 38.2053, 28.0361, 1.27593, 0.062379, 13.8086, 0.000306955
6, 39.1815, 31.9494, 38.4059, 28.6967, 1.29318, 0.0623754, 13.8087, -7.29337e-05
6.05, 39.3146, 32.6269, 38.5951, 29.3607, 1.31043, 0.0623783, 13.8086, 5.89284e-05
6.1, 39.436, 33.3066, 38.7729, 30.0279, 1.32768, 0.0623665, 13.809, -0.000237244
6.15, 39.5456, 33.9883, 38.9391, 30.698, 1.34492, 0.0623721, 13.8087, 0.000112369
6.2, 39.6436, 34.6717, 39.0937, 31.3709, 1.36217, 0.0623582, 13.8091, -0.000277887
6.25, 39.7296, 35.3568, 39.2367, 32.0464, 1.37942, 0.0623661, 13.8088, 0.000156866
6.3, 39.8038, 36.0432, 39.3681, 32.7242, 1.39666, 0.0623629, 13.809, -6.22738e-05
6.35, 39.8662, 36.7309, 39.4877, 33.4042, 1.41391, 0.0623687, 13.8088, 0.000115992
6.4, 39.9167, 37.4194, 39.5956, 34.0862, 1.43115, 0.0623603, 13.8091, -0.000168188
6.45, 39.9553, 38.1088, 39.6917, 34.77, 1.4484, 0.0623545, 13.8092, -0.00011618
6.5, 39.9819, 38.7987, 39.776, 35.4552, 1.46564, 0.0623695, 13.8087, 0.000300477
6.55, 39.9967, 39.489, 39.8484, 36.1419, 1.48289, 0.0623669, 13.8089, -5.30293e-05
6.6, 39.9996, 40.1795, 39.9091, 36.8296, 1.50014, 0.0623794, 13.8086, 0.000249481
6.65, 39.9905, 40.8698, 39.9578, 37.5183, 1.51739, 0.0623746, 13.8088, -9.61265e-05
6.7, 39.9695, 41.5599, 39.9947, 38.2078, 1.53464, 0.0623723, 13.8088, -4.43595e-05
6.75, 39.9367, 42.2496, 40.0196, 38.8978, 1.55188, 0.0623528, 13.8093, -0.000390969
6.8, 39.8919, 42.9386, 40.0327, 39.5881, 1.56913, 0.0623655, 13.8088, 0.000254092
6.85, 39.8352, 43.6267, 40.0338, 40.2786, 1.58637, 0.0623671, 13.8089, 3.27696e-05
6.9, 39.7667, 44.3137, 40.0231, 40.9689, 1.60362, 0.0623663, 13.8089, -1.70843e-05
6.95, 39.6863, 44.9995, 40.0004, 41.659, 1.62087, 0.062359, 13.8091, -0.000146342
7, 39.5942, 45.6837, 39.9659, 42.3486, 1.63811, 0.0623528, 13.8092, -0.000123847
7.05, 39.4902, 46.3663, 39.9194, 43.0375, 1.65535, 0.062354, 13.8091, 2.48704e-05
7.1, 39.3743, 47.047, 39.8611, 43.7255, 1.6726, 0.0623726, 13.8087, 0.000371287
7.15, 39.2468, 47.7255, 39.7909, 44.4123, 1.68985, 0.0623746, 13.8087, 4.1099e-05
7.2, 39.1077, 48.4018, 39.7089, 45.0979, 1.70709, 0.0623586, 13.8091, -0.000320872
7.25, 38.9568, 49.0756, 39.6151, 45.7819, 1.72434, 0.0623639, 13.8089, 0.000106131
7.3, 38.7944, 49.7467, 39.5095, 46.4643, 1.74158, 0.0623541, 13.8092, -0.000196047
7.35, 38.6204, 50.4148, 39.3922, 47.1447, 1.75883, 0.0623642, 13.8089, 0.000202016
7.4, 38.4348, 51.0799, 39.2631, 47.8229, 1.77608, 0.0623721, 13.8087, 0.000158351
7.45, 38.2378, 51.7416, 39.1224, 48.4989, 1.79333, 0.0623774, 13.8086, 0.000106032
7.5, 38.0295, 52.3998, 38.97, 49.1723, 1.81057, 0.0623708, 13.8088, -0.000131456
7.55, 37.8098, 53.0544, 38.806, 49.843, 1.82782, 0.0623669, 13.8089, -7.81498e-05
7.6, 37.5788, 53.705, 38.6305, 50.5107, 1.84507, 0.0623729, 13.8087, 0.000119502
7.65, 37.3367, 54.3516, 38.4435, 51.1754, 1.86231, 0.0623593, 13.8091, -0.000271723
7.7, 37.0834, 54.9939, 38.2451, 51.8367, 1.87956, 0.0623653, 13.8089, 0.00011912
7.75, 36.8191, 55.6318, 38.0353, 52.4945, 1.89681, 0.0623675, 13.8089, 4.38695e-05
7.8, 36.5438, 56.265, 37.8141, 53.1486, 1.91405, 0.0623703, 13.8088, 5.73701e-05
7.85, 36.2577, 56.8933, 37.5818, 53.7987, 1.9313, 0.062358, 13.8091, -0.000247722
7.9, 35.9606, 57.5166, 37.3382, 54.4448, 1.94854, 0.0623641, 13.8089, 0.000123607
7.95, 35.653, 58.1347, 37.0835, 55.0866, 1.96579, 0.062353, 13.8092, -0.000221839
8, 35.3346, 58.7474, 36.8179, 55.7239, 1.98303, 0.062365, 13.8088, 0.000239
8.05, 35.0058, 59.3545, 36.5412, 56.3565, 2.00028, 0.0623625, 13.809, -4.99236e-05
8.1, 34.6665, 59.9558, 36.2537, 56.9842, 2.01753, 0.0623648, 13.8089, 4.53584e-05
8.15, 34.3169, 60.5512, 35.9554, 57.6069, 2.03477, 0.0623562, 13.8091, -0.000170677
8.2, 33.9571, 61.1405, 35.6465, 58.2244, 2.05202, 0.0623621, 13.8089, 0.000118068
8.25, 33.5871, 61.7235, 35.3269, 58.8364, 2.06926, 0.0623636, 13.8089, 2.99775e-05
8.3, 33.2071, 62.2999, 34.9968, 59.4428, 2.08651, 0.0623701, 13.8088, 0.00012839
8.35, 32.8173, 62.8698, 34.6563, 60.0435, 2.10376, 0.0623666, 13.8089, -6.93307e-05
8.4, 32.4177, 63.4328, 34.3055, 60.6381, 2.121, 0.062369, 13.8088, 4.88989e-05
8.45, 32.0083, 63.9888, 33.9445, 61.2267, 2.13825, 0.0623778, 13.8086, 0.000174427
8.5, 31.5896, 64.5378, 33.5734, 61.8089, 2.1555, 0.0623665, 13.809, -0.00022526
8.55, 31.1613, 65.0793, 33.1923, 62.3847, 2.17275, 0.0623794, 13.8086, 0.000259011
8.6, 30.7238, 65.6134, 32.8013, 62.9537, 2.19, 0.0623707, 13.8089, -0.000174723
8.65, 30.2771, 66.1399, 32.4006, 63.516, 2.20724, 0.0623662, 13.8089, -9.04748e-05
8.7, 29.8214, 66.6586, 31.9903, 64.0713, 2.22449, 0.0623709, 13.8088, 9.36977e-05
8.75, 29.3568, 67.1694, 31.5704, 64.6194, 2.24174, 0.0623698, 13.8088, -2.07557e-05
8.8, 28.8835, 67.6721, 31.1411, 65.1602, 2.25898, 0.062352, 13.8093, -0.000356392
8.85, 28.4016, 68.1665, 30.7026, 65.6935, 2.27623, 0.0623639, 13.8089, 0.000238232
8.9, 27.9112, 68.6525, 30.2549, 66.2191, 2.29347, 0.0623552, 13.8092, -0.00017427
8.95, 27.4124, 69.13, 29.7983, 66.737, 2.31072, 0.0623632, 13.8089, 0.000160205
9, 26.9056, 69.5988, 29.3327, 67.2469, 2.32796, 0.0623709, 13.8088, 0.000152735
9.05, 26.3907, 70.0588, 28.8585, 67.7487, 2.34521, 0.0623598, 13.8091, -0.000220874
9.1, 25.8679, 70.5099, 28.3757, 68.2423, 2.36245, 0.0623538, 13.8092, -0.000120746
9.15, 25.3375, 70.9518, 27.8844, 68.7274, 2.3797, 0.0623554, 13.8091, 3.22562e-05
9.2, 24.7994, 71.3845, 27.3883, 69.2007, 2.39682, 0.0623639, 13.7137, 0.000169463
9.25, 24.2578, 71.805, 26.8876, 69.6623, 2.41383, 0.0623593, 13.6197, -9.03173e-05
9.3, 23.7129, 72.2134, 26.3826, 70.1122, 2.43072, 0.0623344, 13.527, -0.000499236
9.35, 23.1648, 72.6097, 25.8735, 70.5506, 2.44749, 0.0623286, 13.4355, -0.000114717
9.4, 22.6139, 72.9941, 25.3606, 70.9774, 2.46414, 0.062298, 13.3452, -0.000611998
9.45, 22.0604, 73.3667, 24.8442, 71.3929, 2.48067, 0.0622644, 13.2562, -0.000672916
9.5, 21.5045, 73.7277, 24.3244, 71.797, 2.49708, 0.0622313, 13.1683, -0.000662913
9.55, 20.9464, 74.0771, 23.8016, 72.19, 2.51337, 0.0622065, 13.0816, -0.000495781
9.6, 20.3864, 74.4151, 23.2758, 72.5719, 2.52956, 0.0621848, 12.996, -0.000433518
9.65, 19.8247, 74.7417, 22.7474, 72.9428, 2.54563, 0.0621751, 12.9116, -0.000192862
9.7, 19.2614, 75.0571, 22.2166, 73.3028, 2.56161, 0.0621736, 12.8282, -2.99826e-05
9.75, 18.6968, 75.3614, 21.6835, 73.6521, 2.57747, 0.0621611, 12.746, -0.000251727
9.8, 18.131, 75.6548, 21.1484, 73.9907, 2.59323, 0.0621491, 12.6647, -0.000240145
9.85, 17.5643, 75.9374, 20.6114, 74.3187, 2.60889, 0.0621421, 12.5845, -0.000138583
9.9, 16.9969, 76.2092, 20.0728, 74.6362, 2.62446, 0.0621488, 12.5053, 0.000134043
9.95, 16.4288, 76.4704, 19.5327, 74.9434, 2.63993, 0.062162, 12.4272, 0.000263338
10, 15.8603, 76.7213, 18.9913, 75.2403, 2.6553, 0.0621501, 12.3499, -0.000238163
10.05, 15.2915, 76.9617, 18.4487, 75.5272, 2.67058, 0.0621564, 12.2737, 0.000125334
10.1, 14.7227, 77.1919, 17.9052, 75.8039, 2.68576, 0.0621637, 12.1984, 0.000146624
10.15, 14.1539, 77.4122, 17.3609, 76.0708, 2.70085, 0.0621487, 12.124, -0.000299239
10.2, 13.5853, 77.6223, 16.816, 76.3278, 2.71585, 0.0621598, 12.0505, 0.000220641
10.25, 13.0171, 77.8227, 16.2706, 76.5752, 2.73077, 0.0621779, 11.9779, 0.000363749
10.3, 12.4494, 78.0134, 15.7248, 76.8129, 2.74559, 0.0621709, 11.9061, -0.000141634
10.35, 11.8823, 78.1944, 15.1788, 77.0412, 2.76032, 0.0621701, 11.8352, -1.51339e-05
10.4, 11.3159, 78.366, 14.6328, 77.2601, 2.77498, 0.0621855, 11.7652, 0.000308549
10.45, 10.7505, 78.5283, 14.0869, 77.4697, 2.78954, 0.0621882, 11.696, 5.30377e-05
10.5, 10.1861, 78.6814, 13.5411, 77.6702, 2.80402, 0.0621781, 11.6276, -0.000200825
10.55, 9.62279, 78.8253, 12.9958, 77.8616, 2.81842, 0.0621922, 11.56, 0.000281543
10.6, 9.06078, 78.9603, 12.4509, 78.0441, 2.83273, 0.0621936, 11.4932, 2.85678e-05
10.65, 8.50013, 79.0864, 11.9065, 78.2178, 2.84696, 0.0621946, 11.4271, 1.92954e-05
10.7, 7.94098, 79.2038, 11.3629, 78.3827, 2.86111, 0.0621913, 11.3618, -6.55088e-05
10.75, 7.38341, 79.3127, 10.8201, 78.5391, 2.87519, 0.0621928, 11.2973, 2.85155e-05
10.8, 6.82752, 79.413, 10.2783, 78.687, 2.88918, 0.0621974, 11.2335, 9.20443e-05
10.85, 6.27343, 79.5049, 9.73745, 78.8265, 2.90309, 0.0622029, 11.1704, 0.000109769
10.9, 5.72123, 79.5887, 9.19777, 78.9577, 2.91693, 0.062196, 11.108, -0.000137901
10.95, 5.17101, 79.6644, 8.65933, 79.0807, 2.93068, 0.0621837, 11.0463, -0.000245375
11, 4.62284, 79.7319, 8.12224, 79.1957, 2.94437, 0.0621987, 10.9853, 0.000300854
11.05, 4.07684, 79.7917, 7.58658, 79.3027, 2.95797, 0.062195, 10.925, -7.42574e-05
11.1, 3.53307, 79.8436, 7.05245, 79.4019, 2.97151, 0.0622001, 10.8653, 0.000102504
11.15, 2.99162, 79.888, 6.51993, 79.4934, 2.98497, 0.0621929, 10.8062, -0.000144398
11.2, 2.45256, 79.9247, 5.98912, 79.5772, 2.99835, 0.0622066, 10.7479, 0.000273573
11.25, 1.91597, 79.9541, 5.46009, 79.6535, 3.01167, 0.0622021, 10.6901, -8.99343e-05
11.3, 1.38192, 79.9761, 4.93292, 79.7224, 3.02492, 0.0622001, 10.633, -3.96771e-05
11.35, 0.850477, 79.991, 4.40769, 79.784, 3.03809, 0.0622015, 10.5764, 2.65981e-05
11.4, 0.321713, 79.9987, 3.88448, 79.8383, 3.05119, 0.0622002, 10.5205, -2.52214e-05
11.45, -0.204311, 79.9995, 3.36336, 79.8855, 3.06423, 0.0622047, 10.4652, 8.96159e-05
11.5, -0.727534, 79.9934, 2.8444, 79.9258, 3.0772, 0.0622029, 10.4104, -3.52855e-05
11.55, -1.24789, 79.9806, 2.32766, 79.9591, 3.0901, 0.0622088, 10.3562, 0.000118089
11.6, -1.76534, 79.9611, 1.81322, 79.9856, 3.10293, 0.0622074, 10.3026, -2.87948e-05
11.65, -2.27981, 79.935, 1.30112, 80.0054, 3.1157, 0.062216, 10.2495, 0.000172412
11.7, -2.79125, 79.9025, 0.791443, 80.0186, 3.12841, 0.0622175, 10.197, 3.04431e-05
11.75, -3.29962, 79.8636, 0.284237, 80.0253, 3.14105, 0.0622323, 10.145, 0.000296095
11.8, -3.80487, 79.8186, -0.22044, 80.0256, 3.15363, 0.0622195, 10.0935, -0.000257127
11.85, -4.30694, 79.7675, -0.722533, 80.0195, 3.16614, 0.0622179, 10.0426, -3.14724e-05
11.9, -4.80581, 79.7103, -1.22199, 80.0073, 3.17859, 0.0622178, 9.99217, -1.88239e-06
11.95, -5.30141, 79.6472, -1.71876, 79.9889, 3.19098, 0.0622168, 9.94225, -1.9266e-05
12, -5.79372, 79.5782, -2.2128, 79.9645, 3.20331, 0.0622172, 9.89283, 7.34264e-06
12.05, -6.28269, 79.5035, -2.70406, 79.9341, 3.21557, 0.0622213, 9.84389, 8.27876e-05
12.1, -6.76829, 79.4232, -3.19249, 79.8979, 3.22778, 0.0622326, 9.79544, 0.000225979
12.15, -7.25048, 79.3374, -3.67806, 79.8559, 3.23993, 0.0622323, 9.74747, -5.94096e-06
12.2, -7.72925, 79.2462, -4.16071, 79.8083, 3.25201, 0.0622177, 9.69996, -0.000293477
12.25, -8.20453, 79.1496, -4.64042, 79.7551, 3.26404, 0.0622157, 9.65292, -3.99915e-05
12.3, -8.6763, 79.0477, -5.11714, 79.6965, 3.27601, 0.0622168, 9.60633, 2.29766e-05
12.35, -9.14455, 78.9407, -5.59084, 79.6324, 3.28792, 0.0622181, 9.56019, 2.61557e-05
12.4, -9.60924, 78.8287, -6.06148, 79.5631, 3.29978, 0.0622217, 9.51449, 7.11582e-05
12.45, -10.0703, 78.7116, -6.52903, 79.4885, 3.31158, 0.0622367, 9.46923, 0.000299983
12.5, -10.5278, 78.5896, -6.99346, 79.4088, 3.32333, 0.0622461, 9.42439, 0.000189368
12.55, -10.9817, 78.463, -7.45473, 79.324, 3.33502, 0.0622455, 9.37998, -1.27994e-05
12.6, -11.4319, 78.3316, -7.91283, 79.2343, 3.34665, 0.0622399, 9.33599, -0.000111802
12.65, -11.8785, 78.1956, -8.36771, 79.1397, 3.35824, 0.0622346, 9.29241, -0.000106014
12.7, -12.3213, 78.055, -8.81936, 79.0403, 3.36976, 0.0622294, 9.24924, -0.000103405
12.75, -12.7605, 77.91, -9.26776, 78.9361, 3.38123, 0.0622244, 9.20646, -9.99939e-05
12.8, -13.1959, 77.7607, -9.71287, 78.8274, 3.39265, 0.0622306, 9.16408, 0.000122332
12.85, -13.6276, 77.607, -10.1547, 78.7141, 3.40402, 0.0622361, 9.12209, 0.000110409
12.9, -14.0555, 77.4492, -10.5932, 78.5963, 3.41534, 0.062226, 9.08049, -0.000200809
12.95, -14.4797, 77.2873, -11.0283, 78.4741, 3.4266, 0.0622244, 9.03926, -3.30363e-05
