t,x_ref,y_ref,x,y,psi,delta,v,delta_dot
2.3, 11.8777, 2.79792, 8.22323, 1.99039, 0.26296, -0.0611784, 5, 0.00457907
2.35, 12.122, 2.84833, 8.46464, 2.05537, 0.256915, -0.0603776, 5, 0.0160158
2.4, 12.3665, 2.89836, 8.70643, 2.1189, 0.250999, -0.0590858, 5, 0.0258368
2.45, 12.6111, 2.94797, 8.9486, 2.18099, 0.245255, -0.0573813, 5, 0.03409
2.5, 12.8559, 2.99717, 9.19112, 2.24169, 0.239715, -0.0553389, 5, 0.0408482
2.55, 13.1008, 3.04595, 9.43397, 2.30105, 0.234407, -0.0530287, 5, 0.0462044
2.6, 13.3458, 3.0943, 9.67713, 2.35911, 0.229352, -0.0505161, 5, 0.050251
2.65, 13.591, 3.14222, 9.92059, 2.41595, 0.224562, -0.0478623, 5, 0.0530775
2.7, 13.8363, 3.18967, 10.1643, 2.47162, 0.220046, -0.0451229, 5, 0.0547868
2.75, 14.0817, 3.23668, 10.4083, 2.52619, 0.215809, -0.0423482, 5, 0.0554943
2.8, 14.3272, 3.28321, 10.6525, 2.57972, 0.211849, -0.0395827, 5, 0.0553105
2.85, 14.5728, 3.32927, 10.8969, 2.63229, 0.20816, -0.0368658, 5, 0.0543369
2.9, 14.8185, 3.37485, 11.1415, 2.68395, 0.204736, -0.0342319, 5, 0.0526794
2.95, 15.0643, 3.41993, 11.3863, 2.73478, 0.201564, -0.0317094, 5, 0.0504499
3, 15.3102, 3.46452, 11.6312, 2.78483, 0.198631, -0.0293219, 5, 0.0477496
3.05, 15.5562, 3.50861, 11.8763, 2.83416, 0.195921, -0.0270887, 5, 0.0446643
3.1, 15.8023, 3.55218, 12.1215, 2.88283, 0.193418, -0.0250247, 5, 0.0412784
3.15, 16.0485, 3.59522, 12.3669, 2.93089, 0.191104, -0.0231409, 5, 0.0376776
3.2, 16.2948, 3.63774, 12.6123, 2.97837, 0.188959, -0.021444, 5, 0.033938
3.25, 16.5412, 3.67973, 12.8579, 3.02533, 0.186965, -0.0199378, 5, 0.0301229
3.3, 16.7877, 3.72116, 13.1035, 3.0718, 0.185102, -0.0186232, 5, 0.0262915
3.35, 17.0343, 3.76205, 13.3492, 3.11781, 0.183352, -0.0174981, 5, 0.0225038
3.4, 17.281, 3.80239, 13.595, 3.16339, 0.181697, -0.0165576, 5, 0.0188082
3.45, 17.5277, 3.84216, 13.8409, 3.20857, 0.180117, -0.0157959, 5, 0.0152354
3.5, 17.7746, 3.88135, 14.0869, 3.25335, 0.178596, -0.0152052, 5, 0.011814
3.55, 18.0215, 3.91997, 14.3329, 3.29777, 0.177118, -0.0147762, 5, 0.00857945
3.6, 18.2685, 3.958, 14.579, 3.34181, 0.175669, -0.0144983, 5, 0.00555886
3.65, 18.5156, 3.99545, 14.8251, 3.38551, 0.174232, -0.01436, 5, 0.00276606
3.7, 18.7628, 4.03229, 15.0714, 3.42884, 0.172797, -0.0143495, 5, 0.000208623
3.75, 19.01, 4.06854, 15.3176, 3.47183, 0.171352, -0.0144551, 5, -0.00211087
3.8, 19.2574, 4.10417, 15.564, 3.51446, 0.169885, -0.0146647, 5, -0.00419218
3.85, 19.5048, 4.13918, 15.8104, 3.55672, 0.168388, -0.0149664, 5, -0.0060345
3.9, 19.7523, 4.17357, 16.0568, 3.59862, 0.166854, -0.0153484, 5, -0.00763933
3.95, 19.9999, 4.20734, 16.3034, 3.64014, 0.165273, -0.0157989, 5, -0.00900963
4, 20.2476, 4.24047, 16.55, 3.68127, 0.163643, -0.0163065, 5, -0.0101523
4.05, 20.4953, 4.27296, 16.7966, 3.722, 0.161956, -0.0168605, 5, -0.0110811
4.1, 20.7431, 4.30481, 17.0433, 3.76231, 0.160211, -0.0174511, 5, -0.011812
4.15, 20.991, 4.336, 17.2901, 3.8022, 0.158404, -0.0180692, 5, -0.0123623
4.2, 21.239, 4.36653, 17.537, 3.84163, 0.156533, -0.0187066, 5, -0.0127479
4.25, 21.487, 4.3964, 17.784, 3.88061, 0.154597, -0.0193555, 5, -0.0129763
4.3, 21.7351, 4.42561, 18.031, 3.9191, 0.152596, -0.0200083, 5, -0.0130571
4.35, 21.9833, 4.45414, 18.2781, 3.9571, 0.15053, -0.0206589, 5, -0.0130109
4.4, 22.2315, 4.482, 18.5252, 3.99459, 0.1484, -0.0213018, 5, -0.0128586
4.45, 22.4798, 4.50917, 18.7725, 4.03156, 0.146206, -0.0219324, 5, -0.0126125
4.5, 22.7282, 4.53565, 19.0198, 4.06798, 0.143951, -0.0225466, 5, -0.0122834
4.55, 22.9767, 4.56144, 19.2672, 4.10384, 0.141636, -0.0231408, 5, -0.0118847
4.6, 23.2252, 4.58653, 19.5147, 4.13913, 0.139265, -0.0237123, 5, -0.0114293
4.65, 23.4738, 4.61092, 19.7623, 4.17384, 0.136838, -0.0242587, 5, -0.0109283
4.7, 23.7224, 4.6346, 20.01, 4.20794, 0.13436, -0.0247783, 5, -0.0103925
4.75, 23.9711, 4.65758, 20.2577, 4.24143, 0.131833, -0.0252701, 5, -0.0098354
4.8, 24.2199, 4.67984, 20.5056, 4.27429, 0.129259, -0.0257336, 5, -0.00926921
4.85, 24.4687, 4.70137, 20.7535, 4.30652, 0.126641, -0.0261685, 5, -0.00869968
4.9, 24.7176, 4.72219, 21.0015, 4.33809, 0.123983, -0.0265751, 5, -0.00813073
4.95, 24.9666, 4.74228, 21.2496, 4.36901, 0.121287, -0.0269534, 5, -0.00756696
5, 25.2156, 4.76164, 21.4977, 4.39926, 0.118556, -0.0273041, 5, -0.00701339
5.05, 25.4646, 4.78026, 21.746, 4.42883, 0.115793, -0.0276279, 5, -0.00647693
5.1, 25.7137, 4.79815, 21.9943, 4.45771, 0.112999, -0.0279261, 5, -0.00596379
5.15, 25.9629, 4.8153, 22.2427, 4.4859, 0.110178, -0.0281999, 5, -0.00547625
5.2, 26.2121, 4.8317, 22.4912, 4.51339, 0.107333, -0.0284507, 5, -0.00501531
5.25, 26.4613, 4.84736, 22.7397, 4.54017, 0.104464, -0.0286798, 5, -0.00458256
5.3, 26.7106, 4.86226, 22.9884, 4.56624, 0.101574, -0.0288888, 5, -0.00417947
5.35, 26.9599, 4.87642, 23.2371, 4.59159, 0.0986654, -0.0290791, 5, -0.00380662
5.4, 27.2093, 4.88981, 23.4859, 4.61621, 0.0957393, -0.0292524, 5, -0.00346427
5.45, 27.4587, 4.90245, 23.7347, 4.64011, 0.0927975, -0.02941, 5, -0.00315307
5.5, 27.7081, 4.91433, 23.9836, 4.66328, 0.0898413, -0.0295537, 5, -0.00287314
5.55, 27.9576, 4.92544, 24.2326, 4.68571, 0.0868719, -0.0296847, 5, -0.00262152
5.6, 28.2071, 4.93579, 24.4817, 4.7074, 0.0838906, -0.0298045, 5, -0.0023949
5.65, 28.4567, 4.94537, 24.7308, 4.72835, 0.0808983, -0.0299141, 5, -0.00219265
5.7, 28.7062, 4.95418, 24.98, 4.74855, 0.0778959, -0.0300148, 5, -0.00201394
5.75, 28.9558, 4.96222, 25.2292, 4.768, 0.0748842, -0.0301074, 5, -0.00185174
5.8, 29.2055, 4.96949, 25.4785, 4.78671, 0.0718641, -0.0301924, 5, -0.00170015
5.85, 29.4551, 4.97599, 25.7279, 4.80466, 0.0688361, -0.0302709, 5, -0.0015692
5.9, 29.7047, 4.98171, 25.9773, 4.82185, 0.0658007, -0.0303443, 5, -0.00146896
5.95, 29.9544, 4.98665, 26.2268, 4.83829, 0.0627584, -0.0304135, 5, -0.00138441
6, 30.2041, 4.99082, 26.4763, 4.85397, 0.0597096, -0.0304784, 5, -0.00129762
6.05, 30.4538, 4.99422, 26.7258, 4.86889, 0.0566548, -0.0305392, 5, -0.00121573
6.1, 30.7035, 4.99683, 26.9754, 4.88305, 0.0535941, -0.0305967, 5, -0.00115068
6.15, 30.9532, 4.99866, 27.2251, 4.89644, 0.050528, -0.0306515, 5, -0.00109617
6.2, 31.2029, 4.99972, 27.4747, 4.90906, 0.0474567, -0.0307037, 5, -0.00104214
6.25, 31.4526, 5, 27.7245, 4.92092, 0.0443804, -0.0307532, 5, -0.000990252
6.3, 31.7023, 4.99949, 27.9742, 4.93202, 0.0412994, -0.0308004, 5, -0.000944802
6.35, 31.9521, 4.99821, 28.224, 4.94234, 0.0382139, -0.0308455, 5, -0.000901882
6.4, 32.2018, 4.99614, 28.4738, 4.95189, 0.035124, -0.0308883, 5, -0.000856028
6.45, 32.4515, 4.9933, 28.7237, 4.96067, 0.0320302, -0.0309287, 5, -0.000807048
6.5, 32.7011, 4.98968, 28.9735, 4.96867, 0.0289326, -0.0309665, 5, -0.000756525
6.55, 32.9508, 4.98529, 29.2234, 4.97591, 0.0258314, -0.0310017, 5, -0.000705049
6.6, 33.2005, 4.98011, 29.4734, 4.98236, 0.022727, -0.0310344, 5, -0.000652727
6.65, 33.4501, 4.97416, 29.7233, 4.98804, 0.0196195, -0.0310643, 5, -0.000598736
6.7, 33.6997, 4.96744, 29.9732, 4.99295, 0.0165094, -0.0310914, 5, -0.000541773
6.75, 33.9493, 4.95994, 30.2232, 4.99708, 0.0133968, -0.0311153, 5, -0.000478192
6.8, 34.1989, 4.95167, 30.4732, 5.00043, 0.0102823, -0.0311356, 5, -0.000404937
6.85, 34.4484, 4.94263, 30.7232, 5.003, 0.0071661, -0.0311518, 5, -0.000324917
6.9, 34.698, 4.93283, 30.9732, 5.00479, 0.0040487, -0.0311639, 5, -0.000242617
6.95, 34.9475, 4.92225, 31.2232, 5.0058, 0.000930493, -0.0311719, 5, -0.000159951
7, 35.1969, 4.91091, 31.4732, 5.00603, -0.0021881, -0.0311758, 5, -7.70194e-05
7.05, 35.4463, 4.89881, 31.7232, 5.00548, -0.00530663, -0.0311752, 5, 1.15997e-05
7.1, 35.6957, 4.88596, 31.9732, 5.00416, -0.0084246, -0.0311696, 5, 0.000111044
7.15, 35.9451, 4.87234, 32.2232, 5.00205, -0.0115415, -0.0311589, 5, 0.000215334
7.2, 36.1944, 4.85797, 32.4731, 4.99917, -0.0146568, -0.0311431, 5, 0.000316509
7.25, 36.4436, 4.84285, 32.7231, 4.9955, -0.01777, -0.0311221, 5, 0.000418291
7.3, 36.6928, 4.82697, 32.9731, 4.99106, -0.0208806, -0.0310958, 5, 0.000526947
7.35, 36.942, 4.81036, 33.223, 4.98584, -0.023988, -0.0310638, 5, 0.000639002
7.4, 37.1911, 4.79299, 33.4729, 4.97984, -0.0270916, -0.0310264, 5, 0.000748612
7.45, 37.4402, 4.77489, 33.7228, 4.97307, -0.030191, -0.0309835, 5, 0.000858175
7.5, 37.6892, 4.75605, 33.9727, 4.96553, -0.0332854, -0.0309349, 5, 0.000972054
7.55, 37.9382, 4.73648, 34.2226, 4.95721, -0.0363745, -0.0308805, 5, 0.00108785
7.6, 38.1871, 4.71617, 34.4724, 4.94811, -0.0394575, -0.0308204, 5, 0.00120166
7.65, 38.4359, 4.69514, 34.7222, 4.93825, -0.0425339, -0.0307545, 5, 0.0013177
7.7, 38.6847, 4.6734, 34.972, 4.92762, -0.0456031, -0.0306825, 5, 0.00144154
7.75, 38.9334, 4.65094, 35.2218, 4.91623, -0.0486645, -0.0306041, 5, 0.00156733
7.8, 39.1821, 4.62776, 35.4715, 4.90406, -0.0517174, -0.0305198, 5, 0.00168643
7.85, 39.4307, 4.60387, 35.7211, 4.89114, -0.0547613, -0.0304297, 5, 0.00180195
7.9, 39.6792, 4.57928, 35.9707, 4.87746, -0.0577956, -0.0303336, 5, 0.00192052
7.95, 39.9277, 4.55399, 36.2203, 4.86302, -0.0608197, -0.0302317, 5, 0.0020388
8, 40.176, 4.528, 36.4699, 4.84782, -0.063833, -0.0301242, 5, 0.00215042
8.05, 40.4244, 4.50132, 36.7194, 4.83187, -0.0668351, -0.0300112, 5, 0.00225917
8.1, 40.6726, 4.47395, 36.9688, 4.81518, -0.0698252, -0.0298926, 5, 0.00237219
8.15, 40.9208, 4.44591, 37.2182, 4.79773, -0.0728029, -0.0297682, 5, 0.00248873
8.2, 41.1689, 4.41719, 37.4675, 4.77955, -0.0757676, -0.029638, 5, 0.00260456
8.25, 41.4169, 4.3878, 37.7168, 4.76063, -0.0787186, -0.0295021, 5, 0.00271724
8.3, 41.6649, 4.35774, 37.966, 4.74097, -0.0816556, -0.0293608, 5, 0.0028256
8.35, 41.9127, 4.32702, 38.2152, 4.72058, -0.0845778, -0.0292143, 5, 0.00293032
8.4, 42.1605, 4.29565, 38.4643, 4.69946, -0.0874849, -0.0290627, 5, 0.00303283
8.45, 42.4082, 4.26363, 38.7134, 4.67761, -0.0903763, -0.028906, 5, 0.00313306
8.5, 42.6559, 4.23096, 38.9623, 4.65505, -0.0932516, -0.0287445, 5, 0.00323031
8.55, 42.9034, 4.19766, 39.2112, 4.63177, -0.0961102, -0.0285782, 5, 0.00332628
8.6, 43.1509, 4.16372, 39.4601, 4.60778, -0.0989516, -0.028407, 5, 0.00342357
8.65, 43.3983, 4.12917, 39.7089, 4.58308, -0.101775, -0.0282309, 5, 0.00352203
8.7, 43.6456, 4.09399, 39.9576, 4.55768, -0.104581, -0.0280499, 5, 0.00361981
8.75, 43.8928, 4.0582, 40.2062, 4.53158, -0.107368, -0.0278642, 5, 0.00371447
8.8, 44.1399, 4.0218, 40.4548, 4.50479, -0.110136, -0.027674, 5, 0.00380376
8.85, 44.3869, 3.98479, 40.7033, 4.47732, -0.112885, -0.0274794, 5, 0.0038909
8.9, 44.6339, 3.9472, 40.9517, 4.44915, -0.115614, -0.0272803, 5, 0.00398205
8.95, 44.8808, 3.90902, 41.2, 4.42032, -0.118322, -0.0270766, 5, 0.0040744
9, 45.1276, 3.87026, 41.4482, 4.3908, -0.12101, -0.0268687, 5, 0.00415943
9.05, 45.3743, 3.83092, 41.6964, 4.36063, -0.123676, -0.0266568, 5, 0.00423722
9.1, 45.6209, 3.79101, 41.9445, 4.32978, -0.126321, -0.0264411, 5, 0.0043142
9.15, 45.8674, 3.75054, 42.1925, 4.29829, -0.128943, -0.0262215, 5, 0.00439223
9.2, 46.1138, 3.70951, 42.4404, 4.26614, -0.131544, -0.025998, 5, 0.00446942
9.25, 46.3602, 3.66794, 42.6883, 4.23335, -0.134121, -0.0257708, 5, 0.00454434
9.3, 46.6064, 3.62582, 42.936, 4.19992, -0.136676, -0.02554, 5, 0.00461616
9.35, 46.8526, 3.58317, 43.1837, 4.16586, -0.139207, -0.0253057, 5, 0.00468592
9.4, 47.0987, 3.53999, 43.4313, 4.13117, -0.141714, -0.0250679, 5, 0.00475633
9.45, 47.3447, 3.4963, 43.6788, 4.09586, -0.144198, -0.0248265, 5, 0.00482715
9.5, 47.5906, 3.45209, 43.9262, 4.05993, -0.146656, -0.0245817, 5, 0.00489518
9.55, 47.8364, 3.40737, 44.1735, 4.0234, -0.14909, -0.0243337, 5, 0.00496018
9.6, 48.0821, 3.36216, 44.4207, 3.98627, -0.151499, -0.0240825, 5, 0.00502524
9.65, 48.3277, 3.31645, 44.6679, 3.94854, -0.153882, -0.023828, 5, 0.00508982
9.7, 48.5733, 3.27026, 44.9149, 3.91022, -0.15624, -0.0235705, 5, 0.00514882
9.75, 48.8188, 3.22359, 45.1619, 3.87132, -0.158571, -0.0233104, 5, 0.00520318
9.8, 49.0641, 3.17645, 45.4087, 3.83184, -0.160876, -0.0230473, 5, 0.00526233
9.85, 49.3094, 3.12886, 45.6555, 3.79179, -0.163155, -0.0227809, 5, 0.00532808
9.9, 49.5547, 3.08081, 45.9022, 3.75119, -0.165406, -0.0225113, 5, 0.00539048
9.95, 49.7998, 3.03231, 46.1488, 3.71002, -0.16763, -0.0222391, 5, 0.00544468
10, 50.0448, 2.98337, 46.3953, 3.66831, -0.169827, -0.0219643, 5, 0.00549529
10.05, 50.2898, 2.93401, 46.6417, 3.62606, -0.171996, -0.021687, 5, 0.00554648
10.1, 50.5347, 2.88422, 46.888, 3.58327, -0.174137, -0.021407, 5, 0.0056005
10.15, 50.7795, 2.83401, 47.1342, 3.53996, -0.17625, -0.0211242, 5, 0.00565658
10.2, 51.0242, 2.7834, 47.3803, 3.49612, -0.178334, -0.0208387, 5, 0.00570823
10.25, 51.2688, 2.73239, 47.6264, 3.45177, -0.18039, -0.0205511, 5, 0.00575282
10.3, 51.5134, 2.68098, 47.8723, 3.40692, -0.182416, -0.0202612, 5, 0.00579773
10.35, 51.7578, 2.62919, 48.1182, 3.36157, -0.184413, -0.0199689, 5, 0.00584719
10.4, 52.0023, 2.57703, 48.3639, 3.31573, -0.186381, -0.0196742, 5, 0.00589407
10.45, 52.2466, 2.52449, 48.6096, 3.2694, -0.188319, -0.0193775, 5, 0.00593314
10.5, 52.4908, 2.47159, 48.8552, 3.2226, -0.190227, -0.019079, 5, 0.00596948
10.55, 52.735, 2.41834, 49.1007, 3.17533, -0.192105, -0.0187786, 5, 0.00600823
10.6, 52.9791, 2.36475, 49.3461, 3.1276, -0.193953, -0.0184761, 5, 0.00604932
10.65, 53.2232, 2.31082, 49.5914, 3.07941, -0.19577, -0.0181716, 5, 0.00609125
10.7, 53.4671, 2.25657, 49.8366, 3.03078, -0.197557, -0.017865, 5, 0.00613146
10.75, 53.711, 2.20199, 50.0817, 2.98171, -0.199313, -0.0175566, 5, 0.00616785
10.8, 53.9548, 2.1471, 50.3268, 2.93221, -0.201038, -0.0172466, 5, 0.00620039
10.85, 54.1986, 2.0919, 50.5718, 2.88229, -0.202731, -0.0169351, 5, 0.00622999
10.9, 54.4423, 2.03641, 50.8166, 2.83196, -0.204394, -0.0166221, 5, 0.0062592
10.95, 54.6859, 1.98063, 51.0614, 2.78121, -0.206024, -0.0163076, 5, 0.00629044
11, 54.9295, 1.92457, 51.3061, 2.73007, -0.207624, -0.0159915, 5, 0.00632302
11.05, 55.173, 1.86824, 51.5508, 2.67854, -0.209191, -0.0156737, 5, 0.00635521
11.1, 55.4165, 1.81165, 51.7953, 2.62662, -0.210727, -0.0153544, 5, 0.00638638
11.15, 55.6599, 1.75481, 52.0398, 2.57433, -0.21223, -0.0150336, 5, 0.0064164
11.2, 55.9032, 1.69771, 52.2842, 2.52167, -0.213702, -0.0147114, 5, 0.0064443
11.25, 56.1465, 1.64038, 52.5285, 2.46865, -0.21514, -0.0143879, 5, 0.00646897
11.3, 56.3898, 1.58281, 52.7727, 2.41528, -0.216547, -0.0140633, 5, 0.0064919
11.35, 56.633, 1.52503, 53.0169, 2.36156, -0.217921, -0.0137375, 5, 0.0065158
11.4, 56.8761, 1.46703, 53.261, 2.30751, -0.219262, -0.0134105, 5, 0.00654013
11.45, 57.1192, 1.40882, 53.505, 2.25313, -0.22057, -0.0130824, 5, 0.00656225
11.5, 57.3623, 1.35042, 53.7489, 2.19844, -0.221846, -0.0127533, 5, 0.00658243
11.55, 57.6053, 1.29183, 53.9928, 2.14343, -0.223088, -0.0124231, 5, 0.00660319
11.6, 57.8482, 1.23306, 54.2366, 2.08812, -0.224297, -0.0120919, 5, 0.00662471
11.65, 58.0911, 1.17411, 54.4804, 2.03251, -0.225473, -0.0117596, 5, 0.00664491
11.7, 58.334, 1.11501, 54.724, 1.97662, -0.226616, -0.0114265, 5, 0.00666234
11.75, 58.5769, 1.05574, 54.9676, 1.92045, -0.227725, -0.0110927, 5, 0.00667619
11.8, 58.8197, 0.996326, 55.2112, 1.86401, -0.228801, -0.0107583, 5, 0.00668784
11.85, 59.0625, 0.936774, 55.4547, 1.80731, -0.229843, -0.0104233, 5, 0.00670134
11.9, 59.3052, 0.877093, 55.6981, 1.75035, -0.230852, -0.0100874, 5, 0.00671787
11.95, 59.548, 0.81729, 55.9415, 1.69315, -0.231827, -0.00975065, 5, 0.00673418
12, 59.7907, 0.757373, 56.1848, 1.63571, -0.232769, -0.00941323, 5, 0.00674843
12.05, 60.0333, 0.69735, 56.428, 1.57804, -0.233676, -0.00907515, 5, 0.00676158
12.1, 60.276, 0.63723, 56.6712, 1.52015, -0.23455, -0.00873643, 5, 0.00677444
12.15, 60.5186, 0.577021, 56.9144, 1.46205, -0.23539, -0.00839708, 5, 0.006787
12.2, 60.7612, 0.516733, 57.1575, 1.40375, -0.236195, -0.00805712, 5, 0.00679913
12.25, 61.0038, 0.456372, 57.4006, 1.34525, -0.236967, -0.00771659, 5, 0.0068106
12.3, 61.2464, 0.395948, 57.6436, 1.28656, -0.237705, -0.00737553, 5, 0.0068213
12.35, 61.489, 0.335469, 57.8865, 1.22769, -0.238408, -0.00703396, 5, 0.00683128
12.4, 61.7315, 0.274944, 58.1295, 1.16865, -0.239077, -0.00669193, 5, 0.00684063
12.45, 61.9741, 0.21438, 58.3724, 1.10945, -0.239712, -0.00634946, 5, 0.00684954
12.5, 62.2166, 0.153786, 58.6152, 1.05009, -0.240313, -0.00600655, 5, 0.00685813
12.55, 62.4591, 0.0931706, 58.858, 0.990592, -0.240879, -0.00566324, 5, 0.00686618
12.6, 62.7017, 0.0325423, 59.1008, 0.930953, -0.241411, -0.00531957, 5, 0.00687347
12.65, 62.9442, -0.0280908, 59.3436, 0.871184, -0.241909, -0.00497557, 5, 0.00688
12.7, 63.1868, -0.0887202, 59.5863, 0.811295, -0.242372, -0.00463127, 5, 0.00688589
12.75, 63.4293, -0.149337, 59.829, 0.751294, -0.2428, -0.00428671, 5, 0.0068913
12.8, 63.6718, -0.209934, 60.0716, 0.691189, -0.243195, -0.00394189, 5, 0.00689642
12.85, 63.9144, -0.270502, 60.3143, 0.630987, -0.243554, -0.00359682, 5, 0.00690138
12.9, 64.1569, -0.331031, 60.5569, 0.570699, -0.243879, -0.0032515, 5, 0.00690627
12.95, 64.3995, -0.391515, 60.7995, 0.510332, -0.24417, -0.00290598, 5, 0.00691058
13, 64.6421, -0.451946, 61.0421, 0.449894, -0.244426, -0.00256029, 5, 0.00691362
13.05, 64.8847, -0.512314, 61.2847, 0.389394, -0.244648, -0.00221451, 5, 0.00691577
13.1, 65.1273, -0.57261, 61.5272, 0.32884, -0.244834, -0.00186861, 5, 0.00691796
13.15, 65.37, -0.632827, 61.7698, 0.268242, -0.244987, -0.00152259, 5, 0.00692037
13.2, 65.6126, -0.692956, 62.0123, 0.207606, -0.245104, -0.00117646, 5, 0.00692257
13.25, 65.8553, -0.752989, 62.2548, 0.146941, -0.245187, -0.000830252, 5, 0.00692419
13.3, 66.098, -0.812917, 62.4973, 0.0862568, -0.245236, -0.000484006, 5, 0.00692492
13.35, 66.3408, -0.872733, 62.7399, 0.0255605, -0.24525, -0.000137765, 5, 0.00692481
13.4, 66.5835, -0.932428, 62.9824, -0.0351391, -0.245229, 0.000208446, 5, 0.00692421
13.45, 66.8263, -0.991992, 63.2249, -0.0958336, -0.245173, 0.000554619, 5, 0.00692347
13.5, 67.0692, -1.05142, 63.4674, -0.156515, -0.245083, 0.000900764, 5, 0.00692291
13.55, 67.312, -1.1107, 63.71, -0.217174, -0.244958, 0.00124685, 5, 0.00692177
13.6, 67.5549, -1.16983, 63.9525, -0.277803, -0.244799, 0.00159274, 5, 0.00691775
13.65, 67.7979, -1.22879, 64.195, -0.338393, -0.244605, 0.00193834, 5, 0.00691199
13.7, 68.0408, -1.28758, 64.4376, -0.398937, -0.244377, 0.00228392, 5, 0.00691154
