t,x_ref,y_ref,x,y,psi,delta,v,delta_dot
1.2,10.5697,3.02115,2.99039,0.203285,0.148707,0.12704,4.8,-0.00371193
1.25,11.1732,3.41209,3.23763,0.240325,0.161459,0.126841,5,-0.00397773
1.3,11.7677,3.82838,3.48438,0.280515,0.174192,0.12664,5,-0.00403204
1.35,11.9474,3.96069,3.7306,0.323843,0.186908,0.126482,5,-0.0031608
1.4,12.1258,4.09511,3.97625,0.370298,0.199611,0.126358,5,-0.00247967
1.45,12.3027,4.23162,4.22128,0.41987,0.212305,0.12626,5,-0.00194835
1.5,12.4783,4.37021,4.46567,0.472548,0.22499,0.126183,5,-0.00154167
1.55,12.6525,4.51084,4.70937,0.528322,0.23767,0.126121,5,-0.00123856
1.6,12.8252,4.65352,4.95234,0.587182,0.250344,0.126071,5,-0.0010103
1.65,12.9964,4.79825,5.19455,0.649116,0.263014,0.126029,5,-0.000831086
1.7,13.1661,4.945,5.43595,0.714114,0.275681,0.125994,5,-0.000693026
1.75,13.3343,5.09374,5.67651,0.782165,0.288344,0.125965,5,-0.000597754
1.8,13.5009,5.24446,5.91619,0.853256,0.301005,0.125938,5,-0.00053796
1.85,14.0267,5.74337,6.15495,0.927376,0.313658,0.125862,5,-0.00151479
1.9,14.1842,5.90007,6.39275,1.00451,0.326305,0.1258,5,-0.00123287
1.95,14.3401,6.05863,6.62956,1.08465,0.338946,0.125749,5,-0.0010222
2,14.4943,6.21904,6.86534,1.16777,0.351584,0.125706,5,-0.000867736
2.05,14.6469,6.38128,7.10004,1.25387,0.364217,0.125668,5,-0.000750559
2.1,14.7978,6.54536,7.33364,1.34292,0.376847,0.125636,5,-0.000654989
2.15,14.9469,6.71123,7.5661,1.43492,0.389474,0.125606,5,-0.000580911
2.2,15.0942,6.87887,7.79738,1.52984,0.402099,0.12558,5,-0.000534727
2.25,15.2399,7.04826,8.02744,1.62768,0.41472,0.125554,5,-0.000510635
2.3,15.3837,7.2194,8.25625,1.72842,0.42734,0.12553,5,-0.000492343
2.35,15.5256,7.39228,8.48376,1.83203,0.439957,0.125506,5,-0.000473406
2.4,15.6657,7.56685,8.70996,1.9385,0.452571,0.125483,5,-0.000462965
2.45,15.804,7.74309,8.93479,2.04782,0.465183,0.125459,5,-0.000466961
2.5,15.9404,7.921,9.15822,2.15997,0.477793,0.125435,5,-0.000478654
2.55,16.0749,8.10056,9.38023,2.27493,0.4904,0.125411,5,-0.000490322
2.6,16.2075,8.28173,9.60076,2.39267,0.503005,0.125386,5,-0.000499959
2.65,16.3381,8.46451,9.8198,2.51319,0.515607,0.125361,5,-0.000508038
2.7,16.4667,8.64887,10.0373,2.63645,0.528207,0.125335,5,-0.000516432
2.75,16.5933,8.83478,10.2532,2.76245,0.540804,0.125308,5,-0.000527914
2.8,16.9871,9.44356,10.4675,2.89115,0.553392,0.125225,5,-0.00166117
2.85,17.1035,9.63314,10.6802,3.02255,0.565973,0.125156,5,-0.00138388
2.9,17.2178,9.82415,10.8912,3.15661,0.578549,0.125098,5,-0.00116524
2.95,17.3301,10.0166,11.1006,3.29331,0.591119,0.125048,5,-0.00099194
3,17.4403,10.2104,11.3081,3.43263,0.603685,0.125006,5,-0.000853577
3.05,17.5484,10.4055,11.514,3.57455,0.616248,0.124968,5,-0.000743404
3.1,17.6544,10.602,11.718,3.71905,0.628807,0.124936,5,-0.000656797
3.15,17.7582,10.7998,11.9202,3.86609,0.641363,0.124906,5,-0.000592938
3.2,17.86,10.9989,12.1205,4.01566,0.653916,0.124878,5,-0.000553189
3.25,17.9596,11.1992,12.3189,4.16774,0.666466,0.124852,5,-0.00053099
3.3,18.057,11.4008,12.5154,4.32229,0.679014,0.124826,5,-0.000510098
3.35,18.1522,11.6036,12.7099,4.4793,0.691559,0.124802,5,-0.000482612
3.4,18.2451,11.8076,12.9025,4.63873,0.704102,0.124779,5,-0.000458177
3.45,18.3359,12.0128,13.0931,4.80057,0.716643,0.124757,5,-0.000445193
3.5,18.4244,12.2191,13.2816,4.96478,0.729182,0.124735,5,-0.00044048
3.55,18.5106,12.4265,13.468,5.13135,0.741718,0.124713,5,-0.00043812
3.6,18.5946,12.635,13.6523,5.30024,0.754252,0.124691,5,-0.000433508
3.65,18.6762,12.8446,13.8345,5.47142,0.766784,0.12467,5,-0.000423238
3.7,18.7555,13.0552,14.0146,5.64488,0.779314,0.12465,5,-0.000410395
3.75,18.8325,13.2668,14.1924,5.82058,0.791842,0.124629,5,-0.0004041
3.8,19.0642,13.954,14.368,5.99849,0.804363,0.124558,5,-0.00142754
3.85,19.1304,14.1667,14.5414,6.17859,0.816878,0.1245,5,-0.00115624
3.9,19.1942,14.3802,14.7126,6.36084,0.829387,0.124453,5,-0.000948727
3.95,19.2557,14.5945,14.8814,6.54522,0.841893,0.124413,5,-0.000786053
4,19.3148,14.8097,15.0479,6.7317,0.854396,0.124381,5,-0.000651562
4.05,19.3716,15.0257,15.2121,6.92024,0.866896,0.124354,5,-0.000540246
4.1,19.4259,15.2424,15.3739,7.11082,0.879394,0.124331,5,-0.000452233
4.15,19.4779,15.4599,15.5333,7.30341,0.891889,0.124312,5,-0.000385434
4.2,19.5275,15.6781,15.6903,7.49797,0.904383,0.124295,5,-0.000336011
4.25,19.5747,15.897,15.8448,7.69448,0.916875,0.12428,5,-0.000298896
4.3,19.6194,16.1165,15.9969,7.89291,0.929367,0.124267,5,-0.000266593
4.35,19.6617,16.3367,16.1465,8.09322,0.941856,0.124255,5,-0.000234789
4.4,19.7015,16.5574,16.2935,8.29538,0.954345,0.124245,5,-0.000207182
4.45,19.7389,16.7787,16.4381,8.49937,0.966833,0.124235,5,-0.000187877
4.5,19.7738,17.0006,16.58,8.70514,0.97932,0.124227,5,-0.000178131
4.55,19.8063,17.223,16.7194,8.91267,0.991806,0.124218,5,-0.00017758
4.6,19.8363,17.4459,16.8562,9.12192,1.00429,0.124209,5,-0.000179398
4.65,19.8638,17.6692,16.9904,9.33287,1.01678,0.1242,5,-0.000173112
4.7,19.8887,17.893,17.1219,9.54547,1.02926,0.124192,5,-0.000158565
4.75,19.9112,18.1171,17.2508,9.7597,1.04174,0.124185,5,-0.000147537
4.8,19.9663,18.8404,17.377,9.97552,1.05422,0.124132,5,-0.0010445
4.85,19.978,19.0629,17.5005,10.1929,1.06669,0.124092,5,-0.000802948
4.9,19.9872,19.2856,17.6212,10.4118,1.07916,0.124061,5,-0.000621677
4.95,19.994,19.5086,17.7392,10.6322,1.09163,0.124037,5,-0.000479801
5,19.9982,19.7318,17.8545,10.854,1.1041,0.124019,5,-0.000357447
5.05,19.9999,19.9552,17.967,11.0773,1.11656,0.124007,5,-0.00025503
5.1,19.9992,20.1787,18.0767,11.302,1.12902,0.123998,5,-0.000182806
5.15,19.996,20.4023,18.1836,11.528,1.14149,0.123991,5,-0.000135829
5.2,19.9902,20.6261,18.2876,11.7553,1.15395,0.123986,5,-9.43337e-05
5.25,19.9819,20.8499,18.3888,11.9839,1.16641,0.123983,5,-5.00523e-05
5.3,19.9711,21.0737,18.4872,12.2137,1.17887,0.123983,5,-1.5242e-05
5.35,19.9578,21.2975,18.5827,12.4447,1.19134,0.123983,5,1.58817e-06
5.4,19.9421,21.5213,18.6753,12.677,1.2038,0.123983,5,9.84662e-06
5.45,19.9237,21.7451,18.765,12.9103,1.21626,0.123984,5,2.04408e-05
5.5,19.9029,21.9687,18.8518,13.1448,1.22872,0.123986,5,3.21797e-05
5.55,19.8795,22.1923,18.9356,13.3803,1.24119,0.123988,5,3.90445e-05
5.6,19.8536,22.4157,19.0166,13.6168,1.25365,0.12399,5,4.00572e-05
5.65,19.8251,22.639,19.0945,13.8543,1.26611,0.123992,5,3.82067e-05
5.7,19.7942,22.862,19.1695,14.0928,1.27858,0.123994,5,3.69192e-05
5.75,19.7607,23.0848,19.2415,14.3322,1.29104,0.123996,5,4.04794e-05
5.8,19.6358,23.7994,19.3106,14.5725,1.3035,0.123957,5,-0.000779678
5.85,19.5923,24.0179,19.3766,14.8136,1.31596,0.123928,5,-0.00057285
5.9,19.5463,24.2361,19.4396,15.0556,1.32841,0.123908,5,-0.000405066
5.95,19.4978,24.4538,19.4996,15.2983,1.34086,0.123894,5,-0.000268945
6,19.4469,24.6712,19.5566,15.5417,1.35332,0.123886,5,-0.000161913
6.05,19.3935,24.8881,19.6106,15.7858,1.36577,0.123882,5,-7.88148e-05
6.1,19.3376,25.1045,19.6615,16.0306,1.37822,0.123882,5,-1.31245e-05
6.15,19.2793,25.3204,19.7093,16.2759,1.39067,0.123884,5,3.87232e-05
6.2,19.2186,25.5359,19.7541,16.5219,1.40312,0.123887,5,7.70568e-05
6.25,19.1554,25.7507,19.7958,16.7684,1.41558,0.123893,5,0.000103209
6.3,19.0898,25.965,19.8345,17.0154,1.42803,0.123899,5,0.000121618
6.35,19.0217,26.1786,19.87,17.2628,1.44049,0.123905,5,0.000135681
6.4,18.9512,26.3916,19.9025,17.5107,1.45294,0.123913,5,0.000143831
6.45,18.8783,26.604,19.9319,17.759,1.4654,0.12392,5,0.000143988
6.5,18.8029,26.8156,19.9582,18.0076,1.47785,0.123927,5,0.00014154
6.55,18.7251,27.0265,19.9814,18.2565,1.49031,0.123934,5,0.000145183
6.6,18.6449,27.2366,20.0015,18.5057,1.50277,0.123942,5,0.000154655
6.65,18.5623,27.4459,20.0185,18.7551,1.51523,0.12395,5,0.000161131
6.7,18.4773,27.6544,20.0324,19.0047,1.52769,0.123958,5,0.000160752
6.75,18.3899,27.862,20.0432,19.2545,1.54015,0.123966,5,0.000158157
6.8,18.0926,28.5238,20.0508,19.5044,1.5526,0.123934,5,-0.000640673
6.85,17.9966,28.7248,20.0554,19.7543,1.56506,0.123912,5,-0.000446839
6.9,17.8982,28.9249,20.0568,20.0043,1.57751,0.123897,5,-0.000292497
6.95,17.7975,29.1239,20.0551,20.2543,1.58997,0.123888,5,-0.000170319
7,17.6946,29.322,20.0503,20.5043,1.60242,0.123885,5,-7.70451e-05
7.05,17.5894,29.5191,20.0424,20.7542,1.61487,0.123884,5,-6.87509e-06
7.1,17.4819,29.7151,20.0314,21.0039,1.62732,0.123887,5,4.78918e-05
7.15,17.3722,29.91,20.0173,21.2535,1.63978,0.123891,5,9.22582e-05
7.2,17.2602,30.1038,20.0001,21.5029,1.65223,0.123898,5,0.000127947
7.25,17.146,30.2964,19.9797,21.7521,1.66468,0.123905,5,0.000155276
7.3,17.0295,30.4878,19.9563,22.001,1.67714,0.123914,5,0.000171336
7.35,16.9109,30.6781,19.9298,22.2496,1.68959,0.123923,5,0.000174679
7.4,16.7901,30.8672,19.9001,22.4978,1.70205,0.123931,5,0.000174492
7.45,16.667,31.055,19.8674,22.7457,1.71451,0.12394,5,0.000181878
7.5,16.5418,31.2414,19.8316,22.9931,1.72697,0.12395,5,0.000195088
7.55,16.4144,31.4266,19.7927,23.2401,1.73943,0.12396,5,0.000204277
7.6,16.2848,31.6104,19.7508,23.4865,1.75189,0.123971,5,0.000203589
7.65,16.1532,31.7929,19.7057,23.7324,1.76435,0.12398,5,0.000191444
7.7,16.0194,31.9741,19.6576,23.9778,1.77681,0.123989,5,0.000170472
7.75,15.8835,32.1538,19.6065,24.2225,1.78928,0.123996,5,0.000152413
7.8,15.4323,32.7218,19.5523,24.4665,1.80174,0.123965,5,-0.000618992
7.85,15.2896,32.8929,19.4951,24.7099,1.8142,0.123945,5,-0.000408775
7.9,15.1449,33.0625,19.4348,24.9525,1.82665,0.123932,5,-0.000257683
7.95,14.9983,33.2306,19.3716,25.1944,1.83911,0.123925,5,-0.000149607
8,14.8497,33.3972,19.3053,25.4354,1.85157,0.123921,5,-6.30874e-05
8.05,14.6991,33.5622,19.236,25.6756,1.86402,0.123922,5,9.20171e-06
8.1,14.5467,33.7257,19.1638,25.915,1.87648,0.123925,5,6.15727e-05
8.15,14.3923,33.8875,19.0885,26.1534,1.88893,0.12393,5,9.44421e-05
8.2,14.236,34.0477,19.0103,26.3908,1.90139,0.123936,5,0.00012042
8.25,14.0778,34.2063,18.9292,26.6273,1.91385,0.123943,5,0.000148172
8.3,13.9177,34.3631,18.8451,26.8627,1.92631,0.123952,5,0.000171407
8.35,13.7558,34.5182,18.7581,27.0971,1.93877,0.123961,5,0.000182584
8.4,13.5921,34.6716,18.6681,27.3304,1.95123,0.12397,5,0.000184598
8.45,13.4265,34.8233,18.5753,27.5625,1.96369,0.123979,5,0.000184472
8.5,13.2592,34.9732,18.4796,27.7934,1.97615,0.123989,5,0.000186043
8.55,13.0901,35.1212,18.381,28.0232,1.98862,0.123998,5,0.000190574
8.6,12.9192,35.2674,18.2796,28.2517,2.00108,0.124008,5,0.000195757
8.65,12.7466,35.4118,18.1753,28.4789,2.01355,0.124018,5,0.000193869
8.7,12.5723,35.5543,18.0682,28.7048,2.02602,0.124027,5,0.000181743
8.75,12.3963,35.695,17.9583,28.9293,2.03848,0.124035,5,0.000168491
8.8,11.8189,36.1342,17.8456,29.1525,2.05095,0.124003,5,-0.000635778
8.85,11.6385,36.2649,17.7301,29.3742,2.06341,0.123981,5,-0.000444438
8.9,11.4564,36.3937,17.6118,29.5945,2.07587,0.123966,5,-0.000292623
8.95,11.2729,36.5204,17.4909,29.8133,2.08833,0.123958,5,-0.000170093
9,11.0878,36.6452,17.3672,30.0305,2.10079,0.123954,5,-7.15467e-05
9.05,10.9011,36.768,17.2408,30.2462,2.11325,0.123955,5,5.74554e-06
9.1,10.7131,36.8888,17.1117,30.4603,2.12571,0.123958,5,6.18745e-05
9.15,10.5235,37.0075,16.98,30.6728,2.13817,0.123963,5,9.93333e-05
9.2,10.3325,37.1242,16.8457,30.8837,2.15063,0.123969,5,0.000127045
9.25,10.1401,37.2388,16.7087,31.0928,2.16309,0.123977,5,0.000151904
9.3,9.94632,37.3514,16.5691,31.3002,2.17555,0.123985,5,0.000171693
9.35,9.75116,37.4618,16.427,31.5059,2.18802,0.123994,5,0.000182376
9.4,9.55465,37.5701,16.2823,31.7097,2.20048,0.124004,5,0.000184409
9.45,9.35682,37.6762,16.1351,31.9118,2.21295,0.124013,5,0.000180654
9.5,9.15768,37.7802,15.9854,32.112,2.22541,0.124021,5,0.000175103
9.55,8.95726,37.882,15.8331,32.3103,2.23788,0.12403,5,0.000172915
9.6,8.7556,37.9816,15.6785,32.5067,2.25035,0.124039,5,0.000173707
9.65,8.55271,38.079,15.5214,32.7012,2.26282,0.124047,5,0.00016694
9.7,8.34862,38.1742,15.3618,32.8937,2.27529,0.124054,5,0.000147811
9.75,7.68413,38.4649,15.1999,33.0842,2.28775,0.124022,5,-0.000641961
9.8,7.47809,38.5493,15.0356,33.2726,2.30022,0.124,5,-0.000447173
9.85,7.27096,38.6315,14.869,33.459,2.31268,0.123985,5,-0.000303394
9.9,7.06278,38.7114,14.7001,33.6433,2.32514,0.123976,5,-0.000182246
9.95,6.8536,38.789,14.5289,33.8255,2.3376,0.123972,5,-7.74388e-05
10,6.64343,38.8643,14.3555,34.0055,2.35006,0.123972,5,4.57323e-07
10.05,6.43229,38.9374,14.1798,34.1834,2.36252,0.123974,5,5.05185e-05
10.1,6.22021,39.0081,14.0019,34.359,2.37498,0.123979,5,8.65229e-05
10.15,6.00721,39.0765,13.8218,34.5325,2.38745,0.123985,5,0.000117728
10.2,5.79333,39.1425,13.6396,34.7036,2.39991,0.123992,5,0.000140027
10.25,5.57858,39.2062,13.4553,34.8725,2.41237,0.123999,5,0.000148923
10.3,5.363,39.2675,13.2688,35.0391,2.42484,0.124007,5,0.000149721
10.35,5.1466,39.3265,13.0804,35.2033,2.4373,0.124014,5,0.000150381
10.4,4.92943,39.383,12.8898,35.3652,2.44977,0.124022,5,0.000153668
10.45,4.7115,39.4372,12.6973,35.5247,2.46224,0.12403,5,0.000158819
10.5,4.49286,39.4888,12.5028,35.6817,2.4747,0.124038,5,0.000164537
10.55,4.27352,39.5381,12.3064,35.8364,2.48717,0.124046,5,0.000168837
10.6,4.0535,39.5849,12.108,35.9886,2.49964,0.124055,5,0.000169584
10.65,3.83285,39.6293,11.9078,36.1382,2.51211,0.124063,5,0.000163465
10.7,3.61157,39.6712,11.7057,36.2854,2.52458,0.12407,5,0.00014934
10.75,2.89591,39.7892,11.5018,36.4301,2.53705,0.124037,5,-0.000659892
10.8,2.67538,39.8202,11.2961,36.5722,2.54952,0.124014,5,-0.000460669
10.85,2.45437,39.8488,11.0887,36.7117,2.56198,0.123999,5,-0.000311229
10.9,2.23289,39.875,10.8795,36.8486,2.57444,0.123989,5,-0.000197344
10.95,2.01098,39.8987,10.6686,36.9829,2.58691,0.123984,5,-0.000108513
11,1.78869,39.9199,10.4561,37.1146,2.59937,0.123982,5,-3.74219e-05
11.05,1.56602,39.9386,10.242,37.2436,2.61183,0.123983,5,2.05624e-05
11.1,1.34303,39.9549,10.0263,37.3699,2.62429,0.123986,5,6.65187e-05
11.15,1.11972,39.9687,9.80897,37.4936,2.63676,0.123991,5,0.000101536
11.2,0.896137,39.9799,9.59016,37.6145,2.64922,0.123998,5,0.000128907
11.25,0.672303,39.9887,9.36985,37.7327,2.66168,0.124005,5,0.000151393
11.3,0.448249,39.9949,9.14809,37.8481,2.67415,0.124013,5,0.000165299
11.35,0.223991,39.9987,8.92491,37.9607,2.68662,0.124022,5,0.000164881
11.4,-0.000451907,40,8.70034,38.0706,2.69908,0.124029,5,0.000155715
11.45,-0.225032,39.9987,8.47442,38.1777,2.71155,0.124037,5,0.000152624
11.5,-0.4497,39.9949,8.24719,38.2819,2.72402,0.124045,5,0.000159086
11.55,-0.674437,39.9886,8.01867,38.3833,2.73649,0.124053,5,0.000161343
11.6,-0.899235,39.9797,7.7889,38.4818,2.74896,0.124061,5,0.000150892
11.65,-1.12407,39.9684,7.55793,38.5775,2.76143,0.124067,5,0.000135583
11.7,-1.34889,39.9545,7.32578,38.6702,2.7739,0.124074,5,0.000124136
11.75,-2.07158,39.8924,7.09249,38.7601,2.78637,0.124039,5,-0.000683787
11.8,-2.29298,39.8681,6.85809,38.847,2.79883,0.124015,5,-0.000480379
11.85,-2.51425,39.8413,6.62264,38.9311,2.8113,0.123999,5,-0.000323486
11.9,-2.73535,39.8121,6.38615,39.0121,2.82376,0.123989,5,-0.000199745
11.95,-2.95626,39.7803,6.14867,39.0903,2.83622,0.123984,5,-0.000102146
12,-3.17694,39.7461,5.91024,39.1654,2.84869,0.123983,5,-3.0659e-05
12.05,-3.39739,39.7094,5.67088,39.2376,2.86115,0.123984,5,1.81723e-05
12.1,-3.61755,39.6702,5.43065,39.3068,2.87361,0.123986,5,5.82264e-05
12.15,-3.83738,39.6284,5.18957,39.373,2.88607,0.123991,5,9.95915e-05
12.2,-4.05685,39.5842,4.94769,39.4362,2.89854,0.123998,5,0.000133083
12.25,-4.27597,39.5375,4.70504,39.4964,2.911,0.124005,5,0.000146419
12.3,-4.49471,39.4884,4.46166,39.5535,2.92347,0.124013,5,0.000144937
12.35,-4.71303,39.4368,4.21758,39.6076,2.93593,0.12402,5,0.000143247
12.4,-4.93087,39.3827,3.97285,39.6586,2.9484,0.124027,5,0.000146282
12.45,-5.14822,39.3261,3.7275,39.7066,2.96087,0.124035,5,0.000149203
12.5,-5.36505,39.267,3.48157,39.7516,2.97334,0.124042,5,0.00014912
12.55,-5.58133,39.2055,3.2351,39.7934,2.9858,0.124049,5,0.000147137
12.6,-5.79703,39.1415,2.98813,39.8322,2.99827,0.124057,5,0.00014421
12.65,-6.01213,39.075,2.74069,39.8679,3.01074,0.124064,5,0.000138926
12.7,-6.22659,39.0061,2.49283,39.9006,3.02322,0.12407,5,0.00013023
12.75,-6.91169,38.7677,2.24458,39.9301,3.03568,0.124037,5,-0.000666309
12.8,-7.12027,38.6896,1.99598,39.9565,3.04815,0.124014,5,-0.000463485
12.85,-7.32813,38.6091,1.74707,39.9798,3.06061,0.123998,5,-0.000313419
12.9,-7.53523,38.5262,1.49789,40.0001,3.07308,0.123988,5,-0.000198563
12.95,-7.74153,38.441,1.24848,40.0172,3.08554,0.123983,5,-0.000106993
13,-7.94698,38.3534,0.998869,40.0312,3.098,0.123981,5,-3.35387e-05
13.05,-8.15157,38.2634,0.749107,40.0421,3.11046,0.123982,5,2.47065e-05
13.1,-8.35528,38.1711,0.499228,40.0499,3.12292,0.123986,5,6.71499e-05
13.15,-8.55808,38.0765,0.249271,40.0545,3.13539,0.12399,5,9.37525e-05
13.2,-8.75994,37.9796,-0.000723843,40.0561,3.14785,0.123996,5,0.000112146
13.25,-8.96082,37.8803,-0.250719,40.0545,3.16031,0.124002,5,0.000131451
13.3,-9.16067,37.7787,-0.500675,40.0498,3.17278,0.12401,5,0.000150562
13.35,-9.3595,37.6748,-0.750554,40.042,3.18525,0.124018,5,0.000161507
13.4,-9.55729,37.5686,-1.00032,40.0311,3.19771,0.124026,5,0.000162011
13.45,-9.754,37.4602,-1.24992,40.0171,3.21018,0.124034,5,0.000156907
13.5,-9.9496,37.3495,-1.49933,40,3.22265,0.124042,5,0.000150409
13.55,-10.1441,37.2365,-1.74851,39.9797,3.23512,0.124049,5,0.000145195
13.6,-10.3373,37.1213,-1.99742,39.9564,3.24759,0.124056,5,0.000142723
13.65,-10.5294,37.0038,-2.24602,39.9299,3.26006,0.124063,5,0.000140832
13.7,-10.7203,36.8842,-2.49427,39.9004,3.27253,0.12407,5,0.000136804
13.75,-11.3255,36.4843,-2.74213,39.8678,3.28499,0.124036,5,-0.000684423
13.8,-11.5084,36.3571,-2.98956,39.832,3.29746,0.124011,5,-0.000481741
13.85,-11.69,36.2278,-3.23653,39.7932,3.30992,0.123995,5,-0.0003225
13.9,-11.8703,36.0965,-3.483,39.7513,3.32239,0.123985,5,-0.000203365
13.95,-12.0493,35.963,-3.72892,39.7064,3.33485,0.123979,5,-0.000117221
14,-12.2268,35.8274,-3.97427,39.6584,3.34731,0.123977,5,-4.75744e-05
14.05,-12.4029,35.6898,-4.219,39.6073,3.35977,0.123978,5,1.69889e-05
14.1,-12.5776,35.5501,-4.46307,39.5532,3.37223,0.123981,5,7.08011e-05
14.15,-12.7508,35.4084,-4.70645,39.496,3.3847,0.123987,5,0.000106033
14.2,-12.9225,35.2646,-4.9491,39.4359,3.39716,0.123993,5,0.000124635
14.25,-13.0927,35.1189,-5.19098,39.3727,3.40962,0.124,5,0.000132974
14.3,-13.2614,34.9712,-5.43205,39.3065,3.42209,0.124006,5,0.000138981
14.35,-13.4285,34.8215,-5.67228,39.2372,3.43455,0.124014,5,0.000151871
14.4,-13.594,34.6698,-5.91163,39.165,3.44702,0.124023,5,0.000169986
14.45,-13.7579,34.5162,-6.15006,39.0899,3.45949,0.124031,5,0.000174239
14.5,-13.9202,34.3606,-6.38753,39.0117,3.47195,0.124039,5,0.000155223
14.55,-14.0809,34.2032,-6.62401,38.9306,3.48442,0.124046,5,0.000133692
14.6,-14.2398,34.0439,-6.85947,38.8466,3.49689,0.124052,5,0.000129757
14.65,-14.397,33.8827,-7.09385,38.7596,3.50936,0.124059,5,0.000138554
14.7,-14.5524,33.7196,-7.32713,38.6697,3.52183,0.124066,5,0.000147131
14.75,-15.0403,33.1828,-7.55928,38.577,3.5343,0.124033,5,-0.000667655
14.8,-15.1863,33.0145,-7.79025,38.4813,3.54676,0.124009,5,-0.000473301
14.85,-15.3304,32.8444,-8.02001,38.3827,3.55923,0.123994,5,-0.000316903
14.9,-15.4727,32.6726,-8.24852,38.2813,3.57169,0.123984,5,-0.000193111
14.95,-15.6132,32.4991,-8.47575,38.1771,3.58415,0.123979,5,-9.75353e-05
15,-15.7518,32.3239,-8.70166,38.07,3.59661,0.123978,5,-2.51184e-05
15.05,-15.8886,32.1471,-8.92623,37.9602,3.60908,0.123979,5,2.86744e-05
15.1,-16.0234,31.9686,-9.1494,37.8475,3.62154,0.123983,5,6.84692e-05
15.15,-16.1564,31.7886,-9.37116,37.7321,3.634,0.123988,5,9.82654e-05
15.2,-16.2874,31.6069,-9.59146,37.6139,3.64646,0.123994,5,0.000120092
15.25,-16.4164,31.4237,-9.81027,37.493,3.65893,0.124,5,0.00013479
15.3,-16.5435,31.2389,-10.0276,37.3693,3.67139,0.124007,5,0.000143216
15.35,-16.6685,31.0526,-10.2433,37.243,3.68386,0.124015,5,0.000146287
15.4,-16.7916,30.8648,-10.4574,37.114,3.69632,0.124022,5,0.000145398
15.45,-16.9126,30.6755,-10.6699,36.9823,3.70879,0.124029,5,0.000143106
15.5,-17.0315,30.4847,-10.8808,36.848,3.72126,0.124036,5,0.000141736
15.55,-17.1483,30.2925,-11.0899,36.711,3.73373,0.124043,5,0.00014339
15.6,-17.263,30.0989,-11.2974,36.5715,3.7462,0.124051,5,0.000149077
15.65,-17.3756,29.9039,-11.5031,36.4294,3.75867,0.124059,5,0.000152265
15.7,-17.7233,29.2674,-11.707,36.2847,3.77113,0.124025,5,-0.000668467
15.75,-17.8254,29.0695,-11.909,36.1375,3.7836,0.124002,5,-0.000462954
15.8,-17.9253,28.8703,-12.1093,35.9878,3.79606,0.123987,5,-0.00030216
15.85,-18.0231,28.6699,-12.3076,35.8356,3.80852,0.123978,5,-0.000180488
15.9,-18.1187,28.4683,-12.504,35.681,3.82098,0.123973,5,-8.85683e-05
15.95,-18.2121,28.2655,-12.6985,35.5239,3.83344,0.123972,5,-1.86352e-05
16,-18.3033,28.0616,-12.891,35.3644,3.8459,0.123974,5,3.45849e-05
16.05,-18.3923,27.8565,-13.0815,35.2026,3.85837,0.123978,5,7.48277e-05
16.1,-18.479,27.6503,-13.27,35.0383,3.87083,0.123983,5,0.000102805
16.15,-18.5635,27.443,-13.4564,34.8717,3.88329,0.123989,5,0.000118449
