t,x_ref,y_ref,x,y,psi,delta,v,delta_dot
1.85, 6.65232, 0.277063, 7.02155, 0.29538, 0.0582783, 0.0298803, 7.4, 0.00628434
1.9, 7.02097, 0.308683, 7.40006, 0.328938, 0.0628603, 0.0301488, 7.6, 0.00537038
1.95, 7.39942, 0.342931, 7.78837, 0.365249, 0.0675985, 0.0303778, 7.8, 0.00457848
2, 7.78766, 0.37995, 8.18644, 0.404454, 0.0724894, 0.0305732, 8, 0.00390818
2.05, 8.18566, 0.419884, 8.59426, 0.446701, 0.0775291, 0.0307344, 8.2, 0.00322463
2.1, 8.5934, 0.462879, 9.01179, 0.492139, 0.0827142, 0.0308691, 8.4, 0.00269371
2.15, 9.01085, 0.509091, 9.43902, 0.540923, 0.0880421, 0.0309808, 8.6, 0.00223419
2.2, 9.43798, 0.558672, 9.8759, 0.593209, 0.0935099, 0.0310722, 8.8, 0.00182797
2.25, 9.87476, 0.611783, 10.3224, 0.649159, 0.0991151, 0.0311449, 9, 0.00145397
2.3, 10.3212, 0.668583, 10.7785, 0.708934, 0.104855, 0.0311995, 9.2, 0.00109102
2.35, 10.7771, 0.729237, 11.2442, 0.772704, 0.110728, 0.0312462, 9.4, 0.000935626
2.4, 11.2427, 0.793928, 11.7193, 0.840647, 0.116736, 0.0312961, 9.6, 0.000996807
2.45, 11.7177, 0.862806, 12.204, 0.91292, 0.12287, 0.0313017, 9.8, 0.000112107
2.5, 12.2022, 0.936057, 12.698, 0.98972, 0.129137, 0.0313396, 10, 0.000757616
2.55, 12.6961, 1.01387, 13.2015, 1.07122, 0.135531, 0.0313466, 10.2, 0.000141615
2.6, 13.1994, 1.09641, 13.7143, 1.1576, 0.142054, 0.031369, 10.4, 0.000447499
2.65, 13.712, 1.18387, 14.2363, 1.24905, 0.148703, 0.031364, 10.6, -0.000100942
2.7, 14.2338, 1.27645, 14.7676, 1.34578, 0.155482, 0.0313917, 10.8, 0.000554212
2.75, 14.7649, 1.37431, 15.308, 1.44795, 0.162381, 0.0313638, 11, -0.000558227
2.8, 15.3051, 1.47768, 15.8575, 1.55578, 0.169413, 0.0313965, 11.2, 0.000655316
2.85, 15.8544, 1.58675, 16.4161, 1.66947, 0.176567, 0.0313858, 11.4, -0.000215192
2.9, 16.4127, 1.70169, 16.9836, 1.78922, 0.18385, 0.0313951, 11.6, 0.000186773
2.95, 16.9799, 1.82275, 17.56, 1.91523, 0.191254, 0.0313767, 11.8, -0.000367854
3, 17.556, 1.95009, 18.1451, 2.04772, 0.198788, 0.0313978, 12, 0.000421908
3.05, 18.1408, 2.08395, 18.7391, 2.18689, 0.206444, 0.0313818, 12.2, -0.000319633
3.1, 18.7344, 2.22454, 19.3416, 2.33296, 0.214227, 0.0313893, 12.4, 0.000148909
3.15, 19.3366, 2.37207, 19.9527, 2.48615, 0.222139, 0.0314039, 12.6, 0.000292659
3.2, 19.9473, 2.52676, 20.5722, 2.64668, 0.230173, 0.0313856, 12.8, -0.000367249
3.25, 20.5665, 2.68879, 21.2001, 2.81476, 0.238331, 0.0313845, 13, -2.09729e-05
3.3, 21.1939, 2.85847, 21.8363, 2.99062, 0.246617, 0.0313905, 13.2, 0.000119222
3.35, 21.8296, 3.03592, 22.4805, 3.17451, 0.255035, 0.031416, 13.4, 0.000511402
3.4, 22.4734, 3.22145, 23.1328, 3.36662, 0.263566, 0.0313686, 13.6, -0.000949012
3.45, 23.1252, 3.41524, 23.793, 3.5672, 0.272229, 0.0313931, 13.8, 0.000490331
3.5, 23.7849, 3.61756, 24.461, 3.77648, 0.281018, 0.0313936, 14, 9.83963e-06
3.55, 24.4523, 3.82858, 25.1367, 3.99469, 0.289927, 0.031376, 14.2, -0.000352656
3.6, 25.1274, 4.0486, 25.8198, 4.22208, 0.298965, 0.0313864, 14.4, 0.000208432
3.65, 25.8099, 4.27783, 26.5103, 4.45888, 0.308133, 0.031402, 14.6, 0.000312622
3.7, 26.4998, 4.5165, 27.2081, 4.70532, 0.31742, 0.0313791, 14.8, -0.00045754
3.75, 27.1969, 4.76484, 27.9129, 4.96166, 0.326836, 0.0313936, 15, 0.00028902
3.8, 27.901, 5.0231, 28.6153, 5.22463, 0.336255, 0.0314021, 15, 0.000170882
3.85, 28.6027, 5.28797, 29.3152, 5.4942, 0.345671, 0.0313925, 15, -0.000192859
3.9, 29.3018, 5.5594, 30.0125, 5.77036, 0.355096, 0.0314215, 15, 0.000581163
3.95, 29.9984, 5.83736, 30.7072, 6.0531, 0.364528, 0.0314438, 15, 0.000444809
4, 30.6923, 6.12187, 31.3991, 6.34237, 0.373958, 0.0314372, 15, -0.000131773
4.05, 31.3836, 6.41283, 32.0883, 6.63818, 0.383395, 0.0314621, 15, 0.00049725
4.1, 32.0721, 6.71029, 32.7747, 6.94047, 0.392831, 0.0314614, 15, -1.3496e-05
4.15, 32.7578, 7.01418, 33.4582, 7.2492, 0.402256, 0.0314188, 15, -0.000852241
4.2, 33.4405, 7.3245, 34.1388, 7.56437, 0.411687, 0.0314444, 15, 0.000513496
4.25, 34.1204, 7.6412, 34.8163, 7.88596, 0.421123, 0.0314587, 15, 0.000285185
4.3, 34.7973, 7.96425, 35.4909, 8.2139, 0.430546, 0.0314131, 15, -0.000912532
4.35, 35.4711, 8.29363, 36.1622, 8.5482, 0.439979, 0.0314488, 15, 0.000715209
4.4, 36.1417, 8.62931, 36.8304, 8.88878, 0.449397, 0.0313987, 15, -0.00100333
4.45, 36.8092, 8.97126, 37.4954, 9.23566, 0.458822, 0.0314226, 15, 0.000479364
4.5, 37.4735, 9.31947, 38.1571, 9.58878, 0.468242, 0.0314058, 15, -0.000337784
4.55, 38.1345, 9.6739, 38.8154, 9.94813, 0.477667, 0.0314218, 15, 0.000320425
4.6, 38.7921, 10.0345, 39.4703, 10.3137, 0.487086, 0.0314004, 15, -0.000427846
4.65, 39.4463, 10.4012, 40.1217, 10.6853, 0.496485, 0.0313343, 15, -0.00132155
4.7, 40.097, 10.7741, 40.7696, 11.063, 0.505892, 0.0313639, 15, 0.000591861
4.75, 40.7443, 11.153, 41.414, 11.4469, 0.515322, 0.0314384, 15, 0.00148913
4.8, 41.3879, 11.538, 42.0546, 11.8368, 0.524727, 0.0313532, 15, -0.0017023
4.85, 42.0279, 11.929, 42.6916, 12.2328, 0.534153, 0.0314262, 15, 0.00145837
4.9, 42.6642, 12.326, 43.3248, 12.6347, 0.543571, 0.0313994, 15, -0.000535265
4.95, 43.2968, 12.729, 43.9543, 13.0425, 0.552969, 0.0313301, 15, -0.00138583
5, 43.9255, 13.1378, 44.5798, 13.4562, 0.562379, 0.0313714, 15, 0.000825999
5.05, 44.5504, 13.5525, 45.2015, 13.8758, 0.57177, 0.0313107, 15, -0.00121443
5.1, 45.1714, 13.9732, 45.8191, 14.3012, 0.58119, 0.031403, 15, 0.00184613
5.15, 45.7884, 14.3995, 46.4328, 14.7324, 0.590579, 0.0313027, 15, -0.00200574
5.2, 46.4014, 14.8317, 47.0424, 15.1694, 0.599991, 0.0313799, 15, 0.00154379
5.25, 47.0102, 15.2696, 47.6478, 15.6121, 0.609413, 0.0314094, 15, 0.000589617
5.3, 47.6151, 15.7131, 48.249, 16.0604, 0.618804, 0.0313095, 15, -0.00199816
5.35, 48.2156, 16.1623, 48.846, 16.5144, 0.628212, 0.0313656, 15, 0.00112353
5.4, 48.812, 16.6171, 49.4387, 16.974, 0.637604, 0.0313133, 15, -0.00104592
5.45, 49.4041, 17.0775, 50.0271, 17.4391, 0.647, 0.0313239, 15, 0.000211931
5.5, 49.9918, 17.5434, 50.611, 17.9097, 0.656399, 0.0313336, 15, 0.000193768
5.55, 50.5751, 18.0148, 51.1905, 18.3858, 0.6658, 0.031343, 15, 0.000187304
5.6, 51.154, 18.4917, 51.7656, 18.8673, 0.675202, 0.0313441, 15, 2.184e-05
5.65, 51.7283, 18.9739, 52.336, 19.3542, 0.684602, 0.0313404, 15, -7.40428e-05
5.7, 52.2982, 19.4616, 52.9019, 19.8465, 0.694003, 0.0313394, 15, -1.89376e-05
5.75, 52.8634, 19.9545, 53.4631, 20.344, 0.703389, 0.0312933, 15, -0.00092196
5.8, 53.424, 20.4528, 54.0196, 20.8467, 0.712771, 0.0312771, 15, -0.000324828
5.85, 53.9799, 20.9562, 54.5714, 21.3547, 0.722175, 0.0313516, 15, 0.00149015
5.9, 54.5311, 21.4649, 55.1184, 21.8679, 0.731576, 0.0313439, 15, -0.00015395
5.95, 55.0774, 21.9787, 55.6605, 22.3862, 0.74097, 0.0313183, 15, -0.000512779
6, 55.6189, 22.4975, 56.1978, 22.9095, 0.750352, 0.0312767, 15, -0.00083064
6.05, 56.1556, 23.0215, 56.7301, 23.4378, 0.759748, 0.0313256, 15, 0.00097763
6.1, 56.6872, 23.5504, 57.2574, 23.9711, 0.769141, 0.0313159, 15, -0.000195126
6.15, 57.214, 24.0844, 57.7797, 24.5094, 0.778527, 0.0312923, 15, -0.000471712
6.2, 57.7357, 24.6232, 58.2969, 25.0525, 0.787917, 0.0313058, 15, 0.000270221
6.25, 58.2523, 25.1669, 58.809, 25.6004, 0.797285, 0.031232, 15, -0.00147635
6.3, 58.7638, 25.7154, 59.316, 26.1532, 0.806668, 0.0312792, 15, 0.000944959
6.35, 59.2701, 26.2686, 59.8177, 26.7106, 0.816051, 0.0312839, 15, 9.31008e-05
6.4, 59.7712, 26.8266, 60.3142, 27.2728, 0.82544, 0.031302, 15, 0.000362367
6.45, 60.2671, 27.3894, 60.8053, 27.8396, 0.834841, 0.0313403, 15, 0.000765721
6.5, 60.7577, 27.9566, 61.2912, 28.4109, 0.844225, 0.0312866, 15, -0.00107319
6.55, 61.2429, 28.5285, 61.7716, 28.9869, 0.853616, 0.0313068, 15, 0.000403032
6.6, 61.7227, 29.1049, 62.2467, 29.5672, 0.862992, 0.0312596, 15, -0.000942706
6.65, 62.1971, 29.6858, 62.7162, 30.1521, 0.872383, 0.0313077, 15, 0.000962237
6.7, 62.6661, 30.2711, 63.1803, 30.7413, 0.881768, 0.0312892, 15, -0.000371253
6.75, 63.1295, 30.8608, 63.6388, 31.3348, 0.891131, 0.0312147, 15, -0.00148919
6.8, 63.5874, 31.4548, 64.0917, 31.9325, 0.900499, 0.0312321, 15, 0.000347283
6.85, 64.0397, 32.053, 64.539, 32.5346, 0.909912, 0.0313811, 15, 0.00298075
6.9, 64.4864, 32.6555, 64.9806, 33.1408, 0.919303, 0.0313088, 15, -0.00144708
6.95, 64.9274, 33.2622, 65.4165, 33.7511, 0.928688, 0.0312881, 15, -0.00041285
7, 65.3627, 33.8729, 65.8467, 34.3655, 0.938063, 0.0312535, 15, -0.000692126
7.05, 65.7923, 34.4876, 66.2711, 34.9838, 0.947422, 0.0312021, 15, -0.00102868
7.1, 66.2161, 35.1064, 66.6897, 35.6062, 0.956805, 0.0312829, 15, 0.00161636
7.15, 66.634, 35.7292, 67.1024, 36.2324, 0.966168, 0.0312151, 15, -0.00135593
7.2, 67.0461, 36.3558, 67.5093, 36.8624, 0.975535, 0.0312286, 15, 0.000269722
7.25, 67.4523, 36.9863, 67.9102, 37.4963, 0.984927, 0.0313101, 15, 0.00162982
7.3, 67.8526, 37.6205, 68.3052, 38.1338, 0.99429, 0.0312161, 15, -0.00188021
7.35, 68.247, 38.2585, 68.6941, 38.7751, 1.0037, 0.0313657, 15, 0.00299227
7.4, 68.6352, 38.9001, 69.077, 39.42, 1.01307, 0.0312344, 15, -0.00262516
7.45, 69.0176, 39.5454, 69.4538, 40.0685, 1.02246, 0.0313301, 15, 0.0019129
7.5, 69.3938, 40.1941, 69.8246, 40.7204, 1.03184, 0.0312442, 15, -0.001717
7.55, 69.7639, 40.8465, 70.1893, 41.3758, 1.0412, 0.0312267, 15, -0.000351414
7.6, 70.1279, 41.5022, 70.5477, 42.0346, 1.05058, 0.0312475, 15, 0.000417295
7.65, 70.4857, 42.1613, 70.9, 42.6967, 1.05995, 0.031266, 15, 0.000369861
7.7, 70.8373, 42.8238, 71.2461, 43.3621, 1.06932, 0.0312312, 15, -0.00069695
7.75, 71.1828, 43.4895, 71.5859, 44.0307, 1.07869, 0.0312381, 15, 0.000138985
7.8, 71.5219, 44.1584, 71.9195, 44.7024, 1.08806, 0.0312433, 15, 0.00010326
7.85, 71.8548, 44.8305, 72.2467, 45.3773, 1.09744, 0.0312557, 15, 0.000248899
7.9, 72.1813, 45.5057, 72.5676, 46.0552, 1.10681, 0.0312429, 15, -0.000256229
7.95, 72.5015, 46.1839, 72.8821, 46.736, 1.11619, 0.0312788, 15, 0.000717959
8, 72.8153, 46.8651, 73.1902, 47.4198, 1.12556, 0.0312436, 15, -0.000703982
8.05, 73.1228, 47.5492, 73.4919, 48.1065, 1.13494, 0.0312593, 15, 0.000314632
8.1, 73.4238, 48.2361, 73.7871, 48.7959, 1.1443, 0.0312073, 15, -0.00104106
8.15, 73.7184, 48.9258, 74.0759, 49.4881, 1.15368, 0.0312638, 15, 0.00112987
8.2, 74.0064, 49.6183, 74.3582, 50.1829, 1.16304, 0.0312023, 15, -0.00122907
8.25, 74.288, 50.3134, 74.634, 50.8804, 1.17242, 0.0312731, 15, 0.0014163
8.3, 74.563, 51.0112, 74.9031, 51.5804, 1.18181, 0.0313156, 15, 0.000848982
8.35, 74.8315, 51.7114, 75.1658, 52.2829, 1.19115, 0.0311456, 15, -0.00340077
8.4, 75.0934, 52.4142, 75.4219, 52.9879, 1.20051, 0.0312057, 15, 0.00120304
8.45, 75.3488, 53.1194, 75.6713, 53.6952, 1.20989, 0.0312701, 15, 0.00128728
8.5, 75.5974, 53.827, 75.9141, 54.4048, 1.21928, 0.0312848, 15, 0.000294059
8.55, 75.8395, 54.5368, 76.1502, 55.1166, 1.22863, 0.031183, 15, -0.00203455
8.6, 76.0748, 55.249, 76.3797, 55.8307, 1.23799, 0.031209, 15, 0.000519902
8.65, 76.3036, 55.9632, 76.6024, 56.5468, 1.24737, 0.0312708, 15, 0.00123452
8.7, 76.5255, 56.6796, 76.8185, 57.2651, 1.25674, 0.0312461, 15, -0.000493068
8.75, 76.7408, 57.398, 77.0277, 57.9853, 1.26614, 0.0313145, 15, 0.00136735
8.8, 76.9493, 58.1185, 77.2303, 58.7074, 1.27549, 0.0312031, 15, -0.00222734
8.85, 77.1511, 58.8408, 77.426, 59.4314, 1.28487, 0.0312653, 15, 0.00124281
8.9, 77.346, 59.565, 77.6149, 60.1572, 1.29425, 0.0312503, 15, -0.000298947
8.95, 77.5342, 60.291, 77.7971, 60.8848, 1.30361, 0.0312177, 15, -0.000651521
9, 77.7156, 61.0187, 77.9725, 61.614, 1.31296, 0.0311737, 15, -0.000881322
9.05, 77.8901, 61.7482, 78.1409, 62.3448, 1.32235, 0.0312894, 15, 0.00231491
9.1, 78.0578, 62.4792, 78.3025, 63.0772, 1.33173, 0.031274, 15, -0.000309028
9.15, 78.2186, 63.2117, 78.4574, 63.811, 1.34106, 0.0311176, 15, -0.00312642
9.2, 78.3725, 63.9457, 78.6053, 64.5463, 1.35044, 0.0312592, 15, 0.00283152
9.25, 78.5196, 64.6812, 78.7463, 65.2829, 1.35979, 0.0311672, 15, -0.00184123
9.3, 78.6598, 65.4179, 78.8804, 66.0208, 1.36915, 0.0312067, 15, 0.000791461
9.35, 78.7931, 66.156, 79.0076, 66.76, 1.37852, 0.03124, 15, 0.000665653
9.4, 78.9194, 66.8953, 79.1279, 67.5003, 1.38789, 0.0312567, 15, 0.000333652
9.45, 79.0388, 67.6357, 79.2412, 68.2417, 1.39726, 0.0312168, 15, -0.000797015
9.5, 79.1511, 68.3773, 79.3475, 68.9841, 1.40664, 0.0312879, 15, 0.00142052
9.55, 79.2566, 69.1198, 79.4469, 69.7275, 1.41601, 0.0312531, 15, -0.000695976
9.6, 79.3552, 69.8633, 79.5393, 70.4718, 1.42539, 0.031246, 15, -0.000141366
9.65, 79.4467, 70.6077, 79.6248, 71.2169, 1.43475, 0.031225, 15, -0.000419143
9.7, 79.5313, 71.3529, 79.7033, 71.9628, 1.44412, 0.0312182, 15, -0.000137527
9.75, 79.6088, 72.0989, 79.7748, 72.7093, 1.45347, 0.0311937, 15, -0.000488519
9.8, 79.6795, 72.8455, 79.8392, 73.4566, 1.46284, 0.031242, 15, 0.000964527
9.85, 79.743, 73.5928, 79.8968, 74.2043, 1.47219, 0.0311563, 15, -0.00171378
9.9, 79.7996, 74.3407, 79.9473, 74.9526, 1.48156, 0.0312363, 15, 0.00160059
9.95, 79.8491, 75.089, 79.9908, 75.7014, 1.49093, 0.0312297, 15, -0.000132825
10, 79.8917, 75.8378, 80.0272, 76.4505, 1.5003, 0.0312641, 15, 0.000689329
10.05, 79.9272, 76.587, 80.0567, 77.1999, 1.50965, 0.0311559, 15, -0.00216522
10.1, 79.9557, 77.3364, 80.0791, 77.9496, 1.51903, 0.0312835, 15, 0.00255163
10.15, 79.9771, 78.0861, 80.0945, 78.6994, 1.52839, 0.031196, 15, -0.0017488
10.2, 79.9915, 78.836, 80.1029, 79.4494, 1.53777, 0.0312586, 15, 0.00125241
10.25, 79.9989, 79.5859, 80.1042, 80.1994, 1.54714, 0.0312337, 15, -0.000497723
10.3, 79.9993, 80.3359, 80.0985, 80.9494, 1.5565, 0.0312276, 15, -0.000123599
10.35, 79.9926, 81.0859, 80.0858, 81.6992, 1.56587, 0.0312353, 15, 0.000154882
10.4, 79.9789, 81.8357, 80.0661, 82.449, 1.57523, 0.0311891, 15, -0.000924268
10.45, 79.9582, 82.5855, 80.0394, 83.1985, 1.5846, 0.0312591, 15, 0.00139973
10.5, 79.9304, 83.3349, 80.0056, 83.9478, 1.59397, 0.0312409, 15, -0.000363844
10.55, 79.8957, 84.0841, 79.9648, 84.6966, 1.60333, 0.0311982, 15, -0.000854008
10.6, 79.8539, 84.833, 79.9171, 85.4451, 1.61269, 0.0312037, 15, 0.000109355
10.65, 79.8051, 85.5814, 79.8623, 86.1931, 1.62206, 0.0312264, 15, 0.000455155
10.7, 79.7492, 86.3293, 79.8005, 86.9406, 1.63142, 0.0312186, 15, -0.0001568
10.75, 79.6864, 87.0766, 79.7317, 87.6874, 1.64077, 0.0311833, 15, -0.0007056
10.8, 79.6165, 87.8234, 79.656, 88.4336, 1.65014, 0.0312132, 15, 0.00059877
10.85, 79.5397, 88.5694, 79.5732, 89.179, 1.65952, 0.0312771, 15, 0.00127742
10.9, 79.4558, 89.3147, 79.4834, 89.9236, 1.66888, 0.031215, 15, -0.00124281
10.95, 79.3651, 90.0592, 79.3867, 90.6673, 1.67825, 0.0312484, 15, 0.000669059
11, 79.2673, 90.8028, 79.283, 91.4101, 1.68764, 0.0312813, 15, 0.000656763
11.05, 79.1625, 91.5454, 79.1724, 92.1519, 1.69698, 0.0311525, 15, -0.00257446
11.1, 79.0508, 92.287, 79.0548, 92.8927, 1.70634, 0.0312096, 15, 0.00114146
11.15, 78.9322, 93.0276, 78.9304, 93.6323, 1.7157, 0.0311984, 15, -0.000223695
11.2, 78.8066, 93.767, 78.7989, 94.3707, 1.72506, 0.0312095, 15, 0.000220786
11.25, 78.674, 94.5052, 78.6606, 95.1078, 1.73444, 0.0312713, 15, 0.00123635
11.3, 78.5346, 95.2421, 78.5154, 95.8436, 1.7438, 0.0312073, 15, -0.00127997
11.35, 78.3882, 95.9777, 78.3632, 96.578, 1.75318, 0.0312673, 15, 0.00120023
11.4, 78.235, 96.7119, 78.2042, 97.3109, 1.76255, 0.0312395, 15, -0.000555391
11.45, 78.0749, 97.4446, 78.0384, 98.0424, 1.7719, 0.0311692, 15, -0.00140693
11.5, 77.9079, 98.1757, 77.8658, 98.7722, 1.78126, 0.0312021, 15, 0.000658009
11.55, 77.7341, 98.9053, 77.6862, 99.5004, 1.79063, 0.031242, 15, 0.000797544
11.6, 77.5534, 99.6332, 77.4999, 100.227, 1.80001, 0.0312518, 15, 0.000197852
11.65, 77.3661, 100.359, 77.3069, 100.952, 1.80931, 0.0310061, 15, -0.00491486
11.7, 77.1717, 101.084, 77.107, 101.675, 1.8187, 0.0313042, 15, 0.00596099
11.75, 76.9706, 101.806, 76.9003, 102.395, 1.82808, 0.0313013, 15, -5.76783e-05
11.8, 76.7627, 102.527, 76.687, 103.115, 1.83743, 0.0311415, 15, -0.00319483
11.85, 76.5483, 103.246, 76.4668, 103.831, 1.84685, 0.0314089, 15, 0.00534778
11.9, 76.3271, 103.962, 76.2399, 104.546, 1.85623, 0.0312757, 15, -0.00266361
11.95, 76.099, 104.677, 76.0065, 105.259, 1.86554, 0.0310374, 15, -0.00476585
12, 75.8645, 105.389, 75.7663, 105.97, 1.87492, 0.0312807, 15, 0.0048655
12.05, 75.623, 106.099, 75.5196, 106.678, 1.88422, 0.0310164, 15, -0.00528655
12.1, 75.3748, 106.807, 75.2662, 107.384, 1.89357, 0.0311723, 15, 0.00311903
12.15, 75.1202, 107.512, 75.006, 108.087, 1.90304, 0.0315506, 15, 0.00756583
12.2, 74.8592, 108.215, 74.7393, 108.788, 1.91241, 0.0312521, 15, -0.00597088
12.25, 74.5912, 108.916, 74.4661, 109.487, 1.92178, 0.0312367, 15, -0.000307513
12.3, 74.3168, 109.614, 74.1864, 110.182, 1.93115, 0.0312247, 15, -0.000240412
12.35, 74.0359, 110.309, 73.9003, 110.876, 1.94046, 0.0310571, 15, -0.00335276
12.4, 73.7488, 111.002, 73.6077, 111.566, 1.94979, 0.0310867, 15, 0.000592168
12.45, 73.4548, 111.692, 73.3086, 112.254, 1.95915, 0.0312279, 15, 0.00282557
12.5, 73.1545, 112.379, 73.0029, 112.939, 1.96858, 0.0314308, 15, 0.00405631
12.55, 72.8476, 113.064, 72.6912, 113.621, 1.97785, 0.0308946, 15, -0.0107233
12.6, 72.5346, 113.745, 72.3728, 114.3, 1.98725, 0.0313579, 15, 0.00926537
12.65, 72.2149, 114.424, 72.0483, 114.976, 1.99656, 0.0310159, 15, -0.00683843
12.7, 71.8892, 115.099, 71.7172, 115.649, 2.00598, 0.0314304, 15, 0.00828901
12.75, 71.5569, 115.772, 71.3802, 116.319, 2.01524, 0.0308682, 15, -0.0112445
12.8, 71.2182, 116.441, 71.0367, 116.986, 2.02462, 0.031256, 15, 0.00775641
12.85, 70.8738, 117.107, 70.687, 117.65, 2.034, 0.0312818, 15, 0.000516333
12.9, 70.5225, 117.77, 70.3309, 118.31, 2.04346, 0.0315455, 15, 0.00527313
12.95, 70.1654, 118.429, 69.9689, 118.966, 2.05277, 0.0310323, 15, -0.0102625
13, 69.8021, 119.085, 69.6005, 119.62, 2.06218, 0.0313765, 15, 0.00688353
13.05, 69.4324, 119.738, 69.2261, 120.27, 2.07158, 0.0313303, 15, -0.00092454
13.1, 69.0571, 120.387, 68.8458, 120.916, 2.08087, 0.0309819, 15, -0.00696738
13.15, 68.6755, 121.033, 68.4593, 121.559, 2.09026, 0.03128, 15, 0.00596129
13.2, 68.2875, 121.675, 68.0667, 122.198, 2.0997, 0.0314873, 15, 0.00414693
13.25, 67.894, 122.313, 67.6684, 122.833, 2.10898, 0.0309285, 15, -0.011177
13.3, 67.4941, 122.948, 67.2693, 123.457, 2.11829, 0.031448, 14.8, 0.0103912
13.35, 67.0942, 123.57, 66.8703, 124.068, 2.12731, 0.0309079, 14.6, -0.0108025
13.4, 66.6937, 124.181, 66.4599, 124.684, 2.13659, 0.0313744, 14.8, 0.00932918
13.45, 66.2822, 124.796, 66.0493, 125.287, 2.1458, 0.0315403, 14.6, 0.00331816
13.5, 65.871, 125.399, 65.6391, 125.879, 2.15478, 0.0311624, 14.4, -0.00755773
13.55, 65.4594, 125.99, 65.2294, 126.459, 2.16362, 0.0311534, 14.2, -0.000179554
13.6, 65.0488, 126.569, 64.8203, 127.027, 2.17237, 0.0312633, 14, 0.002198
