t,x_ref,y_ref,x,y,psi,delta,v,delta_dot
7.15, -14.2908, 33.992, -14.4661, 33.7981, 3.8497, 0.124927, 15, 0.00188881
7.2, -14.8053, 33.4463, -14.9706, 33.2432, 3.88708, 0.124914, 15, -0.000250732
7.25, -15.299, 32.8818, -15.454, 32.6697, 3.92445, 0.124908, 15, -0.0001239
7.3, -15.7712, 32.2991, -15.9157, 32.0786, 3.96182, 0.1249, 15, -0.00016158
7.35, -16.2212, 31.6991, -16.3549, 31.4707, 3.9992, 0.124898, 15, -4.44072e-05
7.4, -16.6485, 31.0828, -16.7711, 30.8468, 4.03656, 0.124874, 15, -0.000480885
7.45, -17.0523, 30.4508, -17.1637, 30.2078, 4.07394, 0.124905, 15, 0.000626856
7.5, -17.4321, 29.8041, -17.5321, 29.5545, 4.11132, 0.124937, 15, 0.000645788
7.55, -17.7875, 29.1437, -17.8759, 28.8879, 4.14872, 0.124998, 15, 0.00121322
7.6, -18.1177, 28.4703, -18.1944, 28.2089, 4.18612, 0.124982, 15, -0.000316454
7.65, -18.4226, 27.7851, -18.4874, 27.5185, 4.22351, 0.124971, 15, -0.000225824
7.7, -18.7016, 27.0889, -18.7543, 26.8176, 4.26092, 0.125025, 15, 0.00109119
7.75, -18.9541, 26.3828, -18.9948, 26.1072, 4.29832, 0.124991, 15, -0.000690024
7.8, -19.1801, 25.6677, -19.2086, 25.3883, 4.33571, 0.124964, 15, -0.000525787
7.85, -19.3792, 24.9446, -19.3953, 24.6619, 4.37314, 0.125088, 15, 0.00247799
7.9, -19.5509, 24.2145, -19.5548, 23.9291, 4.41056, 0.125047, 15, -0.000836196
7.95, -19.6952, 23.4786, -19.6849, 23.2006, 4.44748, 0.12505, 14.8, 7.46201e-05
8, -19.8103, 22.7476, -19.7894, 22.4579, 4.48491, 0.125101, 15, 0.00102328
8.05, -19.8995, 22.0029, -19.8651, 21.7218, 4.52183, 0.12505, 14.8, -0.00103553
8.1, -19.9599, 21.2654, -19.9128, 20.9934, 4.55826, 0.125102, 14.6, 0.00103753
8.15, -19.9928, 20.5362, -19.9338, 20.2737, 4.59417, 0.124993, 14.4, -0.00216164
8.2, -19.9991, 19.8163, -19.929, 19.5637, 4.62959, 0.125049, 14.2, 0.00110815
8.25, -19.9801, 19.1065, -19.8994, 18.8643, 4.66452, 0.125092, 14, 0.000853367
8.3, -19.9365, 18.4079, -19.8462, 18.1764, 4.69893, 0.125004, 13.8, -0.00175964
8.35, -19.8697, 17.7212, -19.7705, 17.5006, 4.73286, 0.125038, 13.6, 0.000697113
8.4, -19.7808, 17.047, -19.6734, 16.8377, 4.76624, 0.124905, 13.4, -0.00266538
8.45, -19.6708, 16.3861, -19.556, 16.1882, 4.79914, 0.124947, 13.2, 0.000840521
8.5, -19.5409, 15.7391, -19.4195, 15.5527, 4.83154, 0.124944, 13, -6.59129e-05
8.55, -19.3921, 15.1063, -19.2648, 14.9317, 4.86345, 0.124968, 12.8, 0.000479101
8.6, -19.2256, 14.4884, -19.0931, 14.3255, 4.89485, 0.124931, 12.6, -0.000733365
8.65, -19.0425, 13.8856, -18.9055, 13.7346, 4.92574, 0.124883, 12.4, -0.000955948
8.7, -18.8438, 13.2983, -18.7031, 13.1591, 4.95614, 0.124905, 12.2, 0.000426529
8.75, -18.6306, 12.7268, -18.4869, 12.5995, 4.98603, 0.124858, 12, -0.000926146
8.8, -18.4041, 12.1712, -18.258, 12.0557, 5.01543, 0.124895, 11.8, 0.00072965
8.85, -18.1651, 11.6318, -18.0173, 11.528, 5.04432, 0.124868, 11.6, -0.000534402
8.9, -17.9148, 11.1086, -17.7659, 11.0164, 5.0727, 0.124793, 11.4, -0.00149865
8.95, -17.6542, 10.6017, -17.5048, 10.521, 5.10058, 0.124802, 11.2, 0.000180735
9, -17.3841, 10.1111, -17.2349, 10.0418, 5.12796, 0.124745, 11, -0.00113888
9.05, -17.1057, 9.6368, -16.9571, 9.57873, 5.15483, 0.124739, 10.8, -0.000124228
9.1, -16.8196, 9.17879, -16.6723, 9.13172, 5.18122, 0.124775, 10.6, 0.00070972
9.15, -16.527, 8.73691, -16.3815, 8.70065, 5.20708, 0.124671, 10.4, -0.00207271
9.2, -16.2286, 8.31104, -16.0854, 8.28539, 5.23245, 0.124688, 10.2, 0.00033902
9.25, -15.9253, 7.90105, -15.785, 7.88575, 5.25731, 0.124632, 10, -0.0011163
9.3, -15.6179, 7.50672, -15.4808, 7.50154, 5.28168, 0.124635, 9.8, 6.49608e-05
9.35, -15.3071, 7.12789, -15.1738, 7.13255, 5.30555, 0.124664, 9.6, 0.000573403
9.4, -14.9938, 6.76428, -14.8647, 6.77851, 5.32892, 0.124602, 9.4, -0.00123048
9.45, -14.6787, 6.41559, -14.5542, 6.43914, 5.35177, 0.124517, 9.2, -0.00170808
9.5, -14.3624, 6.08158, -14.2429, 6.11417, 5.37412, 0.124496, 9, -0.000417368
9.55, -14.0456, 5.76198, -13.9315, 5.80329, 5.39597, 0.124472, 8.8, -0.000482787
9.6, -13.729, 5.45644, -13.6207, 5.50619, 5.41732, 0.124429, 8.6, -0.000866063
9.65, -13.4131, 5.16465, -13.3109, 5.22253, 5.43816, 0.124405, 8.4, -0.000465665
9.7, -13.0987, 4.88628, -13.0029, 4.95199, 5.45851, 0.124382, 8.2, -0.000463001
9.75, -12.7861, 4.62095, -12.697, 4.69419, 5.47835, 0.124317, 8, -0.00131571
9.8, -12.476, 4.36833, -12.3939, 4.44879, 5.49769, 0.124277, 7.8, -0.000795976
9.85, -12.1688, 4.12803, -12.094, 4.21541, 5.51651, 0.124197, 7.6, -0.00160351
9.9, -11.8651, 3.89969, -11.7978, 3.99369, 5.53484, 0.124114, 7.4, -0.00164751
9.95, -11.5652, 3.68294, -11.5057, 3.78327, 5.55266, 0.124066, 7.2, -0.000966077
10, -11.2696, 3.47743, -11.2181, 3.58377, 5.56998, 0.124027, 7, -0.000780175
