t,x_ref,y_ref,x,y,psi,delta,v,delta_dot
2.5, 12.0595, 1.86119, 12.5429, 1.96714, 0.258234, 0.0627019, 10, 0.00118283
2.55, 12.5353, 2.0149, 13.0269, 2.12802, 0.271015, 0.0626929, 10.2, -0.000178293
2.6, 13.0185, 2.1778, 13.5182, 2.29836, 0.284056, 0.0627378, 10.4, 0.000896165
2.65, 13.5091, 2.35024, 14.0166, 2.47852, 0.297356, 0.0627783, 10.6, 0.000811568
2.7, 14.0068, 2.53255, 14.522, 2.66882, 0.310908, 0.0627819, 10.8, 7.21392e-05
2.75, 14.5113, 2.72505, 15.034, 2.8696, 0.324712, 0.0627867, 11, 9.59824e-05
2.8, 15.0224, 2.92809, 15.5525, 3.08121, 0.338766, 0.0627845, 11.2, -4.38962e-05
2.85, 15.54, 3.14204, 16.0772, 3.304, 0.353076, 0.0628043, 11.4, 0.000394569
2.9, 16.0636, 3.36722, 16.6077, 3.53832, 0.367638, 0.0628056, 11.6, 2.75042e-05
2.95, 16.5931, 3.60398, 17.1439, 3.78448, 0.382437, 0.0627524, 11.8, -0.00106574
3, 17.1281, 3.85267, 17.6854, 4.0429, 0.397505, 0.0628249, 12, 0.00145026
3.05, 17.6683, 4.11366, 18.2319, 4.31386, 0.412812, 0.0627747, 12.2, -0.00100331
3.1, 18.2135, 4.38727, 18.7831, 4.59776, 0.428381, 0.0628188, 12.4, 0.000881967
3.15, 18.7633, 4.67385, 19.3386, 4.89491, 0.444196, 0.0627987, 12.6, -0.000402283
3.2, 19.3174, 4.97374, 19.8981, 5.20566, 0.460258, 0.0627836, 12.8, -0.000301588
3.25, 19.8753, 5.28729, 20.4612, 5.53035, 0.476573, 0.0627914, 13, 0.000154938
3.3, 20.4367, 5.61483, 21.0275, 5.86931, 0.493136, 0.0627803, 13.2, -0.00022149
3.35, 21.0013, 5.95669, 21.5967, 6.22289, 0.509953, 0.0627911, 13.4, 0.000216411
3.4, 21.5685, 6.31323, 22.1681, 6.5914, 0.527018, 0.0627796, 13.6, -0.000230478
3.45, 22.1381, 6.68473, 22.7416, 6.97518, 0.544335, 0.0627839, 13.8, 8.63484e-05
3.5, 22.7094, 7.07156, 23.3165, 7.37453, 0.561902, 0.0627793, 14, -9.19233e-05
3.55, 23.2822, 7.47399, 23.8924, 7.78977, 0.579722, 0.0627885, 14.2, 0.00018432
3.6, 23.8558, 7.89237, 24.4688, 8.22117, 0.597781, 0.0627468, 14.4, -0.000834278
3.65, 24.4299, 8.32693, 25.0453, 8.66908, 0.616106, 0.0627983, 14.6, 0.0010297
3.7, 25.0038, 8.77803, 25.6212, 9.13374, 0.634674, 0.0627711, 14.8, -0.000543831
3.75, 25.5771, 9.24592, 26.196, 9.61545, 0.653499, 0.0627891, 15, 0.000359812
3.8, 26.1492, 9.73087, 26.7617, 10.1079, 0.672324, 0.0627932, 15, 8.29115e-05
3.85, 26.7121, 10.2264, 27.318, 10.6109, 0.691152, 0.0627992, 15, 0.000119371
3.9, 27.2657, 10.7325, 27.8648, 11.1243, 0.709976, 0.0627892, 15, -0.000199231
3.95, 27.8096, 11.2489, 28.4017, 11.648, 0.728864, 0.0630031, 15, 0.00427641
4, 28.3438, 11.7753, 28.9286, 12.1817, 0.747713, 0.0628701, 15, -0.00265937
4.05, 28.8679, 12.3117, 29.4454, 12.7252, 0.766572, 0.0629036, 15, 0.000669193
4.1, 29.382, 12.8578, 29.9519, 13.2783, 0.785405, 0.0628176, 15, -0.00171994
4.15, 29.8857, 13.4134, 30.4479, 13.841, 0.804258, 0.0628861, 15, 0.00137012
4.2, 30.3789, 13.9784, 30.9331, 14.4128, 0.823094, 0.0628298, 15, -0.00112541
4.25, 30.8614, 14.5526, 31.4076, 14.9937, 0.841935, 0.0628419, 15, 0.000241705
4.3, 31.3331, 15.1357, 31.871, 15.5834, 0.860767, 0.0628146, 15, -0.000545462
4.35, 31.7938, 15.7275, 32.3232, 16.1817, 0.879589, 0.0627825, 15, -0.000642954
4.4, 32.2433, 16.3279, 32.7641, 16.7884, 0.898416, 0.0627981, 15, 0.000312457
4.45, 32.6814, 16.9366, 33.1935, 17.4033, 0.917235, 0.0627702, 15, -0.000557999
4.5, 33.1081, 17.5533, 33.6113, 18.0262, 0.936044, 0.0627402, 15, -0.000598987
4.55, 33.5231, 18.178, 34.0173, 18.6568, 0.954875, 0.0628098, 15, 0.0013915
4.6, 33.9264, 18.8103, 34.4113, 19.2949, 0.973674, 0.0627032, 15, -0.00213184
4.65, 34.3177, 19.4502, 34.7933, 19.9404, 0.992504, 0.0628078, 15, 0.00209265
4.7, 34.6969, 20.0972, 35.163, 20.5929, 1.01131, 0.0627239, 15, -0.00167894
4.75, 35.064, 20.7512, 35.5205, 21.2523, 1.03011, 0.062726, 15, 4.12569e-05
4.8, 35.4187, 21.412, 35.8655, 21.9182, 1.04891, 0.0627112, 15, -0.000295041
4.85, 35.761, 22.0793, 36.1979, 22.5905, 1.06771, 0.0627009, 15, -0.0002056
4.9, 36.0907, 22.753, 36.5176, 23.269, 1.0865, 0.0626541, 15, -0.000937227
4.95, 36.4078, 23.4326, 36.8246, 23.9533, 1.10528, 0.062647, 15, -0.00014113
5, 36.7119, 24.1182, 37.1186, 24.6432, 1.12407, 0.0626898, 15, 0.000855091
5.05, 37.0033, 24.8092, 37.3996, 25.3386, 1.14285, 0.0626406, 15, -0.000983333
5.1, 37.2816, 25.5057, 37.6675, 26.0391, 1.16164, 0.062664, 15, 0.000468004
5.15, 37.5467, 26.2072, 37.9222, 26.7445, 1.18044, 0.0626939, 15, 0.000596999
5.2, 37.7988, 26.9136, 38.1636, 27.4546, 1.19921, 0.0626108, 15, -0.00166107
5.25, 38.0375, 27.6246, 38.3917, 28.1691, 1.21798, 0.0626038, 15, -0.000140395
5.3, 38.2628, 28.3399, 38.6063, 28.8877, 1.23674, 0.0625846, 15, -0.000383146
5.35, 38.4747, 29.0593, 38.8074, 29.6103, 1.25553, 0.0626634, 15, 0.00157657
5.4, 38.6731, 29.7826, 38.9949, 30.3365, 1.27428, 0.0625627, 15, -0.00201522
5.45, 38.8579, 30.5095, 39.1687, 31.066, 1.29306, 0.0626245, 15, 0.00123719
5.5, 39.0289, 31.2397, 39.3289, 31.7987, 1.31182, 0.0625852, 15, -0.000787844
5.55, 39.1863, 31.973, 39.4752, 32.5343, 1.33059, 0.0626125, 15, 0.000545967
5.6, 39.3299, 32.7091, 39.6077, 33.2725, 1.34934, 0.0625476, 15, -0.00129731
5.65, 39.4597, 33.4477, 39.7264, 34.0131, 1.3681, 0.0625551, 15, 0.000150891
5.7, 39.5756, 34.1887, 39.8312, 34.7557, 1.38684, 0.0625094, 15, -0.000914407
5.75, 39.6776, 34.9317, 39.922, 35.5002, 1.40561, 0.0626063, 15, 0.00193787
5.8, 39.7657, 35.6765, 39.9989, 36.2463, 1.42436, 0.062534, 15, -0.00144627
5.85, 39.8397, 36.4228, 40.0617, 36.9936, 1.4431, 0.0625338, 15, -3.16672e-06
5.9, 39.8998, 37.1704, 40.1106, 37.742, 1.46184, 0.0624831, 15, -0.00101475
5.95, 39.9459, 37.919, 40.1454, 38.4912, 1.48058, 0.0625034, 15, 0.000405534
6, 39.9778, 38.6683, 40.1662, 39.2409, 1.49931, 0.0624874, 15, -0.000319444
6.05, 39.9958, 39.418, 40.1729, 39.9909, 1.51808, 0.0625955, 15, 0.00216221
6.1, 39.9996, 40.168, 40.1655, 40.7409, 1.53682, 0.0625176, 15, -0.00155924
6.15, 39.9894, 40.9179, 40.1441, 41.4906, 1.55557, 0.0625264, 15, 0.000176365
6.2, 39.9652, 41.6675, 40.1087, 42.2397, 1.57428, 0.0624133, 15, -0.00226088
6.25, 39.9269, 42.4165, 40.0592, 42.9881, 1.59303, 0.0625638, 15, 0.00301048
6.3, 39.8746, 43.1647, 39.9958, 43.7354, 1.61176, 0.0624771, 15, -0.00173456
6.35, 39.8082, 43.9117, 39.9184, 44.4814, 1.63049, 0.0624605, 15, -0.000331571
6.4, 39.7279, 44.6574, 39.827, 45.2258, 1.64921, 0.0624324, 15, -0.000563196
6.45, 39.6337, 45.4014, 39.7217, 45.9684, 1.66792, 0.0624235, 15, -0.000178229
6.5, 39.5254, 46.1435, 39.6025, 46.7088, 1.68664, 0.0624413, 15, 0.000356707
6.55, 39.4032, 46.8835, 39.4695, 47.447, 1.70539, 0.0625231, 15, 0.00163637
6.6, 39.2672, 47.6211, 39.3226, 48.1824, 1.72411, 0.0624629, 15, -0.00120462
6.65, 39.1175, 48.3559, 39.1621, 48.9151, 1.74282, 0.0623748, 15, -0.00176113
6.7, 38.954, 49.0879, 38.9879, 49.6445, 1.76153, 0.0624311, 15, 0.00112521
6.75, 38.7768, 49.8166, 38.8, 50.3706, 1.78025, 0.0624331, 15, 4.08512e-05
6.8, 38.5859, 50.5419, 38.5986, 51.0931, 1.79898, 0.0624809, 15, 0.000955578
6.85, 38.3814, 51.2635, 38.3837, 51.8116, 1.8177, 0.062446, 15, -0.000697591
6.9, 38.1635, 51.9811, 38.1553, 52.526, 1.83642, 0.062435, 15, -0.000220998
6.95, 37.9322, 52.6945, 37.9137, 53.236, 1.85514, 0.0624346, 15, -8.27474e-06
7, 37.6875, 53.4035, 37.6588, 53.9414, 1.87387, 0.062457, 15, 0.000449077
7.05, 37.4296, 54.1077, 37.3908, 54.6418, 1.89256, 0.0623587, 15, -0.00196586
7.1, 37.1585, 54.807, 37.1096, 55.3372, 1.91128, 0.0624269, 15, 0.00136319
7.15, 36.8743, 55.5011, 36.8156, 56.0271, 1.92999, 0.0624211, 15, -0.000115252
7.2, 36.5772, 56.1897, 36.5087, 56.7114, 1.9487, 0.0623956, 15, -0.000510722
7.25, 36.2673, 56.8726, 36.189, 57.3899, 1.96741, 0.0624136, 15, 0.000359719
7.3, 35.9445, 57.5496, 35.8567, 58.0623, 1.98611, 0.0623785, 15, -0.000702617
7.35, 35.6092, 58.2205, 35.5119, 58.7283, 2.00483, 0.0624525, 15, 0.00148112
7.4, 35.2613, 58.8849, 35.1546, 59.3878, 2.02355, 0.0624118, 15, -0.000814548
7.45, 34.9011, 59.5427, 34.7851, 60.0404, 2.04225, 0.062392, 15, -0.000395961
7.5, 34.5285, 60.1936, 34.4035, 60.6861, 2.06095, 0.0623679, 15, -0.000481618
7.55, 34.1439, 60.8374, 34.0099, 61.3245, 2.07966, 0.0624141, 15, 0.000924401
7.6, 33.7472, 61.4739, 33.6044, 61.9554, 2.09837, 0.0623887, 15, -0.000508084
7.65, 33.3386, 62.1029, 33.1871, 62.5786, 2.11708, 0.0624246, 15, 0.000718094
7.7, 32.9184, 62.724, 32.7583, 63.1939, 2.13578, 0.0623725, 15, -0.00104238
7.75, 32.4866, 63.3372, 32.318, 63.8011, 2.15449, 0.0624141, 15, 0.000832629
7.8, 32.0433, 63.9422, 31.8664, 64.3999, 2.1732, 0.0624136, 15, -1.17096e-05
7.85, 31.5888, 64.5388, 31.4038, 64.9902, 2.19189, 0.0623111, 15, -0.0020482
7.9, 31.1231, 65.1267, 30.9302, 65.5717, 2.2106, 0.0624063, 15, 0.00190248
7.95, 30.6466, 65.7058, 30.4458, 66.1443, 2.22929, 0.0623566, 15, -0.00099395
8, 30.1592, 66.2759, 29.9507, 66.7077, 2.248, 0.062402, 15, 0.000908245
8.05, 29.6612, 66.8367, 29.4452, 67.2618, 2.2667, 0.062393, 15, -0.000179561
8.1, 29.1529, 67.3881, 28.9295, 67.8063, 2.28539, 0.0623217, 15, -0.00142637
8.15, 28.6343, 67.9299, 28.4036, 68.3411, 2.30411, 0.0624563, 15, 0.00269137
8.2, 28.1056, 68.4619, 27.8678, 68.8659, 2.32282, 0.0623908, 15, -0.00130993
8.25, 27.567, 68.9838, 27.3224, 69.3807, 2.34151, 0.0623415, 15, -0.000985814
8.3, 27.0187, 69.4955, 26.7674, 69.8851, 2.3602, 0.0623463, 15, 9.58383e-05
8.35, 26.461, 69.9969, 26.203, 70.3791, 2.3789, 0.062372, 15, 0.000515303
8.4, 25.894, 70.4878, 25.6296, 70.8625, 2.39759, 0.062333, 15, -0.000781286
8.45, 25.3178, 70.9679, 25.0471, 71.335, 2.4163, 0.0624243, 15, 0.00182706
8.5, 24.7327, 71.4371, 24.456, 71.7966, 2.435, 0.0623707, 15, -0.00107131
8.55, 24.1389, 71.8953, 23.8563, 72.247, 2.45372, 0.0624197, 15, 0.000978458
8.6, 23.5367, 72.3423, 23.2483, 72.6861, 2.47243, 0.0624105, 15, -0.000184321
8.65, 22.9262, 72.7778, 22.6322, 73.1138, 2.49111, 0.0623125, 15, -0.00195862
8.7, 22.3076, 73.2019, 22.0082, 73.5299, 2.50979, 0.0623213, 15, 0.000175182
8.75, 21.6812, 73.6144, 21.3766, 73.9343, 2.52849, 0.0623779, 15, 0.00113309
8.8, 21.0471, 74.0149, 20.7375, 74.3268, 2.54718, 0.0623123, 15, -0.00131343
8.85, 20.4057, 74.4036, 20.0911, 74.7072, 2.5659, 0.0624664, 15, 0.00308212
8.9, 19.7571, 74.7801, 19.4378, 75.0755, 2.58462, 0.0624133, 15, -0.00106053
8.95, 19.1015, 75.1444, 18.7777, 75.4315, 2.6033, 0.0623323, 15, -0.00162131
9, 18.4392, 75.4964, 18.111, 75.7751, 2.62199, 0.0623368, 15, 9.04698e-05
9.05, 17.7705, 75.8359, 17.4381, 76.1062, 2.64069, 0.0623658, 15, 0.000579082
9.1, 17.0955, 76.1628, 16.759, 76.4247, 2.65941, 0.0624269, 15, 0.00122194
9.15, 16.4144, 76.4769, 16.0741, 76.7304, 2.67809, 0.0623363, 15, -0.00181199
9.2, 15.7277, 76.7783, 15.3837, 77.0232, 2.69679, 0.0623585, 15, 0.000444972
9.25, 15.0353, 77.0666, 14.6879, 77.3031, 2.7155, 0.0623993, 15, 0.000815204
9.3, 14.3378, 77.3421, 13.9869, 77.5699, 2.73418, 0.0623261, 15, -0.00146317
9.35, 13.6351, 77.6043, 13.2811, 77.8236, 2.75289, 0.0624044, 15, 0.00156694
9.4, 12.9277, 77.8533, 12.5707, 78.064, 2.77159, 0.06237, 15, -0.00068816
9.45, 12.2157, 78.0891, 11.8559, 78.2911, 2.79029, 0.0623652, 15, -9.77988e-05
9.5, 11.4994, 78.3114, 11.137, 78.5048, 2.80901, 0.062432, 15, 0.00133697
9.55, 10.7791, 78.5203, 10.4142, 78.705, 2.82769, 0.0623227, 15, -0.00218574
9.6, 10.055, 78.7156, 9.68782, 78.8917, 2.8464, 0.0623984, 15, 0.00151366
9.65, 9.32733, 78.8973, 8.95805, 79.0647, 2.8651, 0.0623676, 15, -0.000615056
9.7, 8.59641, 79.0653, 8.22518, 79.2241, 2.8838, 0.0623849, 15, 0.000344614
9.75, 7.86247, 79.2197, 7.48946, 79.3697, 2.90249, 0.0623511, 15, -0.000675442
9.8, 7.12575, 79.3601, 6.75114, 79.5016, 2.9212, 0.0623899, 15, 0.000775993
9.85, 6.38654, 79.4868, 6.01047, 79.6195, 2.93991, 0.0624308, 15, 0.000817639
9.9, 5.64508, 79.5997, 5.26774, 79.7237, 2.9586, 0.0623316, 15, -0.0019831
9.95, 4.90164, 79.6985, 4.53311, 79.8127, 2.97708, 0.0624642, 14.8, 0.00265107
10, 4.16641, 79.7824, 3.78702, 79.8891, 2.99579, 0.0624169, 15, -0.00094485
10.05, 3.4198, 79.8536, 3.0496, 79.9509, 3.01422, 0.0622882, 14.8, -0.00257383
10.1, 2.68196, 79.9099, 2.32114, 79.9982, 3.03243, 0.0624181, 14.6, 0.00259729
10.15, 1.9532, 79.9523, 1.60192, 80.0319, 3.05041, 0.0624599, 14.4, 0.000835329
10.2, 1.23378, 79.981, 0.892215, 80.0523, 3.06813, 0.0624295, 14.2, -0.000607771
10.25, 0.523953, 79.9966, 0.192258, 80.06, 3.08559, 0.0624074, 14, -0.000441926
10.3, -0.176034, 79.9996, -0.497727, 80.0556, 3.10282, 0.0624612, 13.8, 0.00107653
10.35, -0.86597, 79.9907, -1.17754, 80.0394, 3.1198, 0.0624575, 13.6, -7.43192e-05
10.4, -1.54566, 79.9702, -1.84698, 80.0122, 3.13651, 0.0624073, 13.4, -0.00100342
10.45, -2.21491, 79.9386, -2.5059, 79.9744, 3.15299, 0.0624509, 13.2, 0.000871987
10.5, -2.87357, 79.8967, -3.15413, 79.9264, 3.16922, 0.0624795, 13, 0.000570865
10.55, -3.52148, 79.8447, -3.79154, 79.8689, 3.18517, 0.0623452, 12.8, -0.00268549
10.6, -4.15853, 79.7833, -4.418, 79.8023, 3.20088, 0.0623861, 12.6, 0.000818534
10.65, -4.78457, 79.7128, -5.03342, 79.7271, 3.21634, 0.0623593, 12.4, -0.000536713
10.7, -5.39953, 79.6339, -5.6377, 79.6437, 3.23154, 0.0623489, 12.2, -0.00020817
10.75, -6.00329, 79.547, -6.23075, 79.5527, 3.24649, 0.0623506, 12, 3.36288e-05
10.8, -6.5958, 79.4524, -6.81252, 79.4544, 3.26121, 0.0623837, 11.8, 0.000662036
10.85, -7.17698, 79.3508, -7.38295, 79.3495, 3.27565, 0.0623041, 11.6, -0.00159102
10.9, -7.74681, 79.2427, -7.942, 79.2383, 3.28984, 0.0622566, 11.4, -0.000950632
10.95, -8.30522, 79.1283, -8.48963, 79.1213, 3.30378, 0.0622768, 11.2, 0.000403342
11, -8.85219, 79.0082, -9.02584, 78.9989, 3.31747, 0.0622684, 11, -0.000166204
11.05, -9.3877, 78.8828, -9.5506, 78.8715, 3.33091, 0.0622657, 10.8, -5.50318e-05
11.1, -9.91174, 78.7525, -10.0639, 78.7395, 3.34411, 0.0623259, 10.6, 0.00120387
11.15, -10.4243, 78.6177, -10.5658, 78.6034, 3.35706, 0.0622777, 10.4, -0.000963959
11.2, -10.9255, 78.479, -11.0562, 78.4636, 3.36975, 0.0622307, 10.2, -0.000939358
11.25, -11.4152, 78.3366, -11.5353, 78.3205, 3.38217, 0.0621778, 10, -0.00105874
11.3, -11.8935, 78.1909, -12.003, 78.1744, 3.39435, 0.0621661, 9.8, -0.000234283
11.35, -12.3604, 78.0423, -12.4594, 78.0257, 3.40627, 0.0621228, 9.6, -0.00086569
11.4, -12.816, 77.8913, -12.9046, 77.8748, 3.41795, 0.0621419, 9.4, 0.000381835
11.45, -13.2604, 77.7381, -13.3384, 77.7221, 3.42938, 0.0621734, 9.2, 0.000629601
11.5, -13.6935, 77.5831, -13.7612, 77.5678, 3.44055, 0.0620854, 9, -0.00175888
11.55, -14.1154, 77.4267, -14.1728, 77.4124, 3.45146, 0.0620504, 8.8, -0.000699815
11.6, -14.5262, 77.2692, -14.5734, 77.2561, 3.46213, 0.0620993, 8.6, 0.000977243
11.65, -14.926, 77.1108, -14.963, 77.0993, 3.47256, 0.06209, 8.4, -0.000185085
11.7, -15.3149, 76.9521, -15.3418, 76.9423, 3.48272, 0.0620164, 8.2, -0.00147186
11.75, -15.6928, 76.7932, -15.7097, 76.7854, 3.49264, 0.0620114, 8, -0.000101325
11.8, -16.06, 76.6344, -16.0669, 76.6288, 3.50231, 0.0620189, 7.8, 0.000150979
11.85, -16.4164, 76.476, -16.4135, 76.473, 3.51172, 0.06199, 7.6, -0.000579057
11.9, -16.7622, 76.3184, -16.7495, 76.318, 3.52088, 0.0619098, 7.4, -0.00160253
11.95, -17.0974, 76.1619, -17.075, 76.1643, 3.52978, 0.0618606, 7.2, -0.000984397
12, -17.4221, 76.0065, -17.3901, 76.012, 3.53845, 0.0619374, 7, 0.00153591
12.05, -17.7365, 75.8527, -17.695, 75.8615, 3.54686, 0.061876, 6.8, -0.00122803
12.1, -18.0406, 75.7006, -17.9897, 75.7129, 3.555, 0.0617373, 6.6, -0.00277481
12.15, -18.3346, 75.5506, -18.2742, 75.5665, 3.56289, 0.0616795, 6.4, -0.00115519
12.2, -18.6184, 75.4028, -18.5488, 75.4226, 3.57054, 0.061719, 6.2, 0.000789429
12.25, -18.8922, 75.2574, -18.8134, 75.2812, 3.57795, 0.0617632, 6, 0.000883914
12.3, -19.1561, 75.1147, -19.0681, 75.1426, 3.5851, 0.0617226, 5.8, -0.000810743
12.35, -19.4102, 74.9749, -19.3132, 75.0071, 3.592, 0.0616473, 5.6, -0.00150599
12.4, -19.6545, 74.8382, -19.5485, 74.8749, 3.59865, 0.0615724, 5.4, -0.00149884
12.45, -19.8892, 74.7047, -19.7743, 74.746, 3.60504, 0.0614987, 5.2, -0.00147316
12.5, -20.1144, 74.5747, -19.9907, 74.6207, 3.61118, 0.0614157, 5, -0.00166048
