t,x_ref,y_ref,x,y,psi,delta,v,delta_dot
42.4, 187.6, -2.98543, 184.896, -1.13816, -0.61662, 0.0249267, 5, 0.0575947
42.45, 187.812, -3.11691, 185.1, -1.28273, -0.613836, 0.0278334, 5, 0.0581346
42.5, 188.025, -3.24689, 185.305, -1.42673, -0.610757, 0.030772, 5, 0.0587724
42.55, 188.238, -3.37526, 185.509, -1.5701, -0.607381, 0.0337471, 5, 0.0595012
42.6, 188.453, -3.50196, 185.715, -1.71278, -0.603704, 0.0367633, 5, 0.060325
42.65, 188.669, -3.62686, 185.921, -1.85471, -0.599719, 0.0398252, 5, 0.0612363
42.7, 188.885, -3.74989, 186.127, -1.99581, -0.595423, 0.0429372, 5, 0.0622412
42.75, 189.103, -3.87093, 186.334, -2.13602, -0.590809, 0.0461041, 5, 0.0633365
42.8, 189.322, -3.98988, 186.542, -2.27528, -0.585872, 0.0493298, 5, 0.0645147
42.85, 189.542, -4.10663, 186.75, -2.41351, -0.580605, 0.0526182, 5, 0.0657685
42.9, 189.762, -4.22108, 186.959, -2.55065, -0.575002, 0.0559727, 5, 0.0670895
42.95, 189.984, -4.3331, 187.169, -2.68661, -0.569055, 0.0593967, 5, 0.0684808
43, 190.207, -4.44259, 187.379, -2.82132, -0.562758, 0.0628934, 5, 0.0699334
43.05, 190.431, -4.54942, 187.591, -2.9547, -0.556101, 0.0664658, 5, 0.0714473
43.1, 190.656, -4.65347, 187.803, -3.08667, -0.549078, 0.0701165, 5, 0.0730139
43.15, 190.883, -4.75462, 188.016, -3.21714, -0.54168, 0.073848, 5, 0.0746302
43.2, 191.573, -5.04123, 188.23, -3.34603, -0.533471, 0.0819067, 5, 0.161176
43.25, 191.804, -5.12917, 188.446, -3.47317, -0.524795, 0.0865383, 5, 0.0926302
43.3, 192.035, -5.21357, 188.662, -3.59842, -0.515743, 0.0902807, 5, 0.0748497
43.35, 192.267, -5.29429, 188.88, -3.72172, -0.50633, 0.0938549, 5, 0.0714837
43.4, 192.5, -5.3712, 189.098, -3.84296, -0.496552, 0.0974632, 5, 0.0721651
43.45, 192.734, -5.4442, 189.318, -3.96206, -0.486402, 0.10116, 5, 0.0739422
43.5, 192.969, -5.51314, 189.539, -4.07892, -0.475867, 0.104959, 5, 0.0759765
43.55, 193.205, -5.57792, 189.761, -4.19345, -0.464938, 0.10886, 5, 0.0780249
43.6, 193.442, -5.63842, 189.985, -4.30554, -0.453604, 0.11286, 5, 0.0799879
43.65, 193.679, -5.69453, 190.209, -4.41509, -0.441855, 0.116951, 5, 0.0818267
43.7, 193.917, -5.74615, 190.435, -4.522, -0.429683, 0.121126, 5, 0.0834883
43.75, 194.155, -5.79319, 190.663, -4.62614, -0.417079, 0.125373, 5, 0.0849454
43.8, 194.394, -5.83557, 190.891, -4.72742, -0.404038, 0.129682, 5, 0.0861762
43.85, 194.633, -5.87321, 191.121, -4.8257, -0.390553, 0.13404, 5, 0.0871711
43.9, 194.873, -5.90604, 191.352, -4.92088, -0.376621, 0.138434, 5, 0.0878809
43.95, 195.113, -5.93401, 191.585, -5.01282, -0.362238, 0.142847, 5, 0.0882626
44, 195.352, -5.95709, 191.819, -5.10141, -0.347404, 0.147263, 5, 0.0883099
44.05, 195.592, -5.97524, 192.054, -5.18653, -0.33212, 0.151664, 5, 0.0880265
44.1, 195.832, -5.98843, 192.29, -5.26804, -0.316389, 0.156033, 5, 0.0873831
44.15, 196.072, -5.99666, 192.518, -5.34271, -0.300862, 0.160349, 4.8, 0.0863237
44.2, 196.301, -5.9999, 192.757, -5.4168, -0.284269, 0.16444, 5, 0.0818139
44.25, 196.54, -5.99842, 192.987, -5.48411, -0.267933, 0.16855, 4.8, 0.0822022
44.3, 196.77, -5.99238, 193.228, -5.55029, -0.250517, 0.172432, 5, 0.0776347
44.35, 197.008, -5.98129, 193.461, -5.60979, -0.233415, 0.176296, 4.8, 0.0772847
44.4, 197.236, -5.96607, 193.685, -5.66299, -0.216683, 0.179899, 4.6, 0.0720588
44.45, 197.454, -5.94734, 193.899, -5.71029, -0.200381, 0.183177, 4.4, 0.065563
44.5, 197.663, -5.92566, 194.105, -5.75209, -0.184563, 0.186122, 4.2, 0.0588991
44.55, 197.861, -5.90157, 194.302, -5.78879, -0.169282, 0.188742, 4, 0.0523865
44.6, 198.05, -5.87559, 194.509, -5.82417, -0.153036, 0.191049, 4.2, 0.0461548
44.65, 198.247, -5.84516, 194.706, -5.85466, -0.13738, 0.193259, 4, 0.0442002
44.7, 198.434, -5.8132, 194.895, -5.88068, -0.122351, 0.195224, 3.8, 0.0393019
44.75, 198.612, -5.78017, 195.073, -5.90265, -0.107986, 0.196924, 3.6, 0.0339895
44.8, 198.78, -5.74654, 195.242, -5.92097, -0.0943183, 0.198359, 3.4, 0.0287076
44.85, 198.938, -5.71277, 195.402, -5.93604, -0.0813759, 0.199534, 3.2, 0.0235013
44.9, 199.087, -5.67927, 195.551, -5.94823, -0.0691845, 0.200462, 3, 0.0185429
44.95, 199.226, -5.64631, 195.691, -5.95791, -0.0577636, 0.201184, 2.8, 0.0144569
45, 199.355, -5.61411, 195.821, -5.96541, -0.0471272, 0.201764, 2.6, 0.0116002
45.05, 199.475, -5.58289, 195.94, -5.97107, -0.0372844, 0.202253, 2.4, 0.00977582
45.1, 199.586, -5.55291, 196.05, -5.97517, -0.0282423, 0.202681, 2.2, 0.00855168
45.15, 199.687, -5.52459, 196.15, -5.97799, -0.0200081, 0.20302, 2, 0.00677721
45.2, 199.778, -5.49829, 196.24, -5.97979, -0.0125894, 0.203229, 1.8, 0.00418479
45.25, 199.861, -5.47429, 196.32, -5.9808, -0.00599306, 0.20329, 1.6, 0.00121487
45.3, 199.934, -5.45277, 196.39, -5.98122, -0.000223637, 0.203207, 1.4, -0.00165394
45.35, 199.999, -5.43386, 196.45, -5.98123, 0.00471651, 0.203004, 1.2, -0.00405829
45.4, 200, -5.43347, 196.5, -5.98099, 0.0088329, 0.202985, 1, -0.000374427
45.45, 200, -5.43347, 196.54, -5.98064, 0.0121264, 0.203009, 0.8, 0.000468313
45.5, 200, -5.43347, 196.57, -5.98028, 0.0145969, 0.203033, 0.6, 0.000489724
45.55, 200, -5.43347, 196.59, -5.97999, 0.0162439, 0.20305, 0.4, 0.000336436
45.6, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203059, 0.2, 0.000180407
45.65, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203062, 0, 6.93419e-05
45.7, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203063, 0, 1.73355e-05
45.75, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 4.33387e-06
45.8, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 1.08347e-06
45.85, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 2.70867e-07
45.9, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 6.77167e-08
45.95, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 1.69292e-08
46, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 4.2323e-09
46.05, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 1.05807e-09
46.1, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 2.64518e-10
46.15, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 6.61296e-11
46.2, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 1.65326e-11
46.25, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 4.13336e-12
46.3, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 1.03334e-12
46.35, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 2.58127e-13
46.4, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 6.45317e-14
46.45, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 1.6237e-14
46.5, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 4.16334e-15
46.55, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 8.32667e-16
46.6, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
46.65, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
46.7, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
46.75, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
46.8, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
46.85, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
46.9, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
46.95, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.05, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.1, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.15, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.2, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.25, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.3, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.35, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.4, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.45, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.5, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.55, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.6, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.65, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.7, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.75, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.8, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.85, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.9, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
47.95, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.05, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.1, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.15, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.2, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.25, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.3, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.35, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.4, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.45, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.5, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.55, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.6, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.65, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.7, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.75, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.8, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.85, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.9, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
48.95, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
49, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
49.05, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
49.1, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
49.15, 200, -5.43347, 196.6, -5.97982, 0.0170675, 0.203064, 0, 0
