t,x_ref,y_ref,x,y,psi,delta,v,delta_dot
1.1, 6.27217, 0.494813, 2.52858, 0.0714904, 0.0629923, 0.065513, 4.4, -0.00010622
1.15, 6.48827, 0.529728, 2.75813, 0.085969, 0.0690251, 0.0654799, 4.6, -0.000661572
1.2, 6.71399, 0.567495, 2.99756, 0.102522, 0.0753147, 0.0654228, 4.8, -0.00114091
1.25, 6.94929, 0.608281, 3.24685, 0.121333, 0.0818585, 0.0653451, 5, -0.00155427
1.3, 7.19414, 0.652262, 3.49601, 0.141775, 0.0883927, 0.0652497, 5, -0.00190847
1.35, 7.43872, 0.697768, 3.74503, 0.163844, 0.0949158, 0.0651382, 5, -0.00222918
1.4, 7.68302, 0.744794, 3.99391, 0.187537, 0.101426, 0.0650126, 5, -0.00251222
1.45, 7.92703, 0.793341, 4.24262, 0.21285, 0.107923, 0.0648749, 5, -0.00275456
1.5, 8.17074, 0.843405, 4.49117, 0.239779, 0.114405, 0.0647272, 5, -0.00295403
1.55, 8.41414, 0.894986, 4.73954, 0.268318, 0.120871, 0.0645718, 5, -0.00310742
1.6, 8.65722, 0.948083, 4.98771, 0.298462, 0.127321, 0.0644111, 5, -0.00321377
1.65, 8.89998, 1.00269, 5.23569, 0.330206, 0.133754, 0.0642472, 5, -0.00327974
1.7, 9.14239, 1.05881, 5.48346, 0.363545, 0.140171, 0.0640816, 5, -0.00331205
1.75, 9.38446, 1.11643, 5.731, 0.398473, 0.146572, 0.0639161, 5, -0.00330934
1.8, 9.62616, 1.17556, 5.97832, 0.434985, 0.152956, 0.0637526, 5, -0.00326896
1.85, 9.8675, 1.23619, 6.2254, 0.473075, 0.159323, 0.0635932, 5, -0.00318914
1.9, 10.1085, 1.29834, 6.47224, 0.512738, 0.165676, 0.0634396, 5, -0.00307258
1.95, 10.349, 1.36198, 6.71881, 0.553967, 0.172014, 0.0632925, 5, -0.00294034
2, 10.5892, 1.4271, 6.96512, 0.596759, 0.178337, 0.0631521, 5, -0.0028096
2.05, 10.829, 1.49372, 7.21116, 0.641107, 0.184648, 0.063019, 5, -0.00266016
2.1, 11.0683, 1.56184, 7.45691, 0.687007, 0.190945, 0.0628955, 5, -0.00247197
2.15, 11.3072, 1.63145, 7.70237, 0.734454, 0.197232, 0.0627819, 5, -0.00227097
2.2, 11.5457, 1.70254, 7.94752, 0.783443, 0.203508, 0.0626776, 5, -0.00208638
2.25, 11.7838, 1.77511, 8.19236, 0.83397, 0.209774, 0.0625824, 5, -0.00190352
2.3, 12.0214, 1.84917, 8.43688, 0.886029, 0.216032, 0.0624973, 5, -0.00170297
2.35, 12.2585, 1.9247, 8.68107, 0.939618, 0.222282, 0.0624219, 5, -0.00150623
2.4, 12.4951, 2.00169, 8.92492, 0.994732, 0.228526, 0.062355, 5, -0.00133808
2.45, 12.7313, 2.08015, 9.16842, 1.05137, 0.234764, 0.0622961, 5, -0.00117985
2.5, 12.967, 2.16009, 9.41156, 1.10952, 0.240996, 0.0622457, 5, -0.00100621
2.55, 13.2022, 2.24151, 9.65434, 1.16919, 0.247225, 0.0622046, 5, -0.000823756
2.6, 13.4368, 2.32438, 9.89673, 1.23037, 0.25345, 0.0621721, 5, -0.000648209
2.65, 13.671, 2.40872, 10.1387, 1.29305, 0.259673, 0.0621476, 5, -0.000490382
2.7, 13.9046, 2.4945, 10.3804, 1.35724, 0.265894, 0.0621298, 5, -0.000356141
2.75, 14.1377, 2.58174, 10.6216, 1.42294, 0.272114, 0.0621179, 5, -0.000238598
2.8, 14.3702, 2.67042, 10.8624, 1.49013, 0.278333, 0.0621114, 5, -0.000129155
2.85, 14.6022, 2.76055, 11.1028, 1.55882, 0.284552, 0.0621097, 5, -3.35568e-05
2.9, 14.8336, 2.85211, 11.3427, 1.629, 0.290771, 0.0621118, 5, 4.10799e-05
2.95, 15.0644, 2.94512, 11.5822, 1.70067, 0.296991, 0.0621172, 5, 0.000108649
3, 15.2946, 3.03957, 11.8213, 1.77383, 0.303211, 0.0621265, 5, 0.000184974
3.05, 15.5243, 3.13545, 12.0599, 1.84848, 0.309433, 0.0621392, 5, 0.000254629
3.1, 15.7534, 3.23275, 12.298, 1.92461, 0.315657, 0.062154, 5, 0.000296631
3.15, 15.9818, 3.33147, 12.5356, 2.00222, 0.321882, 0.0621702, 5, 0.000322495
3.2, 16.2096, 3.43161, 12.7728, 2.08131, 0.328108, 0.0621877, 5, 0.0003506
3.25, 16.4368, 3.53317, 13.0095, 2.16187, 0.334337, 0.0622059, 5, 0.000363986
3.3, 16.6634, 3.63612, 13.2456, 2.24391, 0.340567, 0.062223, 5, 0.000341211
3.35, 16.8893, 3.74049, 13.4813, 2.32741, 0.346799, 0.062239, 5, 0.000320436
3.4, 17.1146, 3.84628, 13.7164, 2.41238, 0.353033, 0.0622564, 5, 0.000349078
3.45, 17.3392, 3.95348, 13.951, 2.49882, 0.359269, 0.0622757, 5, 0.000385802
3.5, 17.5631, 4.06205, 14.185, 2.58672, 0.365506, 0.0622941, 5, 0.000367901
3.55, 17.7864, 4.172, 14.4185, 2.67607, 0.371745, 0.0623104, 5, 0.000325641
3.6, 18.0089, 4.28336, 14.6514, 2.76688, 0.377986, 0.0623263, 5, 0.000317232
3.65, 18.2308, 4.39611, 14.8838, 2.85915, 0.384228, 0.0623426, 5, 0.000326798
3.7, 18.452, 4.51023, 15.1155, 2.95286, 0.390472, 0.0623582, 5, 0.000312845
3.75, 18.6724, 4.62572, 15.3467, 3.04801, 0.396718, 0.0623722, 5, 0.000278382
3.8, 18.8921, 4.74258, 15.5773, 3.14461, 0.402964, 0.0623844, 5, 0.000244157
3.85, 19.1111, 4.8608, 15.8073, 3.24265, 0.409212, 0.062395, 5, 0.000213097
3.9, 19.3294, 4.98038, 16.0366, 3.34212, 0.41546, 0.0624041, 5, 0.000180614
3.95, 19.5469, 5.10132, 16.2654, 3.44302, 0.42171, 0.0624116, 5, 0.000150477
4, 19.7637, 5.22361, 16.4935, 3.54535, 0.42796, 0.062418, 5, 0.000129058
4.05, 19.9796, 5.34725, 16.7209, 3.64911, 0.43421, 0.0624237, 5, 0.000112957
4.1, 20.1949, 5.47223, 16.9477, 3.75428, 0.440461, 0.0624284, 5, 9.48915e-05
4.15, 20.4093, 5.59854, 17.1739, 3.86087, 0.446712, 0.062432, 5, 7.21209e-05
4.2, 20.6229, 5.72619, 17.3993, 3.96887, 0.452964, 0.0624343, 5, 4.5178e-05
4.25, 20.8358, 5.85516, 17.6241, 4.07828, 0.459216, 0.0624354, 5, 2.261e-05
4.3, 21.0478, 5.98546, 17.8482, 4.18909, 0.465467, 0.0624362, 5, 1.45927e-05
4.35, 21.2591, 6.11708, 18.0716, 4.3013, 0.471719, 0.0624368, 5, 1.3525e-05
4.4, 21.4695, 6.25001, 18.2943, 4.41491, 0.477971, 0.0624371, 5, 4.58591e-06
4.45, 21.679, 6.38424, 18.5163, 4.5299, 0.484223, 0.0624364, 5, -1.33136e-05
4.5, 21.8878, 6.51977, 18.7376, 4.64628, 0.490474, 0.0624347, 5, -3.35499e-05
4.55, 22.0957, 6.6566, 18.9581, 4.76404, 0.496726, 0.0624325, 5, -4.52449e-05
4.6, 22.3027, 6.79472, 19.1779, 4.88318, 0.502977, 0.0624306, 5, -3.80325e-05
4.65, 22.5089, 6.93414, 19.3969, 5.00369, 0.509228, 0.0624293, 5, -2.4177e-05
4.7, 22.7142, 7.07483, 19.6152, 5.12556, 0.515479, 0.0624281, 5, -2.54534e-05
4.75, 22.9186, 7.21679, 19.8327, 5.2488, 0.52173, 0.0624261, 5, -3.94197e-05
4.8, 23.1221, 7.36002, 20.0494, 5.3734, 0.52798, 0.0624236, 5, -5.04711e-05
4.85, 23.3248, 7.50452, 20.2654, 5.49934, 0.53423, 0.0624212, 5, -4.74462e-05
4.9, 23.5265, 7.65029, 20.4806, 5.62664, 0.54048, 0.06242, 5, -2.49897e-05
4.95, 23.7273, 7.79731, 20.6949, 5.75528, 0.54673, 0.0624195, 5, -9.47653e-06
5, 23.9272, 7.94556, 20.9085, 5.88525, 0.55298, 0.0624175, 5, -3.91631e-05
5.05, 24.1262, 8.09504, 21.1212, 6.01656, 0.55923, 0.0624133, 5, -8.45139e-05
5.1, 24.3243, 8.24577, 21.3331, 6.14919, 0.565479, 0.0624092, 5, -8.22069e-05
5.15, 24.5214, 8.39774, 21.5442, 6.28314, 0.571728, 0.062407, 5, -4.38383e-05
5.2, 24.7175, 8.55094, 21.7545, 6.41842, 0.577976, 0.0624058, 5, -2.3714e-05
5.25, 24.9127, 8.70534, 21.9639, 6.555, 0.584225, 0.0624043, 5, -2.93611e-05
5.3, 25.107, 8.86095, 22.1724, 6.69289, 0.590473, 0.0624024, 5, -3.84065e-05
5.35, 25.3003, 9.01777, 22.3801, 6.83207, 0.596721, 0.0624005, 5, -3.82181e-05
5.4, 25.4925, 9.1758, 22.5869, 6.97256, 0.602969, 0.0623993, 5, -2.44469e-05
5.45, 25.6838, 9.33502, 22.7928, 7.11433, 0.609217, 0.062399, 5, -6.10573e-06
5.5, 25.8741, 9.49543, 22.9978, 7.25739, 0.615465, 0.062399, 5, 6.06025e-07
5.55, 26.0634, 9.65702, 23.2019, 7.40172, 0.621713, 0.0623988, 5, -4.21746e-06
5.6, 26.2517, 9.81978, 23.4051, 7.54733, 0.627961, 0.0623983, 5, -9.84212e-06
5.65, 26.439, 9.98371, 23.6075, 7.6942, 0.634209, 0.0623976, 5, -1.39902e-05
5.7, 26.6253, 10.1488, 23.8088, 7.84234, 0.640457, 0.0623966, 5, -2.04422e-05
5.75, 26.8105, 10.315, 24.0093, 7.99173, 0.646705, 0.062395, 5, -3.17676e-05
5.8, 26.9947, 10.4824, 24.2088, 8.14237, 0.652952, 0.0623925, 5, -4.9161e-05
5.85, 27.1779, 10.651, 24.4074, 8.29425, 0.659199, 0.0623891, 5, -6.89361e-05
5.9, 27.36, 10.8206, 24.605, 8.44737, 0.665446, 0.062385, 5, -8.2821e-05
5.95, 27.541, 10.9914, 24.8017, 8.60173, 0.671692, 0.0623821, 5, -5.6371e-05
6, 27.721, 11.1634, 24.9974, 8.7573, 0.677939, 0.062385, 5, 5.66781e-05
6.05, 27.8998, 11.3365, 25.1921, 8.9141, 0.684186, 0.0623937, 5, 0.000173726
6.1, 28.0776, 11.5106, 25.3858, 9.07211, 0.690434, 0.0624, 5, 0.000127564
6.15, 28.2544, 11.6859, 25.5785, 9.23133, 0.696682, 0.0623987, 5, -2.59898e-05
6.2, 28.4301, 11.8622, 25.7703, 9.39175, 0.70293, 0.0623954, 5, -6.70436e-05
6.25, 28.6046, 12.0397, 25.961, 9.55336, 0.709178, 0.0623965, 5, 2.31931e-05
6.3, 28.778, 12.2182, 26.1508, 9.71616, 0.715426, 0.0624017, 5, 0.000102803
6.35, 28.9503, 12.3979, 26.3395, 9.88015, 0.721675, 0.0624073, 5, 0.000111564
6.4, 29.1215, 12.5785, 26.5271, 10.0453, 0.727924, 0.0624104, 5, 6.25969e-05
6.45, 29.2916, 12.7603, 26.7138, 10.2116, 0.734173, 0.0624099, 5, -9.28596e-06
6.5, 29.4605, 12.943, 26.8994, 10.3791, 0.740422, 0.0624071, 5, -5.57238e-05
6.55, 29.6283, 13.1269, 27.0839, 10.5478, 0.74667, 0.0624043, 5, -5.58361e-05
6.6, 29.795, 13.3118, 27.2674, 10.7176, 0.752919, 0.0624037, 5, -1.3808e-05
6.65, 29.9604, 13.4977, 27.4498, 10.8885, 0.759167, 0.0624053, 5, 3.2469e-05
6.7, 30.1248, 13.6847, 27.6312, 11.0606, 0.765416, 0.0624063, 5, 1.99937e-05
6.75, 30.2879, 13.8726, 27.8115, 11.2338, 0.771665, 0.0624045, 5, -3.58335e-05
6.8, 30.45, 14.0616, 27.9906, 11.4081, 0.777913, 0.0624019, 5, -5.16608e-05
6.85, 30.6108, 14.2516, 28.1687, 11.5836, 0.784161, 0.0624012, 5, -1.33946e-05
6.9, 30.7704, 14.4426, 28.3457, 11.7602, 0.79041, 0.0624026, 5, 2.7894e-05
6.95, 30.9288, 14.6345, 28.5216, 11.9378, 0.796658, 0.0624045, 5, 3.70639e-05
7, 31.0861, 14.8275, 28.6964, 12.1166, 0.802907, 0.0624044, 5, -1.9717e-06
7.05, 31.2421, 15.0214, 28.8701, 12.2964, 0.809155, 0.0624015, 5, -5.73683e-05
7.1, 31.397, 15.2163, 29.0426, 12.4773, 0.815403, 0.0623988, 5, -5.48903e-05
7.15, 31.5505, 15.4122, 29.214, 12.6593, 0.821651, 0.0623988, 5, 9.44371e-08
7.2, 31.7029, 15.609, 29.3842, 12.8424, 0.827899, 0.0624, 5, 2.46998e-05
7.25, 31.8541, 15.8067, 29.5533, 13.0265, 0.834147, 0.0624003, 5, 5.42708e-06
7.3, 32.004, 16.0054, 29.7213, 13.2117, 0.840395, 0.0624003, 5, 4.97327e-07
7.35, 32.1527, 16.205, 29.8881, 13.3979, 0.846644, 0.0624014, 5, 2.13537e-05
7.4, 32.3002, 16.4056, 30.0537, 13.5852, 0.852892, 0.0624028, 5, 2.8521e-05
7.45, 32.4464, 16.607, 30.2182, 13.7735, 0.85914, 0.0624034, 5, 1.11864e-05
7.5, 32.5913, 16.8094, 30.3814, 13.9628, 0.865389, 0.0624029, 5, -9.05922e-06
7.55, 32.735, 17.0126, 30.5435, 14.1532, 0.871637, 0.0624018, 5, -2.263e-05
7.6, 32.8774, 17.2168, 30.7044, 14.3445, 0.877885, 0.0624, 5, -3.45966e-05
7.65, 33.0186, 17.4218, 30.8641, 14.5369, 0.884133, 0.0623977, 5, -4.702e-05
7.7, 33.1584, 17.6277, 31.0226, 14.7302, 0.890381, 0.0623948, 5, -5.7494e-05
7.75, 33.297, 17.8345, 31.1799, 14.9245, 0.896628, 0.0623921, 5, -5.34651e-05
7.8, 33.4343, 18.0421, 31.3359, 15.1198, 0.902875, 0.0623916, 5, -1.16238e-05
7.85, 33.5703, 18.2506, 31.4908, 15.3161, 0.909123, 0.0623937, 5, 4.34744e-05
7.9, 33.705, 18.46, 31.6444, 15.5134, 0.91537, 0.0623953, 5, 3.1937e-05
7.95, 33.8384, 18.6701, 31.7968, 15.7115, 0.921618, 0.062393, 5, -4.65281e-05
8, 33.9705, 18.8811, 31.9479, 15.9107, 0.927865, 0.0623882, 5, -9.59993e-05
8.05, 34.1013, 19.0929, 32.0978, 16.1108, 0.934111, 0.0623846, 5, -7.32249e-05
8.1, 34.2307, 19.3055, 32.2464, 16.3118, 0.940358, 0.0623844, 5, -3.5532e-06
8.15, 34.3588, 19.519, 32.3938, 16.5137, 0.946605, 0.0623883, 5, 7.77312e-05
8.2, 34.4855, 19.7332, 32.5399, 16.7166, 0.952852, 0.0623947, 5, 0.000127998
8.25, 34.611, 19.9482, 32.6847, 16.9204, 0.959101, 0.062401, 5, 0.000125949
8.3, 34.7351, 20.164, 32.8283, 17.125, 0.965349, 0.0624047, 5, 7.56652e-05
8.35, 34.8579, 20.3805, 32.9706, 17.3306, 0.971598, 0.0624049, 5, 4.08794e-06
8.4, 34.9793, 20.5978, 33.1116, 17.537, 0.977846, 0.0624033, 5, -3.39069e-05
8.45, 35.0994, 20.8158, 33.2513, 17.7444, 0.984095, 0.0624022, 5, -2.10806e-05
8.5, 35.2181, 21.0346, 33.3897, 17.9526, 0.990343, 0.0624027, 5, 9.42734e-06
8.55, 35.3354, 21.2542, 33.5268, 18.1616, 0.996591, 0.0624042, 5, 3.11731e-05
8.6, 35.4514, 21.4744, 33.6626, 18.3715, 1.00284, 0.0624057, 5, 3.04188e-05
8.65, 35.566, 21.6954, 33.7971, 18.5823, 1.00909, 0.0624063, 5, 1.10576e-05
8.7, 35.6792, 21.9171, 33.9302, 18.7939, 1.01534, 0.0624063, 5, -5.86794e-07
8.75, 35.7911, 22.1395, 34.062, 19.0063, 1.02159, 0.0624063, 5, 1.26248e-06
8.8, 35.9015, 22.3626, 34.1925, 19.2195, 1.02784, 0.0624059, 5, -8.75916e-06
8.85, 36.0106, 22.5863, 34.3217, 19.4336, 1.03408, 0.0624041, 5, -3.67055e-05
8.9, 36.1183, 22.8108, 34.4495, 19.6484, 1.04033, 0.0624012, 5, -5.73907e-05
8.95, 36.2246, 23.0359, 34.576, 19.864, 1.04658, 0.0623982, 5, -6.05456e-05
9, 36.3295, 23.2616, 34.7012, 20.0805, 1.05283, 0.0623951, 5, -6.11398e-05
9.05, 36.4329, 23.4881, 34.8249, 20.2977, 1.05907, 0.0623922, 5, -5.75584e-05
9.1, 36.535, 23.7151, 34.9474, 20.5157, 1.06532, 0.0623913, 5, -1.89123e-05
9.15, 36.6356, 23.9428, 35.0684, 20.7344, 1.07157, 0.0623938, 5, 4.97533e-05
9.2, 36.7348, 24.1711, 35.1881, 20.9539, 1.07782, 0.0623979, 5, 8.2647e-05
9.25, 36.8326, 24.4, 35.3064, 21.1741, 1.08407, 0.0624006, 5, 5.44116e-05
9.3, 36.929, 24.6296, 35.4233, 21.3951, 1.09031, 0.0624011, 5, 9.72328e-06
9.35, 37.0239, 24.8597, 35.5389, 21.6168, 1.09656, 0.0624001, 5, -2.00723e-05
9.4, 37.1175, 25.0904, 35.6531, 21.8392, 1.10281, 0.0623984, 5, -3.35949e-05
9.45, 37.2095, 25.3217, 35.7658, 22.0623, 1.10906, 0.0623969, 5, -3.12124e-05
9.5, 37.3002, 25.5535, 35.8772, 22.2861, 1.11531, 0.0623964, 5, -9.95229e-06
9.55, 37.3893, 25.7859, 35.9872, 22.5106, 1.12155, 0.0623978, 5, 2.84683e-05
9.6, 37.477, 26.0189, 36.0958, 22.7358, 1.1278, 0.0624015, 5, 7.36151e-05
9.65, 37.5633, 26.2524, 36.2029, 22.9617, 1.13405, 0.0624066, 5, 0.000101712
9.7, 37.6481, 26.4865, 36.3087, 23.1882, 1.1403, 0.0624097, 5, 6.27982e-05
9.75, 37.7315, 26.721, 36.413, 23.4154, 1.14655, 0.0624078, 5, -3.82031e-05
9.8, 37.8135, 26.9561, 36.5159, 23.6433, 1.1528, 0.0624032, 5, -9.24989e-05
9.85, 37.8939, 27.1917, 36.6174, 23.8717, 1.15904, 0.0624004, 5, -5.4494e-05
9.9, 37.9729, 27.4278, 36.7174, 24.1008, 1.16529, 0.0624, 5, -9.17925e-06
9.95, 38.0504, 27.6643, 36.8161, 24.3306, 1.17154, 0.0623997, 5, -5.3404e-06
10, 38.1264, 27.9014, 36.9132, 24.5609, 1.17779, 0.0623997, 5, -8.35083e-07
10.05, 38.201, 28.1389, 37.009, 24.7918, 1.18404, 0.0624008, 5, 2.2673e-05
10.1, 38.2741, 28.3769, 37.1033, 25.0234, 1.19029, 0.0624017, 5, 1.69214e-05
10.15, 38.3457, 28.6153, 37.1961, 25.2555, 1.19653, 0.0624002, 5, -2.87685e-05
10.2, 38.4158, 28.8542, 37.2875, 25.4882, 1.20278, 0.0623985, 5, -3.50263e-05
10.25, 38.4844, 29.0935, 37.3775, 25.7214, 1.20903, 0.0623997, 5, 2.42041e-05
10.3, 38.5515, 29.3332, 37.466, 25.9553, 1.21528, 0.062402, 5, 4.72318e-05
10.35, 38.6172, 29.5733, 37.553, 26.1896, 1.22153, 0.0624013, 5, -1.49468e-05
10.4, 38.6814, 29.8139, 37.6385, 26.4245, 1.22777, 0.0623975, 5, -7.56338e-05
10.45, 38.744, 30.0548, 37.7226, 26.66, 1.23402, 0.0623938, 5, -7.40951e-05
10.5, 38.8051, 30.2961, 37.8052, 26.8959, 1.24027, 0.0623921, 5, -3.3152e-05
10.55, 38.8648, 30.5378, 37.8864, 27.1324, 1.24652, 0.0623931, 5, 1.95263e-05
10.6, 38.9229, 30.7799, 37.966, 27.3694, 1.25276, 0.0623965, 5, 6.81051e-05
10.65, 38.9795, 31.0223, 38.0442, 27.6068, 1.25901, 0.0624014, 5, 9.72801e-05
10.7, 39.0346, 31.2651, 38.1209, 27.8448, 1.26526, 0.0624056, 5, 8.34363e-05
10.75, 39.0882, 31.5082, 38.1961, 28.0832, 1.27151, 0.062407, 5, 2.82789e-05
10.8, 39.1403, 31.7517, 38.2698, 28.3221, 1.27776, 0.0624067, 5, -5.91453e-06
10.85, 39.1909, 31.9954, 38.342, 28.5614, 1.28401, 0.0624074, 5, 1.42207e-05
10.9, 39.2399, 32.2395, 38.4127, 28.8012, 1.29026, 0.0624094, 5, 4.04151e-05
10.95, 39.2875, 32.4839, 38.4819, 29.0414, 1.29651, 0.0624111, 5, 3.40954e-05
11, 39.3335, 32.7285, 38.5497, 29.2821, 1.30276, 0.0624112, 5, 2.15806e-06
11.05, 39.378, 32.9735, 38.6159, 29.5232, 1.309, 0.0624093, 5, -3.86271e-05
11.1, 39.421, 33.2187, 38.6806, 29.7647, 1.31525, 0.0624062, 5, -6.26918e-05
11.15, 39.4624, 33.4642, 38.7438, 30.0065, 1.3215, 0.0624034, 5, -5.41274e-05
11.2, 39.5023, 33.7099, 38.8054, 30.2488, 1.32775, 0.0624025, 5, -1.94351e-05
11.25, 39.5407, 33.9559, 38.8656, 30.4915, 1.334, 0.0624035, 5, 2.08117e-05
11.3, 39.5776, 34.2021, 38.9243, 30.7345, 1.34025, 0.0624042, 5, 1.31733e-05
11.35, 39.6129, 34.4486, 38.9814, 30.9779, 1.34649, 0.0624014, 5, -5.58651e-05
11.4, 39.6467, 34.6952, 39.037, 31.2216, 1.35274, 0.0623973, 5, -8.21944e-05
11.45, 39.6789, 34.9421, 39.0911, 31.4657, 1.35899, 0.0623968, 5, -1.04473e-05
11.5, 39.7096, 35.1891, 39.1436, 31.7101, 1.36524, 0.0623987, 5, 3.88328e-05
11.55, 39.7388, 35.4364, 39.1947, 31.9548, 1.37149, 0.062398, 5, -1.39045e-05
11.6, 39.7665, 35.6838, 39.2442, 32.1999, 1.37773, 0.0623948, 5, -6.38917e-05
11.65, 39.7926, 35.9314, 39.2921, 32.4452, 1.38398, 0.0623933, 5, -2.93439e-05
11.7, 39.8171, 36.1792, 39.3386, 32.6909, 1.39023, 0.0623947, 5, 2.70778e-05
11.75, 39.8401, 36.427, 39.3835, 32.9368, 1.39648, 0.0623969, 5, 4.48494e-05
11.8, 39.8616, 36.6751, 39.4268, 33.183, 1.40272, 0.0623988, 5, 3.65754e-05
11.85, 39.8815, 36.9232, 39.4686, 33.4295, 1.40897, 0.0623998, 5, 2.11294e-05
11.9, 39.8999, 37.1715, 39.5089, 33.6763, 1.41522, 0.0623995, 5, -5.74558e-06
11.95, 39.9167, 37.4199, 39.5477, 33.9232, 1.42147, 0.0623973, 5, -4.51148e-05
12, 39.932, 37.6684, 39.5848, 34.1704, 1.42772, 0.0623936, 5, -7.28885e-05
12.05, 39.9458, 37.917, 39.6205, 34.4179, 1.43396, 0.0623903, 5, -6.59085e-05
12.1, 39.958, 38.1657, 39.6546, 34.6656, 1.44021, 0.0623898, 5, -1.08283e-05
12.15, 39.9686, 38.4144, 39.6871, 34.9134, 1.44646, 0.0623937, 5, 7.90519e-05
12.2, 39.9776, 38.6632, 39.7182, 35.1615, 1.45271, 0.062399, 5, 0.000104976
12.25, 39.9852, 38.9121, 39.7476, 35.4098, 1.45895, 0.0623996, 5, 1.2916e-05
12.3, 39.9912, 39.161, 39.7755, 35.6582, 1.4652, 0.0623967, 5, -5.92854e-05
12.35, 39.9957, 39.4099, 39.8019, 35.9068, 1.47145, 0.0623966, 5, -1.74717e-06
12.4, 39.9985, 39.6589, 39.8267, 36.1556, 1.4777, 0.0624011, 5, 9.00318e-05
12.45, 39.9998, 39.9078, 39.8499, 36.4045, 1.48395, 0.0624068, 5, 0.000114497
12.5, 39.9996, 40.1568, 39.8716, 36.6535, 1.4902, 0.0624109, 5, 8.19033e-05
12.55, 39.9979, 40.4058, 39.8917, 36.9027, 1.49645, 0.0624123, 5, 2.82629e-05
12.6, 39.9946, 40.6547, 39.9103, 37.152, 1.50269, 0.062412, 5, -5.87687e-06
12.65, 39.9898, 40.9036, 39.9273, 37.4015, 1.50894, 0.0624122, 5, 2.58175e-06
12.7, 39.9833, 41.1525, 39.9427, 37.651, 1.51519, 0.0624132, 5, 1.99996e-05
12.75, 39.9754, 41.4014, 39.9566, 37.9006, 1.52144, 0.0624136, 5, 9.19491e-06
12.8, 39.9659, 41.6502, 39.969, 38.1503, 1.52769, 0.0624115, 5, -4.26474e-05
12.85, 39.9549, 41.8989, 39.9797, 38.4001, 1.53394, 0.0624053, 5, -0.000123035
12.9, 39.9424, 42.1476, 39.989, 38.6499, 1.54019, 0.0623983, 5, -0.00014025
12.95, 39.9282, 42.3961, 39.9966, 38.8998, 1.54644, 0.0623965, 5, -3.55936e-05
13, 39.9124, 42.6446, 40.0027, 39.1497, 1.55268, 0.0623996, 5, 6.12544e-05
13.05, 39.8952, 42.893, 40.0072, 39.3997, 1.55893, 0.0624012, 5, 3.28969e-05
13.1, 39.8765, 43.1413, 40.0102, 39.6496, 1.56518, 0.0623998, 5, -2.97972e-05
13.15, 39.8561, 43.3894, 40.0116, 39.8996, 1.57143, 0.0623986, 5, -2.22296e-05
13.2, 39.8342, 43.6374, 40.0114, 40.1496, 1.57768, 0.0623995, 5, 1.62848e-05
13.25, 39.8108, 43.8853, 40.0097, 40.3996, 1.58393, 0.0624007, 5, 2.56838e-05
13.3, 39.7859, 44.133, 40.0064, 40.6496, 1.59017, 0.0624013, 5, 1.01199e-05
13.35, 39.7594, 44.3806, 40.0016, 40.8996, 1.59642, 0.0624007, 5, -1.10477e-05
