t,x_ref,y_ref,x,y,psi,delta,v,delta_dot
2.3, 11.8837, 2.79917, 8.24949, 1.90259, 0.270552, -0.0376334, 5, -0.0254637
2.35, 12.1279, 2.84955, 8.4904, 1.96941, 0.266692, -0.0385801, 5, -0.0189338
2.4, 12.3723, 2.89954, 8.73156, 2.03529, 0.262767, -0.0392344, 5, -0.0130856
2.45, 12.6168, 2.94912, 8.97298, 2.10023, 0.258802, -0.0396292, 5, -0.00789636
2.5, 12.8614, 2.99827, 9.21465, 2.16421, 0.25482, -0.0397947, 5, -0.00331045
2.55, 13.1061, 3.04701, 9.45658, 2.22723, 0.250843, -0.0397579, 5, 0.00073575
2.6, 13.351, 3.09531, 9.69876, 2.28928, 0.246886, -0.039545, 5, 0.00425746
2.65, 13.5959, 3.14318, 9.94117, 2.35038, 0.242966, -0.0391823, 5, 0.00725402
2.7, 13.841, 3.19059, 10.1838, 2.41053, 0.239094, -0.0386938, 5, 0.00977151
2.75, 14.0862, 3.23754, 10.4267, 2.46973, 0.235283, -0.0381, 5, 0.0118746
2.8, 14.3315, 3.28404, 10.6698, 2.52801, 0.231539, -0.0374206, 5, 0.0135895
2.85, 14.5769, 3.33005, 10.9132, 2.58538, 0.22787, -0.0366743, 5, 0.0149244
2.9, 14.8225, 3.37559, 11.1567, 2.64186, 0.22428, -0.0358783, 5, 0.0159208
2.95, 15.0681, 3.42063, 11.4004, 2.69746, 0.220774, -0.0350463, 5, 0.0166396
3, 15.3139, 3.46518, 11.6444, 2.7522, 0.217354, -0.0341911, 5, 0.0171035
3.05, 15.5597, 3.50923, 11.8885, 2.80612, 0.21402, -0.0333256, 5, 0.0173108
3.1, 15.8057, 3.55277, 12.1328, 2.85921, 0.210773, -0.0324611, 5, 0.0172901
3.15, 16.0518, 3.59579, 12.3773, 2.91152, 0.207611, -0.0316066, 5, 0.0170894
3.2, 16.2979, 3.63828, 12.6219, 2.96305, 0.204533, -0.03077, 5, 0.0167329
3.25, 16.5442, 3.68023, 12.8667, 3.01383, 0.201536, -0.0299587, 5, 0.0162261
3.3, 16.7906, 3.72164, 13.1116, 3.06387, 0.198618, -0.029179, 5, 0.0155938
3.35, 17.0371, 3.76251, 13.3567, 3.1132, 0.195773, -0.028435, 5, 0.0148792
3.4, 17.2836, 3.80282, 13.6019, 3.16183, 0.193, -0.0277302, 5, 0.0140957
3.45, 17.5303, 3.84257, 13.8473, 3.20978, 0.190292, -0.0270689, 5, 0.0132271
3.5, 17.7771, 3.88175, 14.0928, 3.25707, 0.187646, -0.0264544, 5, 0.0122893
3.55, 18.0239, 3.92034, 14.3384, 3.3037, 0.185057, -0.0258878, 5, 0.011332
3.6, 18.2709, 3.95836, 14.5841, 3.3497, 0.182519, -0.0253691, 5, 0.0103747
3.65, 18.5179, 3.99579, 14.83, 3.39508, 0.180029, -0.0248986, 5, 0.00940899
3.7, 18.765, 4.03263, 15.0759, 3.43984, 0.177581, -0.0244769, 5, 0.00843455
3.75, 19.0123, 4.06886, 15.322, 3.48401, 0.17517, -0.0241042, 5, 0.00745422
3.8, 19.2596, 4.10448, 15.5682, 3.52758, 0.172791, -0.0237803, 5, 0.00647736
3.85, 19.507, 4.13949, 15.8144, 3.57056, 0.17044, -0.0235042, 5, 0.00552231
3.9, 19.7544, 4.17387, 16.0608, 3.61296, 0.168113, -0.0232741, 5, 0.00460127
3.95, 20.002, 4.20762, 16.3073, 3.65479, 0.165803, -0.0230879, 5, 0.00372573
4, 20.2497, 4.24075, 16.5539, 3.69605, 0.163509, -0.022943, 5, 0.00289797
4.05, 20.4974, 4.27323, 16.8005, 3.73675, 0.161225, -0.0228376, 5, 0.00210718
4.1, 20.7452, 4.30507, 17.0473, 3.77688, 0.158947, -0.0227702, 5, 0.0013483
4.15, 20.9931, 4.33626, 17.2941, 3.81645, 0.156673, -0.0227393, 5, 0.000618414
4.2, 21.2411, 4.36679, 17.5411, 3.85546, 0.154398, -0.0227431, 5, -7.65497e-05
4.25, 21.4891, 4.39666, 17.7881, 3.89391, 0.15212, -0.0227785, 5, -0.000709049
4.3, 21.7373, 4.42586, 18.0352, 3.93179, 0.149835, -0.0228422, 5, -0.0012734
4.35, 21.9855, 4.45439, 18.2824, 3.96911, 0.147542, -0.0229322, 5, -0.00179923
4.4, 22.2337, 4.48224, 18.5297, 4.00586, 0.145237, -0.0230471, 5, -0.00229816
4.45, 22.4821, 4.50941, 18.7771, 4.04204, 0.142918, -0.0231847, 5, -0.0027525
4.5, 22.7305, 4.53589, 19.0245, 4.07765, 0.140583, -0.0233424, 5, -0.00315434
4.55, 22.979, 4.56167, 19.272, 4.11268, 0.138231, -0.0235179, 5, -0.00350992
4.6, 23.2275, 4.58676, 19.5197, 4.14713, 0.135859, -0.0237091, 5, -0.00382386
4.65, 23.4762, 4.61115, 19.7674, 4.18099, 0.133468, -0.0239139, 5, -0.00409499
4.7, 23.7248, 4.63483, 20.0151, 4.21426, 0.131054, -0.0241302, 5, -0.00432579
4.75, 23.9736, 4.6578, 20.263, 4.24693, 0.128618, -0.0243566, 5, -0.00452939
4.8, 24.2224, 4.68006, 20.5109, 4.27899, 0.126158, -0.0245922, 5, -0.00471109
4.85, 24.4712, 4.70159, 20.7589, 4.31045, 0.123674, -0.0248351, 5, -0.00485858
4.9, 24.7202, 4.7224, 21.007, 4.34129, 0.121165, -0.0250834, 5, -0.00496627
4.95, 24.9691, 4.74248, 21.2552, 4.3715, 0.118631, -0.0253353, 5, -0.00503731
5, 25.2182, 4.76184, 21.5034, 4.40109, 0.116072, -0.0255891, 5, -0.00507716
5.05, 25.4672, 4.78046, 21.7518, 4.43005, 0.113487, -0.025844, 5, -0.00509688
5.1, 25.7164, 4.79834, 22.0001, 4.45836, 0.110876, -0.0260991, 5, -0.00510214
5.15, 25.9655, 4.81548, 22.2486, 4.48602, 0.10824, -0.0263535, 5, -0.00508743
5.2, 26.2148, 4.83187, 22.4971, 4.51303, 0.105579, -0.026606, 5, -0.00505058
5.25, 26.464, 4.84752, 22.7458, 4.53937, 0.102893, -0.0268558, 5, -0.00499543
5.3, 26.7133, 4.86242, 22.9944, 4.56505, 0.100182, -0.027102, 5, -0.00492549
5.35, 26.9627, 4.87657, 23.2432, 4.59005, 0.0974469, -0.0273442, 5, -0.00484213
5.4, 27.2121, 4.88996, 23.492, 4.61438, 0.0946881, -0.0275815, 5, -0.00474722
5.45, 27.4615, 4.90259, 23.7409, 4.63801, 0.091906, -0.0278138, 5, -0.00464498
5.5, 27.711, 4.91446, 23.9898, 4.66096, 0.0891012, -0.0280406, 5, -0.00453728
5.55, 27.9605, 4.92556, 24.2388, 4.6832, 0.0862743, -0.0282615, 5, -0.00441774
5.6, 28.21, 4.9359, 24.4879, 4.70474, 0.0834259, -0.0284757, 5, -0.00428434
5.65, 28.4595, 4.94547, 24.737, 4.72558, 0.0805568, -0.028683, 5, -0.00414498
5.7, 28.7091, 4.95427, 24.9862, 4.74569, 0.0776677, -0.0288831, 5, -0.00400276
5.75, 28.9587, 4.9623, 25.2355, 4.76509, 0.0747594, -0.0290752, 5, -0.00384114
5.8, 29.2083, 4.96957, 25.4848, 4.78376, 0.0718327, -0.0292581, 5, -0.00365786
5.85, 29.4579, 4.97606, 25.7341, 4.80171, 0.0688886, -0.029433, 5, -0.00349892
5.9, 29.7076, 4.98177, 25.9835, 4.81892, 0.0659275, -0.0296021, 5, -0.00338249
5.95, 29.9573, 4.9867, 26.233, 4.83539, 0.0629502, -0.0297643, 5, -0.00324395
6, 30.2069, 4.99086, 26.4825, 4.85111, 0.0599576, -0.0299169, 5, -0.0030519
6.05, 30.4566, 4.99425, 26.732, 4.86609, 0.0569507, -0.0300602, 5, -0.00286583
6.1, 30.7063, 4.99686, 26.9816, 4.88032, 0.0539301, -0.0301962, 5, -0.00272001
6.15, 30.956, 4.99868, 27.2313, 4.8938, 0.0508967, -0.030325, 5, -0.00257525
6.2, 31.2058, 4.99973, 27.4809, 4.90652, 0.0478512, -0.0304454, 5, -0.00240777
6.25, 31.4555, 4.99999, 27.7307, 4.91848, 0.0447945, -0.0305575, 5, -0.00224224
6.3, 31.7052, 4.99948, 27.9804, 4.92967, 0.0417274, -0.0306622, 5, -0.00209417
6.35, 31.9549, 4.99819, 28.2302, 4.9401, 0.0386504, -0.0307595, 5, -0.00194556
6.4, 32.2046, 4.99612, 28.48, 4.94976, 0.0355646, -0.0308487, 5, -0.00178549
6.45, 32.4543, 4.99327, 28.7299, 4.95865, 0.0324706, -0.03093, 5, -0.00162446
6.5, 32.7039, 4.98964, 28.9797, 4.96677, 0.0293693, -0.0310035, 5, -0.00147063
6.55, 32.9536, 4.98523, 29.2296, 4.97411, 0.0262613, -0.0310697, 5, -0.00132406
6.6, 33.2033, 4.98005, 29.4795, 4.98067, 0.0231474, -0.0311289, 5, -0.00118361
6.65, 33.4529, 4.97409, 29.7295, 4.98646, 0.0200283, -0.0311812, 5, -0.00104616
6.7, 33.7025, 4.96736, 29.9794, 4.99146, 0.0169046, -0.0312266, 5, -0.000908951
6.75, 33.9521, 4.95985, 30.2294, 4.99569, 0.0137771, -0.0312648, 5, -0.000763406
6.8, 34.2017, 4.95157, 30.4793, 4.99913, 0.0106465, -0.0312952, 5, -0.000607234
6.85, 34.4512, 4.94253, 30.7293, 5.0018, 0.00751372, -0.031318, 5, -0.000456163
6.9, 34.7007, 4.93272, 30.9793, 5.00367, 0.0043793, -0.031334, 5, -0.000320222
6.95, 34.9502, 4.92213, 31.2293, 5.00477, 0.00124389, -0.0313438, 5, -0.000196305
7, 35.1997, 4.91079, 31.4793, 5.00508, -0.00189191, -0.0313477, 5, -7.8742e-05
7.05, 35.4491, 4.89868, 31.7293, 5.00461, -0.00502746, -0.0313452, 5, 5.08891e-05
7.1, 35.6985, 4.88581, 31.9793, 5.00335, -0.00816201, -0.0313352, 5, 0.000199257
7.15, 35.9478, 4.87219, 32.2293, 5.00131, -0.0112949, -0.0313184, 5, 0.000337309
7.2, 36.1971, 4.85781, 32.4793, 4.99849, -0.0144255, -0.0312959, 5, 0.000448953
7.25, 36.4464, 4.84268, 32.7293, 4.99488, -0.0175533, -0.0312678, 5, 0.000561489
7.3, 36.6956, 4.8268, 32.9792, 4.99049, -0.0206776, -0.0312333, 5, 0.000691636
7.35, 36.9447, 4.81017, 33.2292, 4.98532, -0.0237979, -0.0311924, 5, 0.000817765
7.4, 37.1938, 4.7928, 33.4791, 4.97937, -0.0269135, -0.0311461, 5, 0.000925688
7.45, 37.4429, 4.77469, 33.729, 4.97265, -0.0300239, -0.0310944, 5, 0.00103379
7.5, 37.6919, 4.75584, 33.9789, 4.96514, -0.0331286, -0.0310367, 5, 0.00115403
7.55, 37.9409, 4.73626, 34.2288, 4.95686, -0.0362269, -0.0309731, 5, 0.00127153
7.6, 38.1898, 4.71595, 34.4786, 4.94781, -0.0393183, -0.0309043, 5, 0.0013769
7.65, 38.4386, 4.69491, 34.7284, 4.93798, -0.0424023, -0.0308298, 5, 0.00149042
7.7, 38.6874, 4.67316, 34.9782, 4.92738, -0.0454781, -0.0307486, 5, 0.00162345
7.75, 38.9361, 4.65069, 35.2279, 4.91602, -0.0485452, -0.0306612, 5, 0.00174744
7.8, 39.1848, 4.6275, 35.4776, 4.90388, -0.051603, -0.030569, 5, 0.00184384
7.85, 39.4334, 4.60361, 35.7273, 4.89099, -0.0546512, -0.0304721, 5, 0.00193915
7.9, 39.6819, 4.57901, 35.9769, 4.87733, -0.0576891, -0.0303694, 5, 0.00205231
7.95, 39.9303, 4.55371, 36.2265, 4.86292, -0.0607161, -0.0302614, 5, 0.00216157
8, 40.1787, 4.52771, 36.476, 4.84775, -0.0637319, -0.0301488, 5, 0.00225069
8.05, 40.427, 4.50102, 36.7255, 4.83183, -0.066736, -0.0300317, 5, 0.00234288
8.1, 40.6753, 4.47365, 36.975, 4.81516, -0.0697278, -0.0299089, 5, 0.00245605
8.15, 40.9235, 4.4456, 37.2244, 4.79774, -0.0727067, -0.0297802, 5, 0.00257474
8.2, 41.1716, 4.41687, 37.4737, 4.77958, -0.0756721, -0.029646, 5, 0.002684
8.25, 41.4196, 4.38748, 37.723, 4.76068, -0.0786237, -0.0295068, 5, 0.00278322
8.3, 41.6675, 4.35741, 37.9722, 4.74104, -0.0815608, -0.029363, 5, 0.00287486
8.35, 41.9154, 4.32669, 38.2214, 4.72067, -0.0844831, -0.0292148, 5, 0.00296471
8.4, 42.1632, 4.29531, 38.4705, 4.69958, -0.0873902, -0.029062, 5, 0.00305674
8.45, 42.4109, 4.26328, 38.7196, 4.67776, -0.0902814, -0.0289046, 5, 0.00314821
8.5, 42.6585, 4.23061, 38.9685, 4.65522, -0.0931565, -0.0287427, 5, 0.00323648
8.55, 42.9061, 4.1973, 39.2175, 4.63196, -0.0960149, -0.0285764, 5, 0.00332762
8.6, 43.1535, 4.16336, 39.4663, 4.608, -0.0988562, -0.028405, 5, 0.00342681
8.65, 43.4009, 4.12879, 39.7151, 4.58332, -0.10168, -0.0282286, 5, 0.00352826
8.7, 43.6482, 4.09361, 39.9638, 4.55795, -0.104485, -0.0280473, 5, 0.00362528
8.75, 43.8954, 4.05781, 40.2124, 4.53187, -0.107272, -0.0278617, 5, 0.00371339
8.8, 44.1426, 4.0214, 40.461, 4.50511, -0.11004, -0.0276721, 5, 0.00379074
8.85, 44.3896, 3.98439, 40.7095, 4.47765, -0.112789, -0.0274785, 5, 0.00387249
8.9, 44.6366, 3.9468, 40.9579, 4.44951, -0.115517, -0.0272799, 5, 0.00397277
8.95, 44.8834, 3.90861, 41.2062, 4.4207, -0.118226, -0.0270763, 5, 0.00407114
9, 45.1302, 3.86984, 41.4545, 4.39121, -0.120913, -0.0268691, 5, 0.00414382
9.05, 45.3769, 3.83049, 41.7027, 4.36106, -0.12358, -0.0266588, 5, 0.00420641
9.1, 45.6235, 3.79058, 41.9507, 4.33024, -0.126225, -0.0264447, 5, 0.00428185
9.15, 45.87, 3.7501, 42.1988, 4.29877, -0.128848, -0.0262264, 5, 0.00436571
9.2, 46.1165, 3.70907, 42.4467, 4.26665, -0.131449, -0.0260041, 5, 0.00444642
9.25, 46.3628, 3.66749, 42.6945, 4.23388, -0.134027, -0.025778, 5, 0.00452122
9.3, 46.609, 3.62537, 42.9423, 4.20047, -0.136583, -0.0255485, 5, 0.00459051
9.35, 46.8552, 3.58271, 43.19, 4.16643, -0.139115, -0.0253155, 5, 0.00465974
9.4, 47.1013, 3.53953, 43.4375, 4.13176, -0.141623, -0.0250787, 5, 0.00473576
9.45, 47.3473, 3.49583, 43.685, 4.09648, -0.144108, -0.0248381, 5, 0.00481271
9.5, 47.5932, 3.45161, 43.9324, 4.06057, -0.146567, -0.0245941, 5, 0.00488014
9.55, 47.839, 3.40689, 44.1798, 4.02406, -0.149003, -0.024347, 5, 0.00494265
9.6, 48.0847, 3.36167, 44.427, 3.98695, -0.151413, -0.0240964, 5, 0.00501133
9.65, 48.3304, 3.31596, 44.6741, 3.94924, -0.153797, -0.0238424, 5, 0.00507952
9.7, 48.5759, 3.26976, 44.9212, 3.91094, -0.156156, -0.0235858, 5, 0.00513162
9.75, 48.8214, 3.22309, 45.1681, 3.87206, -0.15849, -0.0233269, 5, 0.00517941
9.8, 49.0668, 3.17595, 45.415, 3.83261, -0.160796, -0.0230643, 5, 0.00525177
9.85, 49.3121, 3.12835, 45.6618, 3.79258, -0.163077, -0.0227974, 5, 0.0053378
9.9, 49.5573, 3.0803, 45.9085, 3.75199, -0.16533, -0.0225274, 5, 0.00540031
9.95, 49.8024, 3.03179, 46.1551, 3.71085, -0.167556, -0.0222554, 5, 0.00544009
10, 50.0474, 2.98285, 46.4016, 3.66915, -0.169754, -0.0219812, 5, 0.00548331
10.05, 50.2924, 2.93348, 46.648, 3.62692, -0.171925, -0.0217043, 5, 0.0055379
10.1, 50.5373, 2.88369, 46.8943, 3.58415, -0.174068, -0.0214242, 5, 0.00560229
10.15, 50.7821, 2.83348, 47.1405, 3.54085, -0.176182, -0.0211408, 5, 0.00566783
10.2, 51.0268, 2.78286, 47.3866, 3.49703, -0.178268, -0.0208551, 5, 0.00571473
10.25, 51.2714, 2.73184, 47.6327, 3.4527, -0.180325, -0.0205678, 5, 0.00574634
10.3, 51.516, 2.68043, 47.8786, 3.40787, -0.182353, -0.0202781, 5, 0.00579242
10.35, 51.7604, 2.62864, 48.1245, 3.36253, -0.184352, -0.0199854, 5, 0.0058547
10.4, 52.0048, 2.57647, 48.3702, 3.3167, -0.186321, -0.0196903, 5, 0.00590164
10.45, 52.2492, 2.52393, 48.6159, 3.27039, -0.188261, -0.019394, 5, 0.00592727
10.5, 52.4934, 2.47103, 48.8615, 3.2236, -0.190171, -0.019096, 5, 0.00595841
10.55, 52.7376, 2.41778, 49.107, 3.17635, -0.19205, -0.0187958, 5, 0.00600475
10.6, 52.9817, 2.36418, 49.3524, 3.12863, -0.1939, -0.018493, 5, 0.00605575
10.65, 53.2257, 2.31025, 49.5977, 3.08046, -0.195719, -0.0181878, 5, 0.00610421
10.7, 53.4697, 2.25599, 49.8429, 3.03184, -0.197507, -0.0178806, 5, 0.00614431
10.75, 53.7136, 2.20141, 50.0881, 2.98278, -0.199264, -0.0175719, 5, 0.00617464
10.8, 53.9574, 2.14652, 50.3331, 2.9333, -0.200991, -0.0172618, 5, 0.00620018
10.85, 54.2012, 2.09132, 50.5781, 2.88339, -0.202686, -0.0169506, 5, 0.00622494
10.9, 54.4449, 2.03582, 50.823, 2.83306, -0.20435, -0.0166378, 5, 0.00625554
10.95, 54.6885, 1.98004, 51.0678, 2.78233, -0.205982, -0.0163231, 5, 0.00629442
11, 54.9321, 1.92398, 51.3125, 2.7312, -0.207583, -0.0160064, 5, 0.00633404
11.05, 55.1756, 1.86765, 51.5571, 2.67967, -0.209152, -0.0156879, 5, 0.00636897
11.1, 55.4191, 1.81105, 51.8017, 2.62776, -0.210689, -0.0153679, 5, 0.00640027
11.15, 55.6625, 1.7542, 52.0461, 2.57548, -0.212194, -0.0150465, 5, 0.00642936
11.2, 55.9058, 1.69711, 52.2905, 2.52283, -0.213666, -0.0147238, 5, 0.00645411
11.25, 56.1491, 1.63977, 52.5348, 2.46982, -0.215106, -0.0144001, 5, 0.0064731
11.3, 56.3923, 1.5822, 52.7791, 2.41646, -0.216514, -0.0140754, 5, 0.00649327
11.35, 56.6355, 1.52441, 53.0232, 2.36275, -0.217889, -0.0137494, 5, 0.00652081
11.4, 56.8787, 1.46641, 53.2673, 2.30871, -0.219231, -0.013422, 5, 0.00654881
11.45, 57.1218, 1.40821, 53.5114, 2.25434, -0.220541, -0.0130935, 5, 0.00656895
11.5, 57.3648, 1.3498, 53.7553, 2.19965, -0.221817, -0.0127642, 5, 0.00658652
11.55, 57.6078, 1.29121, 53.9992, 2.14465, -0.223061, -0.0124337, 5, 0.00660979
11.6, 57.8508, 1.23243, 54.243, 2.08934, -0.224271, -0.0121019, 5, 0.00663507
11.65, 58.0937, 1.17349, 54.4867, 2.03374, -0.225448, -0.0117692, 5, 0.00665482
11.7, 58.3366, 1.11438, 54.7304, 1.97786, -0.226591, -0.0114358, 5, 0.00666775
11.75, 58.5794, 1.05511, 54.974, 1.92169, -0.227702, -0.0111021, 5, 0.00667491
11.8, 58.8223, 0.995697, 55.2175, 1.86526, -0.228779, -0.0107679, 5, 0.00668277
11.85, 59.065, 0.936144, 55.461, 1.80856, -0.229822, -0.0104328, 5, 0.00670175
11.9, 59.3078, 0.876461, 55.7045, 1.75161, -0.230832, -0.0100965, 5, 0.00672775
11.95, 59.5505, 0.816657, 55.9478, 1.69441, -0.231808, -0.0097591, 5, 0.00674713
12, 59.7932, 0.756739, 56.1911, 1.63698, -0.23275, -0.00942116, 5, 0.00675885
12.05, 60.0359, 0.696715, 56.4344, 1.57932, -0.233658, -0.00908265, 5, 0.0067702
12.1, 60.2785, 0.636594, 56.6776, 1.52143, -0.234532, -0.00874349, 5, 0.00678316
12.15, 60.5212, 0.576385, 56.9208, 1.46334, -0.235373, -0.00840368, 5, 0.00679622
12.2, 60.7638, 0.516095, 57.1639, 1.40503, -0.236179, -0.00806325, 5, 0.00680853
12.25, 61.0064, 0.455734, 57.4069, 1.34654, -0.236951, -0.00772227, 5, 0.00681964
12.3, 61.249, 0.39531, 57.6499, 1.28785, -0.237689, -0.00738079, 5, 0.00682955
12.35, 61.4915, 0.33483, 57.8929, 1.22899, -0.238393, -0.00703886, 5, 0.00683875
12.4, 61.7341, 0.274304, 58.1358, 1.16995, -0.239063, -0.00669648, 5, 0.00684757
12.45, 61.9766, 0.213739, 58.3787, 1.11075, -0.239698, -0.00635366, 5, 0.00685639
12.5, 62.2192, 0.153145, 58.6216, 1.0514, -0.240299, -0.0060104, 5, 0.00686519
12.55, 62.4617, 0.0925299, 58.8644, 0.991903, -0.240866, -0.00566675, 5, 0.00687303
12.6, 62.7042, 0.0319015, 59.1072, 0.932267, -0.241398, -0.00532277, 5, 0.00687951
12.65, 62.9468, -0.0287315, 59.3499, 0.872502, -0.241896, -0.00497851, 5, 0.00688517
12.7, 63.1893, -0.0893609, 59.5927, 0.812616, -0.24236, -0.00463399, 5, 0.00689042
12.75, 63.4319, -0.149978, 59.8354, 0.752617, -0.242789, -0.00428921, 5, 0.00689563
12.8, 63.6744, -0.210574, 60.078, 0.692515, -0.243183, -0.00394416, 5, 0.00690099
12.85, 63.9169, -0.271141, 60.3207, 0.632317, -0.243543, -0.00359883, 5, 0.00690657
12.9, 64.1595, -0.331671, 60.5633, 0.572031, -0.243868, -0.00325322, 5, 0.00691222
12.95, 64.4021, -0.392154, 60.8059, 0.511666, -0.244159, -0.00290741, 5, 0.0069162
13, 64.6447, -0.452584, 61.0485, 0.451231, -0.244415, -0.00256155, 5, 0.00691726
13.05, 64.8873, -0.512951, 61.291, 0.390734, -0.244637, -0.00221565, 5, 0.00691793
13.1, 65.1299, -0.573247, 61.5336, 0.330183, -0.244824, -0.00186961, 5, 0.0069208
13.15, 65.3725, -0.633463, 61.7761, 0.269587, -0.244976, -0.00152338, 5, 0.00692465
13.2, 65.6152, -0.693591, 62.0187, 0.208954, -0.245094, -0.00117701, 5, 0.00692747
13.25, 65.8579, -0.753623, 62.2612, 0.148292, -0.245177, -0.000830572, 5, 0.00692868
13.3, 66.1006, -0.81355, 62.5037, 0.08761, -0.245225, -0.000484165, 5, 0.00692815
13.35, 66.3433, -0.873365, 62.7463, 0.0269163, -0.245239, -0.000137828, 5, 0.00692674
13.4, 66.5861, -0.933058, 62.9888, -0.0337807, -0.245218, 0.000208454, 5, 0.00692564
13.45, 66.8289, -0.992621, 63.2313, -0.0944727, -0.245163, 0.000554721, 5, 0.00692534
13.5, 67.0717, -1.05205, 63.4738, -0.155151, -0.245072, 0.000901024, 5, 0.00692607
13.55, 67.3146, -1.11132, 63.7164, -0.215808, -0.244948, 0.00124726, 5, 0.0069247
13.6, 67.5575, -1.17045, 63.9589, -0.276434, -0.244788, 0.00159303, 5, 0.00691544
13.65, 67.8004, -1.22941, 64.2014, -0.337022, -0.244595, 0.00193834, 5, 0.00690616
13.7, 68.0434, -1.2882, 64.444, -0.397563, -0.244366, 0.0022842, 5, 0.00691718
