t,x_ref,y_ref,x,y,psi,delta,v,delta_dot
4.1, 38.2894, 45.4373, 21.6582, 24.693, 0.941437, -0.00869527, 15, -0.00147152
4.15, 38.7839, 45.9857, 22.0997, 25.2993, 0.938809, -0.00875822, 15, -0.00125906
4.2, 39.2793, 46.5336, 22.5427, 25.9044, 0.936166, -0.0088111, 15, -0.00105745
4.25, 39.7754, 47.081, 22.9874, 26.5084, 0.93351, -0.00885441, 15, -0.000866164
4.3, 40.2724, 47.6278, 23.4336, 27.1112, 0.930843, -0.00888865, 15, -0.000684887
4.35, 40.7701, 48.174, 23.8815, 27.7128, 0.928169, -0.00891432, 15, -0.00051337
4.4, 41.2686, 48.7198, 24.331, 28.3132, 0.925489, -0.00893189, 15, -0.000351376
4.45, 41.7679, 49.2649, 24.7821, 28.9124, 0.922806, -0.00894182, 15, -0.000198667
4.5, 42.2681, 49.8095, 25.2348, 29.5103, 0.920123, -0.00894457, 15, -5.50063e-05
4.55, 42.769, 50.3535, 25.689, 30.1071, 0.917441, -0.00894058, 15, 7.9847e-05
4.6, 43.2708, 50.8969, 26.1449, 30.7026, 0.914761, -0.00893027, 15, 0.000206134
4.65, 43.7735, 51.4398, 26.6024, 31.2969, 0.912087, -0.00891407, 15, 0.000324099
4.7, 44.277, 51.982, 27.0615, 31.89, 0.909419, -0.00889237, 15, 0.000433984
4.75, 44.7813, 52.5236, 27.5221, 32.4819, 0.90676, -0.00886557, 15, 0.000536034
4.8, 45.2865, 53.0645, 27.9844, 33.0725, 0.904109, -0.00883404, 15, 0.000630491
4.85, 45.7926, 53.6048, 28.4482, 33.6619, 0.90147, -0.00879816, 15, 0.000717601
4.9, 46.2995, 54.1445, 28.9135, 34.2501, 0.898842, -0.00875828, 15, 0.000797605
4.95, 46.8073, 54.6835, 29.3804, 34.8371, 0.896228, -0.00871474, 15, 0.000870744
5, 47.3161, 55.2219, 29.8488, 35.4228, 0.893627, -0.00866788, 15, 0.000937259
5.05, 47.8257, 55.7596, 30.3188, 36.0073, 0.891042, -0.00861801, 15, 0.000997388
5.1, 48.3362, 56.2966, 30.7902, 36.5906, 0.888472, -0.00856544, 15, 0.00105137
5.15, 48.8476, 56.8329, 31.2632, 37.1727, 0.885919, -0.00851047, 15, 0.00109943
5.2, 49.3599, 57.3685, 31.7376, 37.7536, 0.883383, -0.00845338, 15, 0.0011418
5.25, 49.8732, 57.9033, 32.2135, 38.3332, 0.880865, -0.00839444, 15, 0.00117872
5.3, 50.3874, 58.4375, 32.6909, 38.9117, 0.878364, -0.00833392, 15, 0.00121041
5.35, 50.9025, 58.9709, 33.1697, 39.489, 0.875883, -0.00827207, 15, 0.00123709
5.4, 51.4186, 59.5036, 33.6499, 40.065, 0.87342, -0.00820912, 15, 0.00125897
5.45, 51.9356, 60.0355, 34.1316, 40.6399, 0.870976, -0.00814531, 15, 0.00127628
5.5, 52.4536, 60.5667, 34.6146, 41.2137, 0.868552, -0.00808085, 15, 0.00128922
5.55, 52.9725, 61.0971, 35.0991, 41.7862, 0.866147, -0.00801595, 15, 0.001298
5.6, 53.4925, 61.6267, 35.5849, 42.3576, 0.863762, -0.00795081, 15, 0.00130283
5.65, 54.0134, 62.1555, 36.0721, 42.9278, 0.861396, -0.00788561, 15, 0.00130389
5.7, 54.5352, 62.6836, 36.5606, 43.4969, 0.85905, -0.00782054, 15, 0.0013014
5.75, 55.0581, 63.2108, 37.0505, 44.0648, 0.856723, -0.00775576, 15, 0.00129553
5.8, 55.582, 63.7372, 37.5417, 44.6316, 0.854416, -0.00769144, 15, 0.00128648
5.85, 56.1069, 64.2628, 38.0342, 45.1972, 0.852127, -0.00762772, 15, 0.00127442
5.9, 56.6328, 64.7875, 38.528, 45.7617, 0.849858, -0.00756474, 15, 0.00125953
5.95, 57.1598, 65.3114, 39.023, 46.3251, 0.847607, -0.00750264, 15, 0.00124198
6, 58.0411, 66.1835, 39.5194, 46.8874, 0.845384, -0.00741071, 15, 0.00183875
6.05, 58.5708, 66.7051, 40.0169, 47.4485, 0.84318, -0.00734489, 15, 0.00131632
6.1, 59.1015, 67.2258, 40.5158, 48.0086, 0.840994, -0.00728687, 15, 0.00116038
6.15, 59.6332, 67.7456, 41.0158, 48.5676, 0.838824, -0.00723188, 15, 0.00109991
6.2, 60.1661, 68.2645, 41.5171, 49.1255, 0.836671, -0.0071787, 15, 0.00106341
6.25, 60.7, 68.7825, 42.0195, 49.6823, 0.834533, -0.0071271, 15, 0.0010321
6.3, 61.235, 69.2996, 42.5231, 50.238, 0.832409, -0.00707704, 15, 0.00100112
6.35, 61.771, 69.8158, 43.028, 50.7927, 0.830301, -0.00702858, 15, 0.000969261
6.4, 62.3082, 70.3311, 43.534, 51.3463, 0.828206, -0.00698177, 15, 0.000936302
6.45, 62.8465, 70.8454, 44.0411, 51.8988, 0.826125, -0.00693665, 15, 0.000902263
6.5, 63.3859, 71.3588, 44.5494, 52.4503, 0.824057, -0.00689329, 15, 0.000867234
6.55, 63.9264, 71.8712, 45.0588, 53.0008, 0.822002, -0.00685172, 15, 0.000831315
6.6, 64.468, 72.3827, 45.5694, 53.5501, 0.819958, -0.00681199, 15, 0.000794608
6.65, 65.0108, 72.8932, 46.0811, 54.0985, 0.817926, -0.00677413, 15, 0.000757212
6.7, 65.5547, 73.4027, 46.5939, 54.6458, 0.815904, -0.00673817, 15, 0.000719223
6.75, 66.0998, 73.9112, 47.1078, 55.192, 0.813893, -0.00670414, 15, 0.000680733
6.8, 66.646, 74.4188, 47.6228, 55.7373, 0.811891, -0.00667204, 15, 0.000641831
6.85, 67.1934, 74.9253, 48.1389, 56.2815, 0.809899, -0.00664191, 15, 0.0006026
6.9, 67.7419, 75.4309, 48.6561, 56.8246, 0.807915, -0.00661376, 15, 0.000563122
6.95, 68.2917, 75.9354, 49.1743, 57.3668, 0.805938, -0.00658758, 15, 0.000523474
7, 68.8426, 76.4389, 49.6937, 57.9079, 0.803969, -0.0065634, 15, 0.000483729
7.05, 69.3948, 76.9413, 50.2141, 58.4479, 0.802007, -0.0065412, 15, 0.000443959
7.1, 69.9481, 77.4428, 50.7355, 58.987, 0.800051, -0.00652099, 15, 0.000404229
7.15, 70.5026, 77.9431, 51.258, 59.5251, 0.7981, -0.00650276, 15, 0.000364604
7.2, 71.0584, 78.4424, 51.7816, 60.0621, 0.796154, -0.0064865, 15, 0.000325144
7.25, 71.6154, 78.9407, 52.3062, 60.5981, 0.794212, -0.00647221, 15, 0.000285907
7.3, 72.1737, 79.4378, 52.8318, 61.1331, 0.792274, -0.00645986, 15, 0.000246946
7.35, 72.7331, 79.9339, 53.3585, 61.667, 0.790339, -0.00644944, 15, 0.000208312
7.4, 73.2939, 80.4289, 53.8862, 62.2, 0.788407, -0.00644094, 15, 0.000170055
7.45, 73.8559, 80.9228, 54.4149, 62.7319, 0.786477, -0.00643433, 15, 0.000132219
7.5, 74.4191, 81.4156, 54.9447, 63.2628, 0.784548, -0.00642959, 15, 9.48462e-05
7.55, 74.9837, 81.9073, 55.4754, 63.7927, 0.78262, -0.00642669, 15, 5.79775e-05
7.6, 75.5495, 82.3978, 56.0072, 64.3215, 0.780692, -0.00642561, 15, 2.16499e-05
7.65, 76.1166, 82.8873, 56.5401, 64.8494, 0.778764, -0.00642631, 15, -1.4102e-05
7.7, 76.685, 83.3755, 57.0739, 65.3762, 0.776835, -0.00642877, 15, -4.92459e-05
7.75, 77.2547, 83.8627, 57.6087, 65.9019, 0.774905, -0.00643296, 15, -8.37519e-05
7.8, 77.8258, 84.3487, 58.1446, 66.4267, 0.772974, -0.00643884, 15, -0.000117592
7.85, 78.3982, 84.8335, 58.6815, 66.9504, 0.77104, -0.00644638, 15, -0.000150742
7.9, 78.9718, 85.3172, 59.2194, 67.473, 0.769103, -0.00645554, 15, -0.000183178
7.95, 79.5469, 85.7996, 59.7583, 67.9946, 0.767163, -0.00646628, 15, -0.000214879
8, 80.1233, 86.2809, 60.2982, 68.5152, 0.76522, -0.00647857, 15, -0.000245826
8.05, 80.701, 86.761, 60.8391, 69.0347, 0.763272, -0.00649237, 15, -0.000276002
8.1, 81.2801, 87.2399, 61.3811, 69.5532, 0.76132, -0.00650764, 15, -0.000305391
8.15, 81.8606, 87.7176, 61.924, 70.0706, 0.759362, -0.00652434, 15, -0.000333981
8.2, 82.4424, 88.1941, 62.468, 70.587, 0.757399, -0.00654243, 15, -0.00036176
8.25, 83.0257, 88.6694, 63.0129, 71.1022, 0.755431, -0.00656186, 15, -0.000388717
8.3, 83.6103, 89.1434, 63.5589, 71.6164, 0.753456, -0.00658261, 15, -0.000414844
8.35, 84.1964, 89.6162, 64.1059, 72.1296, 0.751475, -0.00660461, 15, -0.000440135
8.4, 84.7838, 90.0877, 64.6539, 72.6416, 0.749486, -0.00662784, 15, -0.000464583
8.45, 85.3727, 90.558, 65.2029, 73.1525, 0.747491, -0.00665225, 15, -0.000488185
8.5, 85.963, 91.027, 65.753, 73.6624, 0.745487, -0.0066778, 15, -0.000510938
8.55, 86.5548, 91.4948, 66.3041, 74.1711, 0.743476, -0.00670444, 15, -0.00053284
8.6, 87.1479, 91.9613, 66.8561, 74.6788, 0.741456, -0.00673213, 15, -0.000553892
8.65, 87.7426, 92.4265, 67.4093, 75.1853, 0.739428, -0.00676084, 15, -0.000574095
8.7, 88.3387, 92.8904, 67.9634, 75.6907, 0.737391, -0.00679051, 15, -0.000593449
8.75, 88.9362, 93.353, 68.5186, 76.195, 0.735344, -0.00682111, 15, -0.000611959
8.8, 89.5353, 93.8143, 69.0748, 76.6981, 0.733289, -0.00685259, 15, -0.000629628
8.85, 90.1358, 94.2743, 69.632, 77.2001, 0.731223, -0.00688491, 15, -0.000646462
8.9, 90.7379, 94.733, 70.1903, 77.7009, 0.729148, -0.00691804, 15, -0.000662465
8.95, 91.3414, 95.1903, 70.7496, 78.2006, 0.727062, -0.00695192, 15, -0.000677646
9, 91.9464, 95.6463, 71.3099, 78.6991, 0.724966, -0.00698652, 15, -0.00069201
9.05, 92.553, 96.101, 71.8713, 79.1964, 0.722859, -0.0070218, 15, -0.000705567
9.1, 93.1611, 96.5543, 72.4338, 79.6926, 0.720742, -0.00705772, 15, -0.000718325
9.15, 93.7707, 97.0062, 72.9972, 80.1875, 0.718614, -0.00709423, 15, -0.000730293
9.2, 94.3818, 97.4568, 73.5618, 80.6813, 0.716474, -0.0071313, 15, -0.000741482
9.25, 94.9945, 97.906, 74.1274, 81.1739, 0.714324, -0.0071689, 15, -0.000751902
9.3, 95.6088, 98.3538, 74.694, 81.6652, 0.712162, -0.00720698, 15, -0.000761565
9.35, 96.2246, 98.8003, 75.2617, 82.1553, 0.709988, -0.0072455, 15, -0.000770481
9.4, 96.842, 99.2453, 75.8305, 82.6442, 0.707802, -0.00728443, 15, -0.000778662
9.45, 97.461, 99.689, 76.4004, 83.1318, 0.705605, -0.00732374, 15, -0.000786122
9.5, 98.0816, 100.131, 76.9713, 83.6181, 0.703396, -0.00736338, 15, -0.000792873
9.55, 98.7038, 100.572, 77.5433, 84.1033, 0.701175, -0.00740333, 15, -0.000798927
9.6, 99.3276, 101.011, 78.1163, 84.5871, 0.698942, -0.00744355, 15, -0.000804298
9.65, 99.953, 101.449, 78.6905, 85.0697, 0.696697, -0.007484, 15, -0.000809
9.7, 100.58, 101.886, 79.2657, 85.5509, 0.694439, -0.00752465, 15, -0.000813046
9.75, 101.209, 102.321, 79.842, 86.0309, 0.69217, -0.00756547, 15, -0.00081645
9.8, 101.839, 102.755, 80.4194, 86.5095, 0.689888, -0.00760643, 15, -0.000819227
9.85, 102.471, 103.187, 80.9979, 86.9869, 0.687593, -0.0076475, 15, -0.00082139
9.9, 103.105, 103.618, 81.5775, 87.4629, 0.685287, -0.00768865, 15, -0.000822954
9.95, 103.74, 104.047, 82.1582, 87.9376, 0.682968, -0.00772985, 15, -0.000823933
10, 104.377, 104.475, 82.7399, 88.4109, 0.680636, -0.00777106, 15, -0.000824343
10.05, 105.016, 104.901, 83.3228, 88.8828, 0.678293, -0.00781227, 15, -0.000824196
10.1, 105.656, 105.326, 83.9068, 89.3534, 0.675937, -0.00785345, 15, -0.000823509
10.15, 106.298, 105.749, 84.4919, 89.8227, 0.673568, -0.00789456, 15, -0.000822295
10.2, 106.942, 106.171, 85.0781, 90.2905, 0.671187, -0.00793559, 15, -0.000820569
10.25, 107.587, 106.591, 85.6654, 90.7569, 0.668794, -0.00797651, 15, -0.000818345
10.3, 108.234, 107.009, 86.2538, 91.222, 0.666389, -0.00801729, 15, -0.000815638
10.35, 108.883, 107.427, 86.8434, 91.6856, 0.663972, -0.00805791, 15, -0.000812463
10.4, 109.534, 107.842, 87.434, 92.1478, 0.661542, -0.00809835, 15, -0.000808832
10.45, 110.186, 108.256, 88.0258, 92.6085, 0.659101, -0.00813859, 15, -0.000804761
10.5, 110.84, 108.669, 88.6187, 93.0678, 0.656647, -0.00817861, 15, -0.000800264
10.55, 111.496, 109.08, 89.2128, 93.5257, 0.654181, -0.00821837, 15, -0.000795354
10.6, 112.154, 109.489, 89.8079, 93.9821, 0.651704, -0.00825788, 15, -0.000790045
10.65, 112.814, 109.897, 90.4042, 94.437, 0.649215, -0.00829709, 15, -0.000784351
10.7, 113.475, 110.303, 91.0016, 94.8904, 0.646714, -0.00833601, 15, -0.000778285
10.75, 114.138, 110.708, 91.6002, 95.3423, 0.644202, -0.0083746, 15, -0.00077186
10.8, 114.803, 111.111, 92.1999, 95.7927, 0.641678, -0.00841286, 15, -0.00076509
10.85, 115.47, 111.513, 92.8007, 96.2416, 0.639142, -0.00845075, 15, -0.000757988
10.9, 116.138, 111.912, 93.4026, 96.689, 0.636596, -0.00848828, 15, -0.000750565
10.95, 116.809, 112.311, 94.0057, 97.1349, 0.634038, -0.00852542, 15, -0.000742835
11, 117.481, 112.707, 94.61, 97.5792, 0.631469, -0.00856217, 15, -0.00073481
11.05, 118.155, 113.102, 95.2153, 98.0219, 0.62889, -0.00859849, 15, -0.000726502
11.1, 118.831, 113.496, 95.8218, 98.4631, 0.626299, -0.00863439, 15, -0.000717922
11.15, 119.509, 113.887, 96.4295, 98.9027, 0.623698, -0.00866984, 15, -0.000709083
11.2, 120.188, 114.277, 97.0383, 99.3407, 0.621087, -0.00870484, 15, -0.000699995
11.25, 120.87, 114.666, 97.6482, 99.7772, 0.618465, -0.00873937, 15, -0.000690671
11.3, 121.553, 115.052, 98.2593, 100.212, 0.615833, -0.00877343, 15, -0.00068112
11.35, 122.239, 115.438, 98.8715, 100.645, 0.613191, -0.008807, 15, -0.000671354
11.4, 122.926, 115.821, 99.4849, 101.077, 0.610539, -0.00884007, 15, -0.000661384
11.45, 123.615, 116.203, 100.099, 101.507, 0.607877, -0.00887263, 15, -0.000651218
11.5, 124.306, 116.583, 100.715, 101.935, 0.605205, -0.00890467, 15, -0.000640868
11.55, 124.999, 116.961, 101.332, 102.362, 0.602524, -0.00893619, 15, -0.000630343
11.6, 125.694, 117.337, 101.95, 102.787, 0.599834, -0.00896717, 15, -0.000619653
11.65, 126.391, 117.712, 102.569, 103.21, 0.597135, -0.00899761, 15, -0.000608807
11.7, 127.09, 118.085, 103.189, 103.632, 0.594426, -0.0090275, 15, -0.000597814
11.75, 127.791, 118.457, 103.81, 104.052, 0.591709, -0.00905684, 15, -0.000586682
11.8, 128.494, 118.827, 104.433, 104.47, 0.588984, -0.00908561, 15, -0.000575422
11.85, 129.199, 119.194, 105.057, 104.887, 0.586249, -0.00911381, 15, -0.00056404
11.9, 129.906, 119.561, 105.681, 105.302, 0.583507, -0.00914144, 15, -0.000552546
11.95, 130.615, 119.925, 106.307, 105.715, 0.580756, -0.00916848, 15, -0.000540947
12, 131.326, 120.288, 106.934, 106.127, 0.577998, -0.00919495, 15, -0.00052925
12.05, 132.038, 120.649, 107.562, 106.536, 0.575231, -0.00922082, 15, -0.000517464
12.1, 132.753, 121.008, 108.192, 106.944, 0.572457, -0.0092461, 15, -0.000505596
12.15, 133.47, 121.365, 108.822, 107.351, 0.569676, -0.00927078, 15, -0.000493652
12.2, 134.189, 121.721, 109.454, 107.755, 0.566888, -0.00929486, 15, -0.00048164
12.25, 134.91, 122.074, 110.086, 108.158, 0.564092, -0.00931834, 15, -0.000469567
12.3, 135.634, 122.426, 110.72, 108.559, 0.56129, -0.00934121, 15, -0.000457438
12.35, 136.359, 122.776, 111.355, 108.958, 0.55848, -0.00936348, 15, -0.00044526
12.4, 137.086, 123.125, 111.991, 109.356, 0.555665, -0.00938513, 15, -0.00043304
12.45, 137.815, 123.471, 112.628, 109.751, 0.552843, -0.00940617, 15, -0.000420783
12.5, 138.547, 123.816, 113.267, 110.145, 0.550015, -0.00942659, 15, -0.000408494
12.55, 139.28, 124.159, 113.906, 110.537, 0.547181, -0.0094464, 15, -0.00039618
12.6, 140.016, 124.499, 114.546, 110.927, 0.544341, -0.00946559, 15, -0.000383845
12.65, 140.754, 124.839, 115.188, 111.316, 0.541496, -0.00948417, 15, -0.000371496
12.7, 141.494, 125.176, 115.831, 111.702, 0.538645, -0.00950213, 15, -0.000359136
12.75, 142.236, 125.511, 116.475, 112.087, 0.535789, -0.00951946, 15, -0.000346771
12.8, 142.98, 125.845, 117.119, 112.47, 0.532928, -0.00953618, 15, -0.000334406
12.85, 143.726, 126.176, 117.765, 112.851, 0.530062, -0.00955229, 15, -0.000322045
12.9, 144.475, 126.506, 118.413, 113.23, 0.527192, -0.00956777, 15, -0.000309715
12.95, 145.226, 126.834, 119.061, 113.607, 0.524317, -0.00958265, 15, -0.000297585
13, 145.978, 127.159, 119.71, 113.983, 0.521438, -0.00959694, 15, -0.000285798
13.05, 146.733, 127.483, 120.36, 114.356, 0.518555, -0.00961066, 15, -0.000274445
13.1, 147.49, 127.805, 121.012, 114.728, 0.515667, -0.00962384, 15, -0.000263595
13.15, 148.249, 128.125, 121.664, 115.098, 0.512776, -0.00963651, 15, -0.000253306
13.2, 149.009, 128.442, 122.318, 115.466, 0.509882, -0.00964869, 15, -0.000243632
13.25, 149.772, 128.758, 122.972, 115.832, 0.506983, -0.00966042, 15, -0.000234622
13.3, 150.536, 129.071, 123.628, 116.196, 0.504082, -0.00967174, 15, -0.000226319
13.35, 151.302, 129.382, 124.285, 116.558, 0.501177, -0.00968268, 15, -0.000218761
13.4, 152.069, 129.691, 124.942, 116.919, 0.498269, -0.00969328, 15, -0.000211981
13.45, 152.839, 129.998, 125.601, 117.277, 0.495358, -0.00970358, 15, -0.000206009
13.5, 153.61, 130.302, 126.261, 117.634, 0.492443, -0.00971362, 15, -0.000200871
13.55, 154.382, 130.604, 126.922, 117.988, 0.489526, -0.00972345, 15, -0.000196588
13.6, 155.156, 130.904, 127.584, 118.341, 0.486606, -0.00973311, 15, -0.000193178
13.65, 155.932, 131.201, 128.247, 118.692, 0.483683, -0.00974264, 15, -0.000190657
13.7, 156.708, 131.496, 128.911, 119.04, 0.480758, -0.00975209, 15, -0.000189037
13.75, 157.487, 131.788, 129.576, 119.387, 0.477829, -0.00976151, 15, -0.000188325
13.8, 158.266, 132.078, 130.242, 119.732, 0.474898, -0.00977093, 15, -0.00018853
13.85, 159.047, 132.365, 130.909, 120.075, 0.471964, -0.00978042, 15, -0.000189654
13.9, 159.829, 132.65, 131.577, 120.416, 0.469026, -0.00979, 15, -0.0001917
13.95, 160.612, 132.932, 132.246, 120.755, 0.466086, -0.00979974, 15, -0.000194667
14, 161.396, 133.212, 132.916, 121.092, 0.463143, -0.00980966, 15, -0.000198554
